Time,TIME,SIGNAL
2013-05-01 11:38:37,2013-05-01 11:38:37.900,1.0
2013-05-01 11:38:38,2013-05-01 11:38:38.900,1.0
2013-05-01 12:20:21,2013-05-01 12:20:21.900,-1.0
2013-05-01 12:20:22,2013-05-01 12:20:22.900,-1.0
2013-05-01 12:20:23,2013-05-01 12:20:23.900,-1.0
2013-05-01 12:20:24,2013-05-01 12:20:24.900,-1.0
2013-05-01 12:20:25,2013-05-01 12:20:25.900,-1.0
2013-05-01 12:20:27,2013-05-01 12:20:27.900,-1.0
2013-05-01 12:51:17,2013-05-01 12:51:17.900,-1.0
2013-05-01 12:51:18,2013-05-01 12:51:18.900,-1.0
2013-05-01 12:51:19,2013-05-01 12:51:19.900,-1.0
2013-05-01 12:51:20,2013-05-01 12:51:20.900,-1.0
2013-05-01 12:51:21,2013-05-01 12:51:21.900,-1.0
2013-05-01 12:51:22,2013-05-01 12:51:22.900,-1.0
2013-05-01 12:51:23,2013-05-01 12:51:23.900,-1.0
2013-05-01 15:06:33,2013-05-01 15:06:33.900,1.0
2013-05-01 15:06:34,2013-05-01 15:06:34.900,1.0
2013-05-01 15:06:35,2013-05-01 15:06:35.900,1.0
2013-05-01 15:06:36,2013-05-01 15:06:36.900,1.0
2013-05-01 15:06:37,2013-05-01 15:06:37.900,1.0
2013-05-01 15:06:38,2013-05-01 15:06:38.900,1.0
2013-05-01 15:10:32,2013-05-01 15:10:32.900,1.0
2013-05-01 15:10:33,2013-05-01 15:10:33.900,1.0
2013-05-01 15:10:34,2013-05-01 15:10:34.900,1.0
2013-05-01 15:10:36,2013-05-01 15:10:36.900,1.0
