,OUTSTANDING_BALANCE_0,OUTSTANDING_BALANCE_100,OUTSTANDING_BALANCE_1000,OUTSTANDING_BALANCE_10000,OUTSTANDING_INVENTORY_0,OUTSTANDING_INVENTORY_100,OUTSTANDING_INVENTORY_1000,OUTSTANDING_INVENTORY_10000
2017-05-18 09:30:00.100,10000,10000,10000,10000,0,0,0,0
2017-05-18 10:46:03.900,0,,,,147.2103636095981,,,
2017-05-18 10:46:04.900,,,0,,,,147.2103636095981,
2017-05-18 10:46:05.900,,,,,,,,
2017-05-18 10:46:06.900,,,,,,,,
2017-05-18 10:46:07.900,,,,,,,,
2017-05-18 10:46:08.900,,,,,,,,
2017-05-18 10:46:09.900,,,,,,,,
2017-05-18 11:01:11.900,9997.055792727806,,,,0,,,
2017-05-18 11:01:12.900,19994.111585455612,,9997.055792727806,,-147.2103636095981,,0,
2017-05-18 11:01:13.900,,,19994.111585455612,,,,-147.2103636095981,
2017-05-18 11:01:14.900,,,,,,,,
2017-05-18 11:01:15.900,,,,,,,,
2017-05-18 11:01:16.900,,,,,,,,
2017-05-18 11:01:17.900,,,,,,,,
2017-05-18 11:01:18.900,,,,,,,,
2017-05-18 11:01:19.900,,,,,,,,
2017-05-18 13:24:59.900,10051.523627263356,,,,0,,,
2017-05-18 13:25:00.900,0,,10051.523627263356,,148.82326957748526,,0,
2017-05-18 13:25:01.900,,,0,,,,148.82326957748526,
2017-05-18 13:25:02.900,,,,,,,,
2017-05-18 13:25:03.900,,,,,,,,
2017-05-18 13:25:04.900,,,,,,,,
2017-05-18 13:25:05.900,,,,,,,,
2017-05-18 13:25:06.900,,,,,,,,
2017-05-18 13:25:07.900,,,,,,,,
2017-05-18 13:25:08.900,,,,,,,,
2017-05-18 13:25:09.900,,,,10055.948174322732,,,,0
2017-05-18 13:25:10.900,,,,10055.948174322732,,,,0
2017-05-18 13:25:11.900,,,,10055.948174322732,,,,0
2017-05-18 13:25:12.900,,,,10055.948174322732,,,,0
2017-05-18 13:25:13.900,,,,10055.948174322732,,,,0
2017-05-18 13:25:14.900,,,,10055.948174322732,,,,0
2017-05-18 13:25:15.900,,,,10055.948174322732,,,,0
2017-05-18 13:25:16.900,,,,10055.948174322732,,,,0
2017-05-18 13:25:17.900,,,,10055.948174322732,,,,0
2017-05-18 13:25:18.900,,,,10055.948174322732,,,,0
2017-05-18 13:25:19.900,,,,10055.948174322732,,,,0
2017-05-18 13:27:03.900,,,,,,,,
2017-05-18 13:27:04.900,,,,,,,,
2017-05-18 13:27:05.900,,,,,,,,
2017-05-18 13:27:06.900,,,,,,,,
2017-05-18 13:27:07.900,,,,,,,,
2017-05-18 13:27:08.900,,,,,,,,
2017-05-18 13:27:09.900,,,,,,,,
2017-05-18 13:27:10.900,,,,,,,,
2017-05-18 13:27:11.900,,,,,,,,
2017-05-18 13:27:12.900,,,,,,,,
