Time,TIME,SIGNAL
2017-05-30 10:42:52,2017-05-30 10:42:52.900,-1.0
2017-05-30 10:42:53,2017-05-30 10:42:53.900,-1.0
2017-05-30 10:42:54,2017-05-30 10:42:54.900,-1.0
2017-05-30 10:42:55,2017-05-30 10:42:55.900,-1.0
2017-05-30 10:42:56,2017-05-30 10:42:56.900,-1.0
2017-05-30 10:53:22,2017-05-30 10:53:22.900,1.0
2017-05-30 10:53:23,2017-05-30 10:53:23.900,1.0
2017-05-30 10:53:24,2017-05-30 10:53:24.900,1.0
2017-05-30 10:53:25,2017-05-30 10:53:25.900,1.0
2017-05-30 11:09:58,2017-05-30 11:09:58.900,1.0
2017-05-30 11:09:59,2017-05-30 11:09:59.900,1.0
2017-05-30 11:10:00,2017-05-30 11:10:00.900,1.0
2017-05-30 11:10:01,2017-05-30 11:10:01.900,1.0
2017-05-30 11:10:02,2017-05-30 11:10:02.900,1.0
2017-05-30 11:10:03,2017-05-30 11:10:03.900,1.0
2017-05-30 11:10:04,2017-05-30 11:10:04.900,1.0
2017-05-30 11:10:05,2017-05-30 11:10:05.900,1.0
2017-05-30 11:10:06,2017-05-30 11:10:06.900,1.0
2017-05-30 11:37:19,2017-05-30 11:37:19.900,-1.0
2017-05-30 11:37:20,2017-05-30 11:37:20.900,-1.0
2017-05-30 11:37:21,2017-05-30 11:37:21.900,-1.0
2017-05-30 11:37:22,2017-05-30 11:37:22.900,-1.0
2017-05-30 11:37:23,2017-05-30 11:37:23.900,-1.0
2017-05-30 11:37:24,2017-05-30 11:37:24.900,-1.0
2017-05-30 11:37:25,2017-05-30 11:37:25.900,-1.0
2017-05-30 11:37:26,2017-05-30 11:37:26.900,-1.0
2017-05-30 11:37:27,2017-05-30 11:37:27.900,-1.0
2017-05-30 11:37:28,2017-05-30 11:37:28.900,-1.0
2017-05-30 11:37:29,2017-05-30 11:37:29.900,-1.0
2017-05-30 11:37:30,2017-05-30 11:37:30.900,-1.0
2017-05-30 11:37:31,2017-05-30 11:37:31.900,-1.0
2017-05-30 11:37:32,2017-05-30 11:37:32.900,-1.0
2017-05-30 11:37:33,2017-05-30 11:37:33.900,-1.0
2017-05-30 11:37:34,2017-05-30 11:37:34.900,-1.0
2017-05-30 11:37:35,2017-05-30 11:37:35.900,-1.0
2017-05-30 11:37:36,2017-05-30 11:37:36.900,-1.0
2017-05-30 11:37:37,2017-05-30 11:37:37.900,-1.0
2017-05-30 11:37:38,2017-05-30 11:37:38.900,-1.0
2017-05-30 11:37:39,2017-05-30 11:37:39.900,-1.0
2017-05-30 11:37:40,2017-05-30 11:37:40.900,-1.0
2017-05-30 11:37:41,2017-05-30 11:37:41.900,-1.0
2017-05-30 11:37:42,2017-05-30 11:37:42.900,-1.0
2017-05-30 11:37:43,2017-05-30 11:37:43.900,-1.0
2017-05-30 11:37:44,2017-05-30 11:37:44.900,-1.0
2017-05-30 11:37:45,2017-05-30 11:37:45.900,-1.0
2017-05-30 11:37:46,2017-05-30 11:37:46.900,-1.0
2017-05-30 11:37:47,2017-05-30 11:37:47.900,-1.0
2017-05-30 11:37:48,2017-05-30 11:37:48.900,-1.0
2017-05-30 11:37:49,2017-05-30 11:37:49.900,-1.0
2017-05-30 11:37:50,2017-05-30 11:37:50.900,-1.0
2017-05-30 11:37:51,2017-05-30 11:37:51.900,-1.0
2017-05-30 11:37:52,2017-05-30 11:37:52.900,-1.0
2017-05-30 11:37:53,2017-05-30 11:37:53.900,-1.0
2017-05-30 11:37:54,2017-05-30 11:37:54.900,-1.0
2017-05-30 11:37:55,2017-05-30 11:37:55.900,-1.0
2017-05-30 11:37:56,2017-05-30 11:37:56.900,-1.0
2017-05-30 11:37:57,2017-05-30 11:37:57.900,-1.0
2017-05-30 11:37:58,2017-05-30 11:37:58.900,-1.0
2017-05-30 11:37:59,2017-05-30 11:37:59.900,-1.0
2017-05-30 11:38:00,2017-05-30 11:38:00.900,-1.0
2017-05-30 11:38:01,2017-05-30 11:38:01.900,-1.0
2017-05-30 11:38:02,2017-05-30 11:38:02.900,-1.0
2017-05-30 11:38:03,2017-05-30 11:38:03.900,-1.0
2017-05-30 11:38:04,2017-05-30 11:38:04.900,-1.0
2017-05-30 11:38:05,2017-05-30 11:38:05.900,-1.0
2017-05-30 11:38:06,2017-05-30 11:38:06.900,-1.0
2017-05-30 11:38:07,2017-05-30 11:38:07.900,-1.0
2017-05-30 11:38:08,2017-05-30 11:38:08.900,-1.0
2017-05-30 11:38:09,2017-05-30 11:38:09.900,-1.0
2017-05-30 11:38:10,2017-05-30 11:38:10.900,-1.0
2017-05-30 11:38:11,2017-05-30 11:38:11.900,-1.0
2017-05-30 11:38:12,2017-05-30 11:38:12.900,-1.0
2017-05-30 11:38:13,2017-05-30 11:38:13.900,-1.0
2017-05-30 11:38:34,2017-05-30 11:38:34.900,-1.0
2017-05-30 11:38:35,2017-05-30 11:38:35.900,-1.0
2017-05-30 11:38:36,2017-05-30 11:38:36.900,-1.0
2017-05-30 11:38:37,2017-05-30 11:38:37.900,-1.0
2017-05-30 11:38:38,2017-05-30 11:38:38.900,-1.0
2017-05-30 11:38:39,2017-05-30 11:38:39.900,-1.0
2017-05-30 11:38:40,2017-05-30 11:38:40.900,-1.0
2017-05-30 11:38:41,2017-05-30 11:38:41.900,-1.0
2017-05-30 11:38:42,2017-05-30 11:38:42.900,-1.0
2017-05-30 11:38:43,2017-05-30 11:38:43.900,-1.0
2017-05-30 11:38:44,2017-05-30 11:38:44.900,-1.0
2017-05-30 11:38:45,2017-05-30 11:38:45.900,-1.0
2017-05-30 11:38:46,2017-05-30 11:38:46.900,-1.0
2017-05-30 11:38:47,2017-05-30 11:38:47.900,-1.0
2017-05-30 11:38:48,2017-05-30 11:38:48.900,-1.0
2017-05-30 11:38:49,2017-05-30 11:38:49.900,-1.0
2017-05-30 11:38:50,2017-05-30 11:38:50.900,-1.0
2017-05-30 11:38:51,2017-05-30 11:38:51.900,-1.0
2017-05-30 11:38:52,2017-05-30 11:38:52.900,-1.0
2017-05-30 11:38:53,2017-05-30 11:38:53.900,-1.0
2017-05-30 11:38:54,2017-05-30 11:38:54.900,-1.0
2017-05-30 11:38:55,2017-05-30 11:38:55.900,-1.0
2017-05-30 11:38:56,2017-05-30 11:38:56.900,-1.0
2017-05-30 11:38:57,2017-05-30 11:38:57.900,-1.0
2017-05-30 11:38:58,2017-05-30 11:38:58.900,-1.0
2017-05-30 11:38:59,2017-05-30 11:38:59.900,-1.0
2017-05-30 11:39:00,2017-05-30 11:39:00.900,-1.0
2017-05-30 11:39:01,2017-05-30 11:39:01.900,-1.0
2017-05-30 11:39:02,2017-05-30 11:39:02.900,-1.0
2017-05-30 11:39:03,2017-05-30 11:39:03.900,-1.0
2017-05-30 11:39:04,2017-05-30 11:39:04.900,-1.0
2017-05-30 11:39:05,2017-05-30 11:39:05.900,-1.0
2017-05-30 11:39:06,2017-05-30 11:39:06.900,-1.0
2017-05-30 11:39:07,2017-05-30 11:39:07.900,-1.0
2017-05-30 11:39:08,2017-05-30 11:39:08.900,-1.0
2017-05-30 11:39:09,2017-05-30 11:39:09.900,-1.0
2017-05-30 11:39:10,2017-05-30 11:39:10.900,-1.0
2017-05-30 11:39:11,2017-05-30 11:39:11.900,-1.0
2017-05-30 11:39:12,2017-05-30 11:39:12.900,-1.0
2017-05-30 11:39:13,2017-05-30 11:39:13.900,-1.0
2017-05-30 11:39:14,2017-05-30 11:39:14.900,-1.0
2017-05-30 11:39:15,2017-05-30 11:39:15.900,-1.0
2017-05-30 11:39:16,2017-05-30 11:39:16.900,-1.0
2017-05-30 11:39:17,2017-05-30 11:39:17.900,-1.0
2017-05-30 11:39:18,2017-05-30 11:39:18.900,-1.0
2017-05-30 11:39:19,2017-05-30 11:39:19.900,-1.0
2017-05-30 11:39:20,2017-05-30 11:39:20.900,-1.0
2017-05-30 11:39:21,2017-05-30 11:39:21.900,-1.0
2017-05-30 11:39:22,2017-05-30 11:39:22.900,-1.0
2017-05-30 11:39:23,2017-05-30 11:39:23.900,-1.0
