,OUTSTANDING_BALANCE_0,OUTSTANDING_BALANCE_100,OUTSTANDING_BALANCE_1000,OUTSTANDING_BALANCE_10000,OUTSTANDING_INVENTORY_0,OUTSTANDING_INVENTORY_100,OUTSTANDING_INVENTORY_1000,OUTSTANDING_INVENTORY_10000
2013-05-20 09:30:00.100,10000,10000,10000,10000,0,0,0,0
2013-05-20 13:15:05.900,0,,,,7769.7059166310555,,,
2013-05-20 13:15:10.900,,,,,,,,
2013-05-20 13:15:11.900,,,,,,,,
2013-05-20 13:15:12.900,,,,,,,,
2013-05-20 13:15:13.900,,,,,,,,
2013-05-20 13:15:14.900,,,,,,,,
2013-05-20 13:15:15.900,,,,0,,,,7771.517388770157
2013-05-20 13:15:21.900,,,,,,,,
2013-05-20 14:07:41.900,10010.877588283283,,,,0,,,
2013-05-20 14:07:42.900,20021.755176566567,,10010.488695517055,,-7769.705916631055,,0,
2013-05-20 14:07:43.900,,,10010.488695517055,,,,0,
2013-05-20 14:07:44.900,,,10010.488695517055,,,,0,
2013-05-20 14:07:45.900,,,10010.877165721391,,,,0,
2013-05-20 14:07:46.900,,,10010.877165721391,,,,0,
2013-05-20 14:07:47.900,,,10010.877165721391,,,,0,
2013-05-20 14:07:48.900,,,10010.877165721391,,,,0,
2013-05-20 14:07:49.900,,,10010.877165721391,,,,0,
2013-05-20 14:07:50.900,,,10010.877165721391,,,,0,
2013-05-20 14:07:51.900,,,10010.877165721391,10013.600155430348,,,0,0
2013-05-20 14:07:52.900,,,10010.877165721391,20027.200310860695,,,0,-7771.517388770158
2013-05-20 14:07:53.900,,,10011.265635925727,,,,0,
2013-05-20 14:07:54.900,,,10011.265635925727,,,,0,
2013-05-20 15:52:56.900,10006.604250029137,,,,0,,,
2013-05-20 15:52:57.900,0,,0,,7763.075446104837,,7766.390353546462,
2013-05-20 15:52:58.900,,,0,,,,7766.691621646604,
2013-05-20 15:52:59.900,,,0,,,,7766.691621646604,
2013-05-20 16:00:00.000,10005.43978871222,10005.827912370576,10010.100496559226,10008.549573493516,0,0,0,0
2013-05-20 13:15:06.000,,0,,,,7769.7059166310555,,
2013-05-20 13:15:11.000,,,,,,,,
2013-05-20 13:15:12.000,,,,,,,,
2013-05-20 13:15:13.000,,,,,,,,
2013-05-20 13:15:14.000,,,,,,,,
2013-05-20 13:15:15.000,,,,,,,,
2013-05-20 13:15:16.000,,,,,,,,
2013-05-20 13:15:22.000,,,,,,,,
2013-05-20 14:07:42.000,,10010.877588283283,,,,0,,
2013-05-20 14:07:43.000,,20021.755176566567,,,,-7769.705916631055,,
2013-05-20 14:07:44.000,,,,,,,,
2013-05-20 14:07:45.000,,,,,,,,
2013-05-20 14:07:46.000,,,,,,,,
2013-05-20 14:07:47.000,,,,,,,,
2013-05-20 14:07:48.000,,,,,,,,
2013-05-20 14:07:49.000,,,,,,,,
2013-05-20 14:07:50.000,,,,,,,,
2013-05-20 14:07:51.000,,,,,,,,
2013-05-20 14:07:52.000,,,,,,,,
2013-05-20 14:07:53.000,,,,,,,,
2013-05-20 14:07:54.000,,,,,,,,
2013-05-20 14:07:55.000,,,,,,,,
2013-05-20 15:52:57.000,,10006.604250029137,,,,0,,
2013-05-20 15:52:58.000,,0,,,,7763.37658561553,,
2013-05-20 15:52:59.000,,,,,,,,
2013-05-20 15:53:00.000,,,,,,,,
2013-05-20 13:15:06.900,,,0,,,,7769.4040867065505,
2013-05-20 13:15:16.900,,,,,,,,
2013-05-20 13:15:22.900,,,,,,,,
2013-05-20 14:07:55.900,,,10010.877165721391,,,,0,
2013-05-20 15:53:00.900,,,0,,,,7766.691621646604,
2013-05-20 13:15:20.900,,,,,,,,
2013-05-20 13:15:23.900,,,,,,,,
2013-05-20 13:15:24.900,,,,,,,,
2013-05-20 13:15:25.900,,,,,,,,
2013-05-20 13:15:31.900,,,,,,,,
2013-05-20 14:07:56.900,,,,,,,,
2013-05-20 14:07:57.900,,,,,,,,
2013-05-20 14:07:58.900,,,,,,,,
2013-05-20 14:07:59.900,,,,,,,,
2013-05-20 14:08:00.900,,,,,,,,
2013-05-20 14:08:01.900,,,,,,,,
2013-05-20 14:08:02.900,,,,,,,,
2013-05-20 14:08:03.900,,,,,,,,
2013-05-20 14:08:04.900,,,,,,,,
2013-05-20 15:53:06.900,,,,10009.71439673596,,,,0
2013-05-20 15:53:07.900,,,,0,,,,7765.488282960403
2013-05-20 15:53:08.900,,,,,,,,
2013-05-20 15:53:09.900,,,,,,,,
