,OUTSTANDING_BALANCE_0,OUTSTANDING_BALANCE_100,OUTSTANDING_BALANCE_1000,OUTSTANDING_BALANCE_10000,OUTSTANDING_INVENTORY_0,OUTSTANDING_INVENTORY_100,OUTSTANDING_INVENTORY_1000,OUTSTANDING_INVENTORY_10000
2013-05-19 13:27:09.100,10000,10000,10000,10000,0,0,0,0
2013-05-19 13:29:44.900,0,,,,7766.9902912621355,,,
2013-05-19 13:29:45.900,,,0,,,,7766.9902912621355,
2013-05-19 13:29:46.900,,,,,,,,
2013-05-19 13:29:47.900,,,,,,,,
2013-05-19 13:29:48.900,,,,,,,,
2013-05-19 13:29:49.900,,,,,,,,
2013-05-19 13:29:50.900,,,,,,,,
2013-05-19 13:29:51.900,,,,,,,,
2013-05-19 13:29:52.900,,,,,,,,
2013-05-19 13:29:53.900,,,,,,,,
2013-05-19 13:29:54.900,,,,0,,,,7766.9902912621355
2013-05-19 13:29:55.900,,,,,,,,
2013-05-19 13:29:56.900,,,,,,,,
2013-05-19 13:29:57.900,,,,,,,,
2013-05-19 13:29:58.900,,,,,,,,
2013-05-19 13:29:59.900,,,,,,,,
2013-05-19 13:30:00.900,,,,,,,,
2013-05-19 13:30:01.900,,,,,,,,
2013-05-19 13:30:02.900,,,,,,,,
2013-05-19 13:30:03.900,,,,,,,,
2013-05-19 13:30:04.900,,,,,,,,
2013-05-19 13:30:05.900,,,,,,,,
2013-05-19 13:30:06.900,,,,,,,,
2013-05-19 13:30:07.900,,,,,,,,
2013-05-19 13:30:08.900,,,,,,,,
2013-05-19 13:30:09.900,,,,,,,,
2013-05-19 13:30:10.900,,,,,,,,
2013-05-19 13:30:11.900,,,,,,,,
2013-05-19 13:30:12.900,,,,,,,,
2013-05-19 13:30:13.900,,,,,,,,
2013-05-19 13:30:14.900,,,,,,,,
2013-05-19 13:30:15.900,,,,,,,,
2013-05-19 13:30:16.900,,,,,,,,
2013-05-19 13:30:17.900,,,,,,,,
2013-05-19 13:30:18.900,,,,,,,,
2013-05-19 13:30:19.900,,,,,,,,
2013-05-19 13:30:20.900,,,,,,,,
2013-05-19 13:30:21.900,,,,,,,,
