Time,TIME,SIGNAL
2017-05-15 09:55:43,2017-05-15 09:55:43.900,1.0
2017-05-15 09:57:22,2017-05-15 09:57:22.900,1.0
2017-05-15 09:57:23,2017-05-15 09:57:23.900,1.0
2017-05-15 09:57:24,2017-05-15 09:57:24.900,1.0
2017-05-15 09:57:25,2017-05-15 09:57:25.900,1.0
2017-05-15 09:57:54,2017-05-15 09:57:54.900,1.0
2017-05-15 09:57:55,2017-05-15 09:57:55.900,1.0
2017-05-15 09:57:56,2017-05-15 09:57:56.900,1.0
2017-05-15 09:57:57,2017-05-15 09:57:57.900,1.0
2017-05-15 09:57:58,2017-05-15 09:57:58.900,1.0
2017-05-15 09:58:00,2017-05-15 09:58:00.900,1.0
2017-05-15 10:17:08,2017-05-15 10:17:08.900,1.0
2017-05-15 10:17:09,2017-05-15 10:17:09.900,1.0
2017-05-15 10:17:10,2017-05-15 10:17:10.900,1.0
2017-05-15 10:17:11,2017-05-15 10:17:11.900,1.0
2017-05-15 10:17:12,2017-05-15 10:17:12.900,1.0
2017-05-15 10:17:13,2017-05-15 10:17:13.900,1.0
2017-05-15 10:17:14,2017-05-15 10:17:14.900,1.0
2017-05-15 10:17:15,2017-05-15 10:17:15.900,1.0
2017-05-15 10:17:16,2017-05-15 10:17:16.900,1.0
2017-05-15 10:17:17,2017-05-15 10:17:17.900,1.0
2017-05-15 10:17:18,2017-05-15 10:17:18.900,1.0
2017-05-15 10:17:19,2017-05-15 10:17:19.900,1.0
2017-05-15 10:17:20,2017-05-15 10:17:20.900,1.0
2017-05-15 10:17:21,2017-05-15 10:17:21.900,1.0
2017-05-15 10:17:22,2017-05-15 10:17:22.900,1.0
2017-05-15 10:17:23,2017-05-15 10:17:23.900,1.0
2017-05-15 10:17:24,2017-05-15 10:17:24.900,1.0
2017-05-15 10:17:25,2017-05-15 10:17:25.900,1.0
2017-05-15 10:17:26,2017-05-15 10:17:26.900,1.0
2017-05-15 10:17:27,2017-05-15 10:17:27.900,1.0
2017-05-15 10:17:28,2017-05-15 10:17:28.900,1.0
2017-05-15 10:17:29,2017-05-15 10:17:29.900,1.0
2017-05-15 10:17:30,2017-05-15 10:17:30.900,1.0
2017-05-15 10:17:31,2017-05-15 10:17:31.900,1.0
2017-05-15 10:25:43,2017-05-15 10:25:43.900,1.0
2017-05-15 10:25:44,2017-05-15 10:25:44.900,1.0
2017-05-15 10:25:45,2017-05-15 10:25:45.900,1.0
2017-05-15 10:25:46,2017-05-15 10:25:46.900,1.0
2017-05-15 10:25:47,2017-05-15 10:25:47.900,1.0
2017-05-15 10:25:48,2017-05-15 10:25:48.900,1.0
2017-05-15 10:25:49,2017-05-15 10:25:49.900,1.0
2017-05-15 10:25:50,2017-05-15 10:25:50.900,1.0
2017-05-15 10:25:51,2017-05-15 10:25:51.900,1.0
2017-05-15 10:25:52,2017-05-15 10:25:52.900,1.0
2017-05-15 10:25:53,2017-05-15 10:25:53.900,1.0
2017-05-15 10:25:54,2017-05-15 10:25:54.900,1.0
2017-05-15 10:25:55,2017-05-15 10:25:55.900,1.0
2017-05-15 10:25:56,2017-05-15 10:25:56.900,1.0
2017-05-15 10:25:57,2017-05-15 10:25:57.900,1.0
2017-05-15 10:25:58,2017-05-15 10:25:58.900,1.0
2017-05-15 10:25:59,2017-05-15 10:25:59.900,1.0
2017-05-15 10:26:00,2017-05-15 10:26:00.900,1.0
2017-05-15 10:26:01,2017-05-15 10:26:01.900,1.0
2017-05-15 10:26:02,2017-05-15 10:26:02.900,1.0
2017-05-15 10:26:03,2017-05-15 10:26:03.900,1.0
2017-05-15 10:26:04,2017-05-15 10:26:04.900,1.0
2017-05-15 10:26:05,2017-05-15 10:26:05.900,1.0
2017-05-15 10:26:06,2017-05-15 10:26:06.900,1.0
2017-05-15 10:36:00,2017-05-15 10:36:00.900,-1.0
2017-05-15 10:36:01,2017-05-15 10:36:01.900,-1.0
2017-05-15 10:36:02,2017-05-15 10:36:02.900,-1.0
2017-05-15 10:36:03,2017-05-15 10:36:03.900,-1.0
2017-05-15 10:36:04,2017-05-15 10:36:04.900,-1.0
2017-05-15 10:36:05,2017-05-15 10:36:05.900,-1.0
2017-05-15 10:36:06,2017-05-15 10:36:06.900,-1.0
2017-05-15 10:36:07,2017-05-15 10:36:07.900,-1.0
2017-05-15 10:36:08,2017-05-15 10:36:08.900,-1.0
2017-05-15 10:36:09,2017-05-15 10:36:09.900,-1.0
2017-05-15 10:36:10,2017-05-15 10:36:10.900,-1.0
2017-05-15 10:36:11,2017-05-15 10:36:11.900,-1.0
2017-05-15 10:43:07,2017-05-15 10:43:07.900,-1.0
2017-05-15 10:43:08,2017-05-15 10:43:08.900,-1.0
2017-05-15 10:44:50,2017-05-15 10:44:50.900,-1.0
2017-05-15 10:44:51,2017-05-15 10:44:51.900,-1.0
2017-05-15 11:08:29,2017-05-15 11:08:29.900,-1.0
2017-05-15 11:08:30,2017-05-15 11:08:30.900,-1.0
2017-05-15 11:08:31,2017-05-15 11:08:31.900,-1.0
2017-05-15 11:08:32,2017-05-15 11:08:32.900,-1.0
2017-05-15 11:08:33,2017-05-15 11:08:33.900,-1.0
2017-05-15 11:08:34,2017-05-15 11:08:34.900,-1.0
2017-05-15 11:08:35,2017-05-15 11:08:35.900,-1.0
2017-05-15 11:08:36,2017-05-15 11:08:36.900,-1.0
2017-05-15 11:08:37,2017-05-15 11:08:37.900,-1.0
2017-05-15 11:08:38,2017-05-15 11:08:38.900,-1.0
2017-05-15 11:08:39,2017-05-15 11:08:39.900,-1.0
2017-05-15 11:08:40,2017-05-15 11:08:40.900,-1.0
2017-05-15 11:08:41,2017-05-15 11:08:41.900,-1.0
2017-05-15 11:08:42,2017-05-15 11:08:42.900,-1.0
2017-05-15 11:08:43,2017-05-15 11:08:43.900,-1.0
2017-05-15 11:08:44,2017-05-15 11:08:44.900,-1.0
2017-05-15 11:08:45,2017-05-15 11:08:45.900,-1.0
2017-05-15 11:08:46,2017-05-15 11:08:46.900,-1.0
2017-05-15 11:08:47,2017-05-15 11:08:47.900,-1.0
2017-05-15 11:08:48,2017-05-15 11:08:48.900,-1.0
2017-05-15 11:08:49,2017-05-15 11:08:49.900,-1.0
2017-05-15 11:08:50,2017-05-15 11:08:50.900,-1.0
2017-05-15 11:08:51,2017-05-15 11:08:51.900,-1.0
2017-05-15 11:08:52,2017-05-15 11:08:52.900,-1.0
2017-05-15 11:08:53,2017-05-15 11:08:53.900,-1.0
2017-05-15 11:08:54,2017-05-15 11:08:54.900,-1.0
2017-05-15 11:08:55,2017-05-15 11:08:55.900,-1.0
2017-05-15 11:08:56,2017-05-15 11:08:56.900,-1.0
2017-05-15 11:08:57,2017-05-15 11:08:57.900,-1.0
2017-05-15 11:08:58,2017-05-15 11:08:58.900,-1.0
2017-05-15 11:41:28,2017-05-15 11:41:28.900,1.0
2017-05-15 11:41:29,2017-05-15 11:41:29.900,1.0
2017-05-15 11:41:30,2017-05-15 11:41:30.900,1.0
2017-05-15 11:41:31,2017-05-15 11:41:31.900,1.0
