,OUTSTANDING_BALANCE_0,OUTSTANDING_BALANCE_100,OUTSTANDING_BALANCE_1000,OUTSTANDING_BALANCE_10000,OUTSTANDING_INVENTORY_0,OUTSTANDING_INVENTORY_100,OUTSTANDING_INVENTORY_1000,OUTSTANDING_INVENTORY_10000
2013-05-08 09:30:00.100,10000,10000,10000,10000,0,0,0,0
2013-05-08 12:44:22.900,20000,,,,-7588.117008764275,,,
2013-05-08 12:44:23.900,,,20000,,,,-7588.117008764275,
2013-05-08 12:44:24.900,,,,,,,,
2013-05-08 12:47:51.900,10006.44989945745,,,,0,,,
2013-05-08 13:37:14.900,0,,,,7597.911844690547,,,
2013-05-08 13:37:15.900,,,0,,,,7597.912216566317,
2013-05-08 13:37:16.900,,,0,,,,7597.912216566317,
2013-05-08 13:37:17.900,,,0,,,,7597.912216566317,
2013-05-08 13:37:18.900,,,0,,,,7597.912216566317,
2013-05-08 13:37:19.900,,,0,,,,7597.912216566317,
2013-05-08 13:37:20.900,,,0,,,,7598.200693755798,
2013-05-08 13:37:21.900,,,0,,,,7598.200693755798,
2013-05-08 13:37:22.900,,,0,,,,7598.200693755798,
2013-05-08 13:37:23.900,,,0,,,,7598.200693755798,
2013-05-08 13:37:24.900,,,0,0,,,7598.200693755798,7597.336804252352
2013-05-08 13:37:53.900,,,,,,,,
2013-05-08 13:37:54.900,,,,,,,,
2013-05-08 13:37:55.900,,,,,,,,
2013-05-08 13:37:56.900,,,,,,,,
2013-05-08 13:37:57.900,,,,,,,,
2013-05-08 13:38:05.900,,,,,,,,
2013-05-08 13:38:06.900,,,,,,,,
2013-05-08 13:38:07.900,,,,,,,,
2013-05-08 16:00:00.000,9995.053031690413,9995.81097914106,9995.053520892989,9993.917117398121,0,0,0,0
2013-05-08 12:44:23.000,,20000,,,,-7588.117008764275,,
2013-05-08 12:44:24.000,,,,,,,,
2013-05-08 12:44:25.000,,,,,,,,
2013-05-08 12:47:52.000,,10007.208711158326,,,,0,,
2013-05-08 13:37:15.000,,0,,,,7598.488011509739,,
2013-05-08 13:37:16.000,,,,,,,,
2013-05-08 13:37:17.000,,,,,,,,
2013-05-08 13:37:18.000,,,,,,,,
2013-05-08 13:37:19.000,,,,,,,,
2013-05-08 13:37:20.000,,,,,,,,
2013-05-08 13:37:21.000,,,,,,,,
2013-05-08 13:37:22.000,,,,,,,,
2013-05-08 13:37:23.000,,,,,,,,
2013-05-08 13:37:24.000,,,,,,,,
2013-05-08 13:37:25.000,,,,,,,,
2013-05-08 13:37:54.000,,,,,,,,
2013-05-08 13:37:55.000,,,,,,,,
2013-05-08 13:37:56.000,,,,,,,,
2013-05-08 13:37:57.000,,,,,,,,
2013-05-08 13:37:58.000,,,,,,,,
2013-05-08 13:38:06.000,,,,,,,,
2013-05-08 13:38:07.000,,,,,,,,
2013-05-08 13:38:08.000,,,,,,,,
2013-05-08 12:44:25.900,,,,,,,,
2013-05-08 12:47:52.900,,,10006.07049360701,,,,0,
2013-05-08 13:37:25.900,,,0,0,,,7597.912216566317,7597.048359861742
2013-05-08 13:37:58.900,,,,,,,,
2013-05-08 13:38:08.900,,,,,,,,
2013-05-08 12:44:32.900,,,,20000,,,,-7588.980799878575
2013-05-08 12:44:33.900,,,,,,,,
2013-05-08 12:44:34.900,,,,,,,,
2013-05-08 12:48:01.900,,,,10004.932837519922,,,,0
2013-05-08 13:37:26.900,,,,0,,,,7597.048359861742
2013-05-08 13:37:27.900,,,,,,,,
2013-05-08 13:37:28.900,,,,,,,,
2013-05-08 13:37:29.900,,,,,,,,
2013-05-08 13:37:30.900,,,,,,,,
2013-05-08 13:37:31.900,,,,,,,,
2013-05-08 13:37:32.900,,,,,,,,
2013-05-08 13:37:33.900,,,,,,,,
2013-05-08 13:37:34.900,,,,,,,,
2013-05-08 13:38:03.900,,,,,,,,
2013-05-08 13:38:04.900,,,,,,,,
2013-05-08 13:38:15.900,,,,,,,,
2013-05-08 13:38:16.900,,,,,,,,
2013-05-08 13:38:17.900,,,,,,,,
