,OUTSTANDING_BALANCE_0,OUTSTANDING_BALANCE_100,OUTSTANDING_BALANCE_1000,OUTSTANDING_BALANCE_10000,OUTSTANDING_INVENTORY_0,OUTSTANDING_INVENTORY_100,OUTSTANDING_INVENTORY_1000,OUTSTANDING_INVENTORY_10000
2017-05-02 09:30:00.100,10000,10000,10000,10000,0,0,0,0
2017-05-02 09:31:01.900,20000,,,,-143.80212827149842,,,
2017-05-02 09:31:02.900,,,20000,,,,-143.8228102977132,
2017-05-02 09:31:03.900,10000.0,,,,0,,,
2017-05-02 09:31:04.900,0,,9998.561771897022,,143.80212827149842,,0,
2017-05-02 09:31:05.900,,,0,,,,143.7814462452836,
2017-05-02 09:31:06.900,9998.561978717285,,,,0,,,
2017-05-02 09:31:07.900,19997.12395743457,,9997.12395743457,,-143.80212827149842,,0,
2017-05-02 09:31:08.900,,,19994.24791486914,,,,-143.80212827149842,
2017-05-02 09:31:09.900,,,,,,,,
2017-05-02 09:31:10.900,,,,,,,,
2017-05-02 09:31:11.900,,,,20000,,,,-143.84349827387803
2017-05-02 09:31:12.900,,,,,,,,
2017-05-02 09:31:13.900,,,,9998.56156501726,,,,0
2017-05-02 09:31:14.900,,,,0,,,,143.8021223215484
2017-05-02 09:31:15.900,,,,,,,,
2017-05-02 09:31:16.900,,,,9997.123543794045,,,,0
2017-05-02 09:31:17.900,,,,19994.24708758809,,,,-143.8021223215484
2017-05-02 09:31:18.900,,,,,,,,
2017-05-02 09:31:19.900,,,,,,,,
2017-05-02 09:31:20.900,,,,,,,,
2017-05-02 09:31:21.900,,,,,,,,
2017-05-02 09:31:22.900,,,,,,,,
2017-05-02 09:31:23.900,,,,,,,,
2017-05-02 09:31:24.900,10001.438021282715,,,,0,,,
2017-05-02 09:31:25.900,0,,9998.561978717282,,143.88488017958156,,0,
2017-05-02 09:31:26.900,,,0,,,,143.84350422553993,
2017-05-02 09:31:27.900,,,,,,,,
2017-05-02 09:31:28.900,,,,,,,,
2017-05-02 09:31:29.900,,,,,,,,
2017-05-02 09:31:30.900,,,,,,,,
2017-05-02 09:31:31.900,,,,,,,,
2017-05-02 09:31:32.900,,,,,,,,
2017-05-02 09:31:33.900,9994.243777273734,,,,0,,,
