,OUTSTANDING_BALANCE_0,OUTSTANDING_BALANCE_100,OUTSTANDING_BALANCE_1000,OUTSTANDING_BALANCE_10000,OUTSTANDING_INVENTORY_0,OUTSTANDING_INVENTORY_100,OUTSTANDING_INVENTORY_1000,OUTSTANDING_INVENTORY_10000
2017-05-03 09:30:00.100,10000,10000,10000,10000,0,0,0,0
2017-05-03 09:39:16.900,20000,,,,-655.7377049180328,,,
2017-05-03 09:39:17.900,,,20000,,,,-655.7377049180328,
2017-05-03 09:39:18.900,,,,,,,,
2017-05-03 09:39:19.900,,,,,,,,
2017-05-03 09:39:20.900,,,,,,,,
2017-05-03 09:39:21.900,,,,,,,,
2017-05-03 09:45:43.900,,,,,,,,
2017-05-03 09:45:44.900,,,,,,,,
2017-05-03 09:45:45.900,,,,,,,,
2017-05-03 09:45:46.900,,,,,,,,
2017-05-03 09:45:47.900,,,,,,,,
2017-05-03 09:45:48.900,,,,,,,,
2017-05-03 10:14:26.900,,,,,,,,
2017-05-03 10:14:27.900,,,,,,,,
2017-05-03 10:15:45.900,,,,,,,,
2017-05-03 10:15:46.900,,,,,,,,
2017-05-03 10:15:47.900,,,,,,,,
2017-05-03 10:15:48.900,,,,,,,,
2017-05-03 10:15:49.900,,,,,,,,
2017-05-03 10:15:50.900,,,,,,,,
2017-05-03 10:15:51.900,,,,,,,,
2017-05-03 10:15:52.900,,,,,,,,
2017-05-03 10:15:53.900,,,,,,,,
2017-05-03 10:15:54.900,,,,,,,,
2017-05-03 10:15:55.900,,,,,,,,
2017-05-03 10:15:56.900,,,,,,,,
2017-05-03 10:15:57.900,,,,,,,,
2017-05-03 10:15:58.900,,,,,,,,
2017-05-03 10:15:59.900,,,,,,,,
2017-05-03 10:16:00.900,,,,,,,,
2017-05-03 10:16:01.900,,,,,,,,
2017-05-03 10:16:02.900,,,,,,,,
2017-05-03 10:16:03.900,,,,,,,,
2017-05-03 10:16:04.900,,,,,,,,
2017-05-03 10:16:05.900,,,,,,,,
2017-05-03 10:16:06.900,,,,,,,,
2017-05-03 10:16:07.900,,,,,,,,
2017-05-03 10:16:08.900,,,,,,,,
2017-05-03 10:16:09.900,,,,,,,,
2017-05-03 10:16:10.900,,,,,,,,
2017-05-03 10:23:26.900,,,,,,,,
2017-05-03 10:23:27.900,,,,,,,,
2017-05-03 10:23:28.900,,,,,,,,
2017-05-03 10:23:29.900,,,,,,,,
2017-05-03 10:23:30.900,,,,,,,,
2017-05-03 10:23:31.900,,,,,,,,
2017-05-03 10:23:32.900,,,,,,,,
2017-05-03 10:23:33.900,,,,,,,,
2017-05-03 10:23:34.900,,,,,,,,
2017-05-03 10:23:35.900,,,,,,,,
2017-05-03 10:23:36.900,,,,,,,,
2017-05-03 10:23:37.900,,,,,,,,
2017-05-03 10:23:38.900,,,,,,,,
2017-05-03 10:23:39.900,,,,,,,,
2017-05-03 10:23:40.900,,,,,,,,
2017-05-03 10:23:41.900,,,,,,,,
2017-05-03 10:23:42.900,,,,,,,,
2017-05-03 10:23:43.900,,,,,,,,
2017-05-03 10:23:44.900,,,,,,,,
2017-05-03 10:23:45.900,,,,,,,,
2017-05-03 10:23:46.900,,,,,,,,
2017-05-03 10:23:47.900,,,,,,,,
2017-05-03 10:23:48.900,,,,,,,,
2017-05-03 10:23:49.900,,,,,,,,
2017-05-03 10:23:50.900,,,,,,,,
2017-05-03 10:23:51.900,,,,,,,,
2017-05-03 10:23:52.900,,,,,,,,
2017-05-03 10:23:53.900,,,,,,,,
2017-05-03 10:23:54.900,,,,,,,,
2017-05-03 10:23:55.900,,,,,,,,
2017-05-03 10:23:56.900,,,,,,,,
2017-05-03 10:23:57.900,,,,,,,,
2017-05-03 10:23:58.900,,,,,,,,
2017-05-03 10:23:59.900,,,,,,,,
2017-05-03 10:32:50.900,9540.983606557376,,,,0,,,
2017-05-03 10:42:18.900,0,,,,598.1807903797728,,,
2017-05-03 10:42:19.900,,,0,,,,598.1807903797728,
2017-05-03 10:42:20.900,,,0,,,,598.1807903797728,
2017-05-03 10:42:21.900,,,0,,,,598.1807903797728,
2017-05-03 10:42:22.900,,,0,,,,598.1807903797728,
2017-05-03 10:42:23.900,,,0,,,,598.1807903797728,
2017-05-03 10:46:12.900,,,,,,,,
2017-05-03 10:46:13.900,,,,,,,,
2017-05-03 10:46:14.900,,,,,,,,
2017-05-03 10:46:15.900,,,,,,,,
2017-05-03 10:46:16.900,,,,,,,,
2017-05-03 10:46:17.900,,,,,,,,
2017-05-03 11:14:28.900,,,,,,,,
2017-05-03 11:14:29.900,,,,,,,,
2017-05-03 11:14:30.900,,,,,,,,
2017-05-03 11:14:31.900,,,,,,,,
2017-05-03 11:14:32.900,,,,,,,,
2017-05-03 11:14:33.900,,,,,,,,
2017-05-03 11:14:34.900,,,,,,,,
2017-05-03 11:14:35.900,,,,,,,,
2017-05-03 11:14:36.900,,,,,,,,
2017-05-03 11:14:37.900,,,,,,,,
2017-05-03 11:14:38.900,,,,,,,,
2017-05-03 11:14:39.900,,,,,,,,
2017-05-03 11:14:40.900,,,,,,,,
2017-05-03 11:14:41.900,,,,,,,,
2017-05-03 11:14:42.900,,,,,,,,
2017-05-03 11:14:43.900,,,,,,,,
2017-05-03 11:14:44.900,,,,,,,,
2017-05-03 11:14:45.900,,,,,,,,
2017-05-03 11:14:46.900,,,,,,,,
2017-05-03 11:14:47.900,,,,,,,,
2017-05-03 11:14:48.900,,,,,,,,
2017-05-03 11:14:49.900,,,,,,,,
2017-05-03 11:14:50.900,,,,,,,,
2017-05-03 11:14:51.900,,,,,,,,
2017-05-03 11:14:52.900,,,,,,,,
2017-05-03 11:14:53.900,,,,,,,,
2017-05-03 11:14:54.900,,,,,,,,
2017-05-03 11:14:55.900,,,,,,,,
2017-05-03 11:14:56.900,,,,,,,,
2017-05-03 11:14:57.900,,,,,,,,
2017-05-03 11:14:58.900,,,,,,,,
2017-05-03 11:14:59.900,,,,,,,,
2017-05-03 11:15:00.900,,,,,,,,
2017-05-03 11:15:01.900,,,,,,,,
2017-05-03 11:15:02.900,,,,,,,,
2017-05-03 11:15:03.900,,,,,,,,
2017-05-03 11:15:04.900,,,,,,,,
2017-05-03 11:15:05.900,,,,,,,,
