,OUTSTANDING_BALANCE_0,OUTSTANDING_BALANCE_100,OUTSTANDING_BALANCE_1000,OUTSTANDING_BALANCE_10000,OUTSTANDING_INVENTORY_0,OUTSTANDING_INVENTORY_100,OUTSTANDING_INVENTORY_1000,OUTSTANDING_INVENTORY_10000
2017-05-22 09:30:00.100,10000,10000,10000,10000,0,0,0,0
2017-05-22 09:35:23.900,20000,,,,-576.3688760806916,,,
2017-05-22 09:35:24.900,,,20000,,,,-576.3688760806916,
2017-05-22 09:35:25.900,,,,,,,,
2017-05-22 09:35:26.900,,,,,,,,
2017-05-22 09:35:27.900,,,,,,,,
2017-05-22 09:35:28.900,,,,,,,,
2017-05-22 09:35:29.900,,,,,,,,
2017-05-22 09:35:30.900,,,,,,,,
2017-05-22 09:35:31.900,,,,,,,,
2017-05-22 09:35:32.900,,,,,,,,
2017-05-22 09:35:33.900,,,,20000,,,,-576.3688760806916
2017-05-22 09:35:34.900,,,,,,,,
2017-05-22 09:35:35.900,,,,,,,,
2017-05-22 09:35:36.900,,,,,,,,
2017-05-22 09:35:37.900,,,,,,,,
2017-05-22 09:35:38.900,,,,,,,,
2017-05-22 09:35:39.900,,,,,,,,
2017-05-22 09:35:40.900,,,,,,,,
2017-05-22 09:35:41.900,,,,,,,,
2017-05-22 09:35:42.900,,,,,,,,
2017-05-22 09:35:43.900,,,,,,,,
2017-05-22 09:35:44.900,,,,,,,,
2017-05-22 09:35:45.900,,,,,,,,
2017-05-22 09:35:46.900,,,,,,,,
2017-05-22 09:35:47.900,,,,,,,,
2017-05-22 09:35:48.900,,,,,,,,
2017-05-22 09:35:49.900,,,,,,,,
2017-05-22 09:35:50.900,,,,,,,,
2017-05-22 09:35:51.900,,,,,,,,
2017-05-22 09:35:52.900,,,,,,,,
2017-05-22 09:35:53.900,,,,,,,,
2017-05-22 09:35:54.900,,,,,,,,
2017-05-22 09:35:55.900,,,,,,,,
2017-05-22 09:35:56.900,,,,,,,,
2017-05-22 09:35:57.900,,,,,,,,
2017-05-22 09:35:58.900,,,,,,,,
2017-05-22 09:35:59.900,,,,,,,,
2017-05-22 09:36:00.900,,,,,,,,
2017-05-22 09:36:01.900,,,,,,,,
2017-05-22 09:36:02.900,,,,,,,,
2017-05-22 09:36:03.900,,,,,,,,
2017-05-22 09:36:04.900,,,,,,,,
2017-05-22 09:36:05.900,,,,,,,,
2017-05-22 09:36:06.900,,,,,,,,
2017-05-22 09:36:07.900,,,,,,,,
2017-05-22 09:36:08.900,,,,,,,,
2017-05-22 09:36:09.900,,,,,,,,
2017-05-22 09:36:10.900,,,,,,,,
2017-05-22 09:36:11.900,,,,,,,,
2017-05-22 09:36:12.900,,,,,,,,
2017-05-22 09:36:13.900,,,,,,,,
2017-05-22 09:36:14.900,,,,,,,,
2017-05-22 09:36:15.900,,,,,,,,
2017-05-22 09:36:16.900,,,,,,,,
2017-05-22 09:36:17.900,,,,,,,,
2017-05-22 09:36:18.900,,,,,,,,
2017-05-22 09:36:19.900,,,,,,,,
2017-05-22 09:36:20.900,,,,,,,,
2017-05-22 09:36:21.900,,,,,,,,
2017-05-22 09:36:22.900,,,,,,,,
2017-05-22 09:36:23.900,,,,,,,,
2017-05-22 09:36:24.900,,,,,,,,
2017-05-22 09:36:25.900,,,,,,,,
2017-05-22 09:36:26.900,,,,,,,,
2017-05-22 09:36:27.900,,,,,,,,
2017-05-22 09:36:28.900,,,,,,,,
2017-05-22 09:36:29.900,,,,,,,,
2017-05-22 09:36:30.900,,,,,,,,
2017-05-22 09:36:31.900,,,,,,,,
2017-05-22 09:36:32.900,,,,,,,,
2017-05-22 09:36:33.900,,,,,,,,
2017-05-22 09:36:34.900,,,,,,,,
2017-05-22 09:36:35.900,,,,,,,,
2017-05-22 09:36:36.900,,,,,,,,
2017-05-22 09:36:37.900,,,,,,,,
2017-05-22 09:36:38.900,,,,,,,,
2017-05-22 09:36:39.900,,,,,,,,
2017-05-22 09:36:40.900,,,,,,,,
2017-05-22 09:36:41.900,,,,,,,,
2017-05-22 09:36:42.900,,,,,,,,
2017-05-22 09:36:43.900,,,,,,,,
2017-05-22 09:36:44.900,,,,,,,,
2017-05-22 09:36:45.900,,,,,,,,
2017-05-22 09:36:46.900,,,,,,,,
2017-05-22 09:36:47.900,,,,,,,,
2017-05-22 09:36:48.900,,,,,,,,
2017-05-22 09:36:49.900,,,,,,,,
2017-05-22 09:36:50.900,,,,,,,,
2017-05-22 09:36:51.900,,,,,,,,
2017-05-22 09:36:52.900,,,,,,,,
2017-05-22 09:36:53.900,,,,,,,,
2017-05-22 09:36:54.900,,,,,,,,
2017-05-22 09:36:55.900,,,,,,,,
2017-05-22 09:36:56.900,,,,,,,,
2017-05-22 09:36:57.900,,,,,,,,
2017-05-22 09:36:58.900,,,,,,,,
2017-05-22 09:36:59.900,,,,,,,,
2017-05-22 09:37:00.900,,,,,,,,
2017-05-22 09:37:01.900,,,,,,,,
2017-05-22 09:37:02.900,,,,,,,,
2017-05-22 09:37:03.900,,,,,,,,
2017-05-22 09:37:04.900,,,,,,,,
2017-05-22 09:37:05.900,,,,,,,,
2017-05-22 09:37:06.900,,,,,,,,
2017-05-22 09:37:07.900,,,,,,,,
2017-05-22 09:37:08.900,,,,,,,,
2017-05-22 09:37:09.900,,,,,,,,
2017-05-22 09:37:10.900,,,,,,,,
2017-05-22 09:37:11.900,,,,,,,,
2017-05-22 09:37:12.900,,,,,,,,
2017-05-22 09:37:13.900,,,,,,,,
2017-05-22 09:37:14.900,,,,,,,,
2017-05-22 09:37:15.900,,,,,,,,
2017-05-22 09:37:16.900,,,,,,,,
2017-05-22 09:37:17.900,,,,,,,,
2017-05-22 09:37:18.900,,,,,,,,
2017-05-22 09:37:19.900,,,,,,,,
2017-05-22 09:37:20.900,,,,,,,,
2017-05-22 09:37:21.900,,,,,,,,
2017-05-22 09:37:22.900,,,,,,,,
2017-05-22 09:37:23.900,,,,,,,,
2017-05-22 09:37:24.900,,,,,,,,
2017-05-22 09:37:25.900,,,,,,,,
2017-05-22 09:37:26.900,,,,,,,,
2017-05-22 09:37:27.900,,,,,,,,
2017-05-22 09:37:28.900,,,,,,,,
2017-05-22 09:37:29.900,,,,,,,,
2017-05-22 09:37:30.900,,,,,,,,
2017-05-22 09:37:31.900,,,,,,,,
2017-05-22 09:37:32.900,,,,,,,,
2017-05-22 09:37:33.900,,,,,,,,
2017-05-22 09:37:34.900,,,,,,,,
2017-05-22 09:37:35.900,,,,,,,,
2017-05-22 09:37:36.900,,,,,,,,
2017-05-22 09:37:37.900,,,,,,,,
2017-05-22 09:37:38.900,,,,,,,,
2017-05-22 09:37:39.900,,,,,,,,
2017-05-22 09:37:40.900,,,,,,,,
2017-05-22 09:37:41.900,,,,,,,,
2017-05-22 09:37:42.900,,,,,,,,
2017-05-22 09:37:43.900,,,,,,,,
2017-05-22 09:37:44.900,,,,,,,,
2017-05-22 09:37:45.900,,,,,,,,
2017-05-22 09:37:46.900,,,,,,,,
2017-05-22 09:37:47.900,,,,,,,,
2017-05-22 09:37:48.900,,,,,,,,
2017-05-22 09:37:49.900,,,,,,,,
2017-05-22 09:37:50.900,,,,,,,,
2017-05-22 09:37:51.900,,,,,,,,
2017-05-22 09:37:52.900,,,,,,,,
2017-05-22 09:37:53.900,,,,,,,,
2017-05-22 09:37:54.900,,,,,,,,
2017-05-22 09:37:55.900,,,,,,,,
2017-05-22 09:37:56.900,,,,,,,,
2017-05-22 09:37:57.900,,,,,,,,
2017-05-22 09:37:58.900,,,,,,,,
2017-05-22 09:37:59.900,,,,,,,,
2017-05-22 09:38:00.900,,,,,,,,
2017-05-22 09:38:01.900,,,,,,,,
2017-05-22 09:38:02.900,,,,,,,,
2017-05-22 09:38:03.900,,,,,,,,
2017-05-22 09:38:04.900,,,,,,,,
2017-05-22 09:38:05.900,,,,,,,,
2017-05-22 09:38:06.900,,,,,,,,
2017-05-22 09:38:07.900,,,,,,,,
2017-05-22 09:38:08.900,,,,,,,,
2017-05-22 09:38:09.900,,,,,,,,
2017-05-22 09:38:10.900,,,,,,,,
2017-05-22 09:38:11.900,,,,,,,,
2017-05-22 09:38:12.900,,,,,,,,
2017-05-22 09:38:13.900,,,,,,,,
2017-05-22 09:38:14.900,,,,,,,,
2017-05-22 09:38:15.900,,,,,,,,
2017-05-22 09:38:16.900,,,,,,,,
2017-05-22 09:38:17.900,,,,,,,,
2017-05-22 09:38:18.900,,,,,,,,
2017-05-22 09:38:19.900,,,,,,,,
2017-05-22 09:50:17.900,9942.363112391931,,,,0,,,
2017-05-22 09:50:18.900,0,,9942.363112391931,,569.7629290769015,,0,
2017-05-22 09:50:19.900,,,0,,,,569.7629290769015,
2017-05-22 09:50:20.900,,,,,,,,
2017-05-22 09:50:21.900,,,,,,,,
2017-05-22 09:50:22.900,,,,,,,,
2017-05-22 09:50:23.900,,,,,,,,
2017-05-22 09:50:24.900,,,,,,,,
2017-05-22 09:50:25.900,,,,,,,,
2017-05-22 09:50:26.900,,,,,,,,
2017-05-22 09:50:27.900,,,,9942.363112391931,,,,0
2017-05-22 09:50:28.900,,,,0,,,,569.7629290769015
2017-05-22 09:50:29.900,,,,,,,,
2017-05-22 09:50:30.900,,,,,,,,
2017-05-22 09:50:31.900,,,,,,,,
2017-05-22 09:50:32.900,,,,,,,,
2017-05-22 09:50:33.900,,,,,,,,
2017-05-22 09:50:34.900,,,,,,,,
2017-05-22 09:50:35.900,,,,,,,,
2017-05-22 09:50:36.900,,,,,,,,
2017-05-22 09:50:37.900,,,,,,,,
2017-05-22 09:50:38.900,,,,,,,,
2017-05-22 09:50:39.900,,,,,,,,
2017-05-22 09:50:40.900,,,,,,,,
2017-05-22 09:50:41.900,,,,,,,,
2017-05-22 09:50:42.900,,,,,,,,
2017-05-22 09:50:43.900,,,,,,,,
2017-05-22 09:50:44.900,,,,,,,,
2017-05-22 09:50:45.900,,,,,,,,
2017-05-22 09:50:46.900,,,,,,,,
2017-05-22 09:50:47.900,,,,,,,,
2017-05-22 09:50:48.900,,,,,,,,
2017-05-22 09:50:49.900,,,,,,,,
2017-05-22 09:50:50.900,,,,,,,,
2017-05-22 09:50:51.900,,,,,,,,
2017-05-22 09:50:52.900,,,,,,,,
2017-05-22 09:50:53.900,,,,,,,,
2017-05-22 09:50:54.900,,,,,,,,
2017-05-22 09:50:55.900,,,,,,,,
2017-05-22 09:50:56.900,,,,,,,,
2017-05-22 09:50:57.900,,,,,,,,
2017-05-22 09:50:58.900,,,,,,,,
2017-05-22 09:50:59.900,,,,,,,,
2017-05-22 09:51:00.900,,,,,,,,
2017-05-22 09:51:01.900,,,,,,,,
2017-05-22 09:51:02.900,,,,,,,,
2017-05-22 09:51:03.900,,,,,,,,
2017-05-22 09:51:04.900,,,,,,,,
2017-05-22 09:51:05.900,,,,,,,,
2017-05-22 09:51:06.900,,,,,,,,
2017-05-22 09:51:07.900,,,,,,,,
2017-05-22 09:51:08.900,,,,,,,,
2017-05-22 09:51:09.900,,,,,,,,
2017-05-22 09:51:10.900,,,,,,,,
2017-05-22 09:51:11.900,,,,,,,,
2017-05-22 09:51:12.900,,,,,,,,
2017-05-22 09:51:13.900,,,,,,,,
2017-05-22 09:51:14.900,,,,,,,,
2017-05-22 09:51:15.900,,,,,,,,
2017-05-22 09:51:16.900,,,,,,,,
2017-05-22 09:51:17.900,,,,,,,,
2017-05-22 09:51:18.900,,,,,,,,
2017-05-22 09:51:19.900,,,,,,,,
2017-05-22 09:51:20.900,,,,,,,,
2017-05-22 09:51:21.900,,,,,,,,
2017-05-22 09:51:22.900,,,,,,,,
2017-05-22 09:51:23.900,,,,,,,,
2017-05-22 09:51:24.900,,,,,,,,
2017-05-22 09:51:25.900,,,,,,,,
2017-05-22 09:51:26.900,,,,,,,,
2017-05-22 09:51:27.900,,,,,,,,
2017-05-22 09:51:28.900,,,,,,,,
2017-05-22 09:51:29.900,,,,,,,,
2017-05-22 09:51:30.900,,,,,,,,
2017-05-22 09:51:31.900,,,,,,,,
2017-05-22 09:51:32.900,,,,,,,,
2017-05-22 09:51:33.900,,,,,,,,
2017-05-22 09:51:34.900,,,,,,,,
2017-05-22 09:51:35.900,,,,,,,,
2017-05-22 09:51:36.900,,,,,,,,
2017-05-22 09:51:37.900,,,,,,,,
2017-05-22 09:51:38.900,,,,,,,,
2017-05-22 09:51:39.900,,,,,,,,
2017-05-22 09:51:40.900,,,,,,,,
2017-05-22 09:51:41.900,,,,,,,,
2017-05-22 09:51:42.900,,,,,,,,
2017-05-22 09:51:43.900,,,,,,,,
2017-05-22 09:51:44.900,,,,,,,,
2017-05-22 09:51:45.900,,,,,,,,
2017-05-22 09:51:46.900,,,,,,,,
2017-05-22 09:51:47.900,,,,,,,,
2017-05-22 09:51:48.900,,,,,,,,
2017-05-22 09:51:49.900,,,,,,,,
2017-05-22 09:51:50.900,,,,,,,,
2017-05-22 09:51:51.900,,,,,,,,
2017-05-22 09:51:52.900,,,,,,,,
2017-05-22 09:51:53.900,,,,,,,,
2017-05-22 09:51:54.900,,,,,,,,
2017-05-22 09:51:55.900,,,,,,,,
2017-05-22 09:51:56.900,,,,,,,,
2017-05-22 09:51:57.900,,,,,,,,
2017-05-22 09:51:58.900,,,,,,,,
2017-05-22 09:51:59.900,,,,,,,,
2017-05-22 09:52:00.900,,,,,,,,
2017-05-22 09:52:01.900,,,,,,,,
2017-05-22 09:52:02.900,,,,,,,,
2017-05-22 09:52:03.900,,,,,,,,
2017-05-22 09:52:04.900,,,,,,,,
2017-05-22 09:52:05.900,,,,,,,,
2017-05-22 09:52:06.900,,,,,,,,
2017-05-22 09:52:07.900,,,,,,,,
2017-05-22 09:52:08.900,,,,,,,,
2017-05-22 09:52:09.900,,,,,,,,
2017-05-22 09:52:10.900,,,,,,,,
2017-05-22 09:52:11.900,,,,,,,,
2017-05-22 09:52:12.900,,,,,,,,
2017-05-22 09:52:13.900,,,,,,,,
2017-05-22 09:52:14.900,,,,,,,,
2017-05-22 09:52:15.900,,,,,,,,
2017-05-22 09:52:16.900,,,,,,,,
2017-05-22 09:52:17.900,,,,,,,,
2017-05-22 09:52:18.900,,,,,,,,
2017-05-22 09:52:19.900,,,,,,,,
2017-05-22 09:52:20.900,,,,,,,,
2017-05-22 09:52:21.900,,,,,,,,
2017-05-22 09:52:22.900,,,,,,,,
2017-05-22 09:52:23.900,,,,,,,,
2017-05-22 09:52:24.900,,,,,,,,
2017-05-22 09:52:25.900,,,,,,,,
2017-05-22 09:52:26.900,,,,,,,,
2017-05-22 09:52:27.900,,,,,,,,
2017-05-22 09:52:28.900,,,,,,,,
2017-05-22 09:52:29.900,,,,,,,,
2017-05-22 09:52:30.900,,,,,,,,
2017-05-22 09:52:31.900,,,,,,,,
2017-05-22 09:52:32.900,,,,,,,,
2017-05-22 09:52:33.900,,,,,,,,
2017-05-22 09:52:34.900,,,,,,,,
2017-05-22 09:52:35.900,,,,,,,,
2017-05-22 09:52:36.900,,,,,,,,
2017-05-22 09:52:37.900,,,,,,,,
2017-05-22 09:52:38.900,,,,,,,,
2017-05-22 09:52:39.900,,,,,,,,
2017-05-22 09:52:40.900,,,,,,,,
2017-05-22 09:52:41.900,,,,,,,,
2017-05-22 09:52:42.900,,,,,,,,
2017-05-22 09:52:43.900,,,,,,,,
2017-05-22 09:52:44.900,,,,,,,,
2017-05-22 09:52:45.900,,,,,,,,
2017-05-22 09:52:46.900,,,,,,,,
2017-05-22 09:52:47.900,,,,,,,,
2017-05-22 09:52:48.900,,,,,,,,
2017-05-22 09:52:49.900,,,,,,,,
2017-05-22 09:52:50.900,,,,,,,,
2017-05-22 09:52:51.900,,,,,,,,
2017-05-22 09:52:52.900,,,,,,,,
2017-05-22 09:52:53.900,,,,,,,,
2017-05-22 09:52:54.900,,,,,,,,
2017-05-22 09:52:55.900,,,,,,,,
2017-05-22 09:52:56.900,,,,,,,,
2017-05-22 09:52:57.900,,,,,,,,
2017-05-22 09:52:58.900,,,,,,,,
2017-05-22 09:52:59.900,,,,,,,,
2017-05-22 09:53:00.900,,,,,,,,
2017-05-22 09:53:01.900,,,,,,,,
2017-05-22 09:53:02.900,,,,,,,,
2017-05-22 09:53:03.900,,,,,,,,
2017-05-22 09:53:04.900,,,,,,,,
2017-05-22 09:53:05.900,,,,,,,,
2017-05-22 09:53:06.900,,,,,,,,
2017-05-22 09:53:07.900,,,,,,,,
2017-05-22 09:53:08.900,,,,,,,,
2017-05-22 09:53:09.900,,,,,,,,
2017-05-22 09:53:10.900,,,,,,,,
2017-05-22 09:53:11.900,,,,,,,,
2017-05-22 09:53:12.900,,,,,,,,
2017-05-22 09:53:13.900,,,,,,,,
2017-05-22 09:53:14.900,,,,,,,,
2017-05-22 09:53:15.900,,,,,,,,
2017-05-22 09:53:16.900,,,,,,,,
2017-05-22 09:53:17.900,,,,,,,,
2017-05-22 09:53:18.900,,,,,,,,
2017-05-22 09:53:19.900,,,,,,,,
2017-05-22 09:53:20.900,,,,,,,,
2017-05-22 09:53:21.900,,,,,,,,
2017-05-22 09:53:22.900,,,,,,,,
2017-05-22 09:53:23.900,,,,,,,,
2017-05-22 09:53:24.900,,,,,,,,
2017-05-22 09:53:25.900,,,,,,,,
2017-05-22 09:53:26.900,,,,,,,,
2017-05-22 09:53:27.900,,,,,,,,
2017-05-22 09:53:28.900,,,,,,,,
2017-05-22 09:53:29.900,,,,,,,,
2017-05-22 09:53:30.900,,,,,,,,
2017-05-22 09:53:31.900,,,,,,,,
2017-05-22 09:53:32.900,,,,,,,,
2017-05-22 09:53:33.900,,,,,,,,
2017-05-22 09:53:34.900,,,,,,,,
2017-05-22 09:53:35.900,,,,,,,,
2017-05-22 09:53:36.900,,,,,,,,
2017-05-22 09:53:37.900,,,,,,,,
2017-05-22 09:53:38.900,,,,,,,,
2017-05-22 09:53:39.900,,,,,,,,
2017-05-22 09:53:40.900,,,,,,,,
2017-05-22 09:53:41.900,,,,,,,,
2017-05-22 09:53:42.900,,,,,,,,
2017-05-22 09:53:43.900,,,,,,,,
2017-05-22 09:53:44.900,,,,,,,,
2017-05-22 09:53:45.900,,,,,,,,
2017-05-22 09:53:46.900,,,,,,,,
2017-05-22 09:53:47.900,,,,,,,,
2017-05-22 09:53:48.900,,,,,,,,
2017-05-22 09:53:49.900,,,,,,,,
2017-05-22 09:53:50.900,,,,,,,,
2017-05-22 09:53:51.900,,,,,,,,
2017-05-22 09:53:52.900,,,,,,,,
2017-05-22 09:53:53.900,,,,,,,,
2017-05-22 09:53:54.900,,,,,,,,
2017-05-22 09:53:55.900,,,,,,,,
2017-05-22 09:53:56.900,,,,,,,,
2017-05-22 09:53:57.900,,,,,,,,
2017-05-22 09:53:58.900,,,,,,,,
2017-05-22 09:53:59.900,,,,,,,,
2017-05-22 09:54:00.900,,,,,,,,
2017-05-22 09:54:01.900,,,,,,,,
2017-05-22 09:54:02.900,,,,,,,,
2017-05-22 09:54:03.900,,,,,,,,
2017-05-22 09:54:04.900,,,,,,,,
2017-05-22 09:54:05.900,,,,,,,,
2017-05-22 09:54:06.900,,,,,,,,
2017-05-22 09:54:07.900,,,,,,,,
2017-05-22 09:54:08.900,,,,,,,,
2017-05-22 09:54:09.900,,,,,,,,
2017-05-22 09:54:10.900,,,,,,,,
2017-05-22 09:54:11.900,,,,,,,,
2017-05-22 09:54:12.900,,,,,,,,
2017-05-22 09:54:13.900,,,,,,,,
2017-05-22 09:54:14.900,,,,,,,,
2017-05-22 09:54:15.900,,,,,,,,
2017-05-22 09:54:16.900,,,,,,,,
2017-05-22 09:54:17.900,,,,,,,,
2017-05-22 09:54:18.900,,,,,,,,
2017-05-22 09:54:19.900,,,,,,,,
2017-05-22 09:54:20.900,,,,,,,,
2017-05-22 09:54:21.900,,,,,,,,
2017-05-22 09:54:22.900,,,,,,,,
2017-05-22 09:54:23.900,,,,,,,,
2017-05-22 09:54:24.900,,,,,,,,
2017-05-22 09:54:25.900,,,,,,,,
2017-05-22 09:54:26.900,,,,,,,,
2017-05-22 09:54:27.900,,,,,,,,
2017-05-22 09:54:28.900,,,,,,,,
2017-05-22 09:54:29.900,,,,,,,,
2017-05-22 09:54:30.900,,,,,,,,
2017-05-22 09:54:31.900,,,,,,,,
2017-05-22 09:54:32.900,,,,,,,,
2017-05-22 09:54:33.900,,,,,,,,
2017-05-22 09:54:34.900,,,,,,,,
2017-05-22 09:54:35.900,,,,,,,,
2017-05-22 09:54:36.900,,,,,,,,
2017-05-22 09:54:37.900,,,,,,,,
2017-05-22 09:54:38.900,,,,,,,,
2017-05-22 09:54:39.900,,,,,,,,
2017-05-22 09:54:40.900,,,,,,,,
2017-05-22 09:54:41.900,,,,,,,,
2017-05-22 09:54:42.900,,,,,,,,
2017-05-22 09:54:43.900,,,,,,,,
2017-05-22 09:54:44.900,,,,,,,,
2017-05-22 09:54:45.900,,,,,,,,
2017-05-22 09:54:46.900,,,,,,,,
2017-05-22 09:54:47.900,,,,,,,,
2017-05-22 09:54:48.900,,,,,,,,
2017-05-22 09:54:49.900,,,,,,,,
2017-05-22 09:54:50.900,,,,,,,,
2017-05-22 09:54:51.900,,,,,,,,
2017-05-22 09:54:52.900,,,,,,,,
2017-05-22 09:54:53.900,,,,,,,,
2017-05-22 09:54:54.900,,,,,,,,
2017-05-22 09:54:55.900,,,,,,,,
2017-05-22 09:54:56.900,,,,,,,,
2017-05-22 09:54:57.900,,,,,,,,
2017-05-22 09:54:58.900,,,,,,,,
2017-05-22 09:54:59.900,,,,,,,,
2017-05-22 09:55:00.900,,,,,,,,
2017-05-22 09:55:01.900,,,,,,,,
2017-05-22 09:55:02.900,,,,,,,,
2017-05-22 09:55:03.900,,,,,,,,
2017-05-22 09:55:04.900,,,,,,,,
2017-05-22 09:55:05.900,,,,,,,,
2017-05-22 09:55:06.900,,,,,,,,
2017-05-22 09:55:07.900,,,,,,,,
2017-05-22 09:55:08.900,,,,,,,,
2017-05-22 09:55:09.900,,,,,,,,
2017-05-22 09:55:10.900,,,,,,,,
2017-05-22 09:55:11.900,,,,,,,,
2017-05-22 09:55:12.900,,,,,,,,
2017-05-22 09:55:13.900,,,,,,,,
2017-05-22 09:55:14.900,,,,,,,,
2017-05-22 09:55:15.900,,,,,,,,
2017-05-22 09:55:16.900,,,,,,,,
2017-05-22 09:55:17.900,,,,,,,,
2017-05-22 09:55:18.900,,,,,,,,
2017-05-22 09:55:19.900,,,,,,,,
2017-05-22 09:55:20.900,,,,,,,,
2017-05-22 09:55:21.900,,,,,,,,
2017-05-22 09:55:22.900,,,,,,,,
2017-05-22 09:55:23.900,,,,,,,,
2017-05-22 09:55:24.900,,,,,,,,
2017-05-22 09:55:25.900,,,,,,,,
2017-05-22 09:55:26.900,,,,,,,,
2017-05-22 09:55:27.900,,,,,,,,
