,OUTSTANDING_BALANCE_0,OUTSTANDING_BALANCE_100,OUTSTANDING_BALANCE_1000,OUTSTANDING_BALANCE_10000,OUTSTANDING_INVENTORY_0,OUTSTANDING_INVENTORY_100,OUTSTANDING_INVENTORY_1000,OUTSTANDING_INVENTORY_10000
2017-05-15 09:30:00.100,10000,10000,10000,10000,0,0,0,0
2017-05-15 09:55:43.900,0,,,,147.23203769140164,,,
2017-05-15 09:57:22.900,,,,,,,,
2017-05-15 09:57:23.900,,,,,,,,
2017-05-15 09:57:24.900,,,,,,,,
2017-05-15 09:57:25.900,,,,,,,,
2017-05-15 09:57:54.900,,,,,,,,
2017-05-15 09:57:55.900,,,,,,,,
2017-05-15 09:57:56.900,,,,,,,,
2017-05-15 09:57:57.900,,,,,,,,
2017-05-15 09:57:58.900,,,,,,,,
2017-05-15 09:58:00.900,,,,,,,,
2017-05-15 10:17:08.900,,,,,,,,
2017-05-15 10:17:09.900,,,,,,,,
2017-05-15 10:17:10.900,,,,,,,,
2017-05-15 10:17:11.900,,,,,,,,
2017-05-15 10:17:12.900,,,,,,,,
2017-05-15 10:17:13.900,,,,,,,,
2017-05-15 10:17:14.900,,,,,,,,
2017-05-15 10:17:15.900,,,,,,,,
2017-05-15 10:17:16.900,,,,,,,,
2017-05-15 10:17:17.900,,,,,,,,
2017-05-15 10:17:18.900,,,,,,,,
2017-05-15 10:17:19.900,,,,,,,,
2017-05-15 10:17:20.900,,,,,,,,
2017-05-15 10:17:21.900,,,,,,,,
2017-05-15 10:17:22.900,,,,,,,,
2017-05-15 10:17:23.900,,,,,,,,
2017-05-15 10:17:24.900,,,,,,,,
2017-05-15 10:17:25.900,,,,,,,,
2017-05-15 10:17:26.900,,,,,,,,
2017-05-15 10:17:27.900,,,,,,,,
2017-05-15 10:17:28.900,,,,,,,,
2017-05-15 10:17:29.900,,,,,,,,
2017-05-15 10:17:30.900,,,,,,,,
2017-05-15 10:17:31.900,,,,,,,,
2017-05-15 10:25:43.900,,,,,,,,
2017-05-15 10:25:44.900,,,,,,,,
2017-05-15 10:25:45.900,,,,,,,,
2017-05-15 10:25:46.900,,,,,,,,
2017-05-15 10:25:47.900,,,,,,,,
2017-05-15 10:25:48.900,,,,,,,,
2017-05-15 10:25:49.900,,,,,,,,
2017-05-15 10:25:50.900,,,,,,,,
2017-05-15 10:25:51.900,,,,,,,,
2017-05-15 10:25:52.900,,,,,,,,
2017-05-15 10:25:53.900,,,,,,,,
2017-05-15 10:25:54.900,,,,,,,,
2017-05-15 10:25:55.900,,,,,,,,
2017-05-15 10:25:56.900,,,,,,,,
2017-05-15 10:25:57.900,,,,,,,,
2017-05-15 10:25:58.900,,,,,,,,
2017-05-15 10:25:59.900,,,,,,,,
2017-05-15 10:26:00.900,,,,,,,,
2017-05-15 10:26:01.900,,,,,,,,
2017-05-15 10:26:02.900,,,,,,,,
2017-05-15 10:26:03.900,,,,,,,,
2017-05-15 10:26:04.900,,,,,,,,
2017-05-15 10:26:05.900,,,,,,,,
2017-05-15 10:26:06.900,,,,,,,,
2017-05-15 10:36:00.900,9966.136631330977,,,,0,,,
2017-05-15 10:36:01.900,19932.273262661955,,9964.669512733695,,-147.23203769140164,,0,
2017-05-15 10:36:02.900,,,9964.669512733695,,,,0,
2017-05-15 10:36:03.900,,,9964.669512733695,,,,0,
2017-05-15 10:36:04.900,,,9964.669512733695,,,,0,
2017-05-15 10:36:05.900,,,9964.669512733695,,,,0,
2017-05-15 10:36:06.900,,,9964.669512733695,,,,0,
2017-05-15 10:36:07.900,,,9966.14161636979,,,,0,
2017-05-15 10:36:08.900,,,9966.14161636979,,,,0,
2017-05-15 10:36:09.900,,,9966.14161636979,,,,0,
2017-05-15 10:36:10.900,,,9966.14161636979,9967.60895170789,,,0,0
2017-05-15 10:36:11.900,,,9966.14161636979,9967.60895170789,,,0,0
2017-05-15 10:43:07.900,,,,,,,,
2017-05-15 10:43:08.900,,,19929.33902546739,,,,-147.10170523669464,
2017-05-15 10:44:50.900,,,,,,,,
2017-05-15 10:44:51.900,,,,,,,,
2017-05-15 11:08:29.900,,,,,,,,
2017-05-15 11:08:30.900,,,,,,,,
2017-05-15 11:08:31.900,,,,,,,,
2017-05-15 11:08:32.900,,,,,,,,
2017-05-15 11:08:33.900,,,,,,,,
2017-05-15 11:08:34.900,,,,,,,,
2017-05-15 11:08:35.900,,,,,,,,
2017-05-15 11:08:36.900,,,,,,,,
2017-05-15 11:08:37.900,,,,,,,,
2017-05-15 11:08:38.900,,,,,,,,
2017-05-15 11:08:39.900,,,,,,,,
2017-05-15 11:08:40.900,,,,,,,,
2017-05-15 11:08:41.900,,,,,,,,
2017-05-15 11:08:42.900,,,,,,,,
2017-05-15 11:08:43.900,,,,,,,,
2017-05-15 11:08:44.900,,,,,,,,
2017-05-15 11:08:45.900,,,,,,,,
2017-05-15 11:08:46.900,,,,,,,,
2017-05-15 11:08:47.900,,,,,,,,
2017-05-15 11:08:48.900,,,,,,,,
2017-05-15 11:08:49.900,,,,,,,,
2017-05-15 11:08:50.900,,,,,,,,
2017-05-15 11:08:51.900,,,,,,,,
2017-05-15 11:08:52.900,,,,,,,,
2017-05-15 11:08:53.900,,,,,,,,
2017-05-15 11:08:54.900,,,,,,,,
2017-05-15 11:08:55.900,,,,,,,,
2017-05-15 11:08:56.900,,,,,,,,
2017-05-15 11:08:57.900,,,,,,,,
2017-05-15 11:08:58.900,,,,,,,,
2017-05-15 11:41:28.900,9948.46878680801,,,,0,,,
2017-05-15 11:41:29.900,0,,9952.899638807537,,146.71093919492714,,0,
2017-05-15 11:41:30.900,,,9952.899638807537,,,,0,
2017-05-15 11:41:31.900,,,9952.899638807537,,,,0,
2017-05-15 11:41:32.900,,,9952.899638807537,,,,0,
2017-05-15 11:41:33.900,,,9952.899638807537,,,,0,
2017-05-15 11:41:34.900,,,9952.899638807537,,,,0,
2017-05-15 11:41:35.900,,,9952.899638807537,,,,0,
2017-05-15 11:41:36.900,,,9952.899638807537,,,,0,
2017-05-15 11:41:37.900,,,9952.899638807537,,,,0,
2017-05-15 11:41:38.900,,,9952.899638807537,9948.46878680801,,,0,0
2017-05-15 11:41:39.900,,,9952.899638807537,9948.46878680801,,,0,0
2017-05-15 11:41:40.900,,,9952.899638807537,9948.46878680801,,,0,0
2017-05-15 11:41:41.900,,,9952.899638807537,9948.46878680801,,,0,0
2017-05-15 11:41:42.900,,,9952.899638807537,9948.46878680801,,,0,0
2017-05-15 11:41:43.900,,,9952.899638807537,9948.46878680801,,,0,0
2017-05-15 11:41:44.900,,,9952.899638807537,9948.46878680801,,,0,0
2017-05-15 11:41:45.900,,,9952.899638807537,9948.46878680801,,,0,0
2017-05-15 11:41:46.900,,,9952.899638807537,9948.46878680801,,,0,0
2017-05-15 11:41:47.900,,,9952.899638807537,9948.46878680801,,,0,0
2017-05-15 11:41:48.900,,,9952.899638807537,9948.46878680801,,,0,0
2017-05-15 11:41:49.900,,,9954.370873048309,9949.941107184923,,,0,0
2017-05-15 11:41:50.900,,,9954.370873048309,9949.941107184923,,,0,0
2017-05-15 11:41:51.900,,,9954.370873048309,9949.941107184923,,,0,0
2017-05-15 11:41:52.900,,,9954.370873048309,9949.941107184923,,,0,0
2017-05-15 11:41:53.900,,,9954.370873048309,9949.941107184923,,,0,0
2017-05-15 11:41:54.900,,,9954.370873048309,9949.941107184923,,,0,0
2017-05-15 11:41:55.900,,,9954.370873048309,9949.941107184923,,,0,0
2017-05-15 11:41:56.900,,,9954.370873048309,9949.941107184923,,,0,0
2017-05-15 11:41:57.900,,,9954.370873048309,9949.941107184923,,,0,0
2017-05-15 11:41:58.900,,,9954.370873048309,9949.941107184923,,,0,0
2017-05-15 11:41:59.900,,,9954.370873048309,9949.941107184923,,,0,0
2017-05-15 11:42:00.900,,,9954.370873048309,9949.941107184923,,,0,0
2017-05-15 11:42:01.900,,,9954.370873048309,9949.941107184923,,,0,0
2017-05-15 11:42:02.900,,,9954.370873048309,9949.941107184923,,,0,0
2017-05-15 11:42:03.900,,,9954.370873048309,9949.941107184923,,,0,0
2017-05-15 11:42:04.900,,,9954.370873048309,9949.941107184923,,,0,0
2017-05-15 11:42:05.900,,,9954.370873048309,9949.941107184923,,,0,0
2017-05-15 11:49:20.900,,,,,,,,
2017-05-15 11:49:21.900,,,0,,,,146.88458734957993,
2017-05-15 11:49:22.900,,,0,,,,146.88458734957993,
2017-05-15 11:49:23.900,,,0,,,,146.88458734957993,
2017-05-15 11:49:24.900,,,0,,,,146.88458734957993,
2017-05-15 11:49:25.900,,,0,,,,146.88458734957993,
2017-05-15 11:49:26.900,,,0,,,,146.88458734957993,
2017-05-15 11:49:27.900,,,0,,,,146.88458734957993,
2017-05-15 11:49:28.900,,,0,,,,146.88458734957993,
2017-05-15 11:49:29.900,,,0,,,,146.88458734957993,
2017-05-15 11:49:30.900,,,0,,,,146.88458734957993,
2017-05-15 11:49:31.900,,,0,,,,146.88458734957993,
2017-05-15 11:49:32.900,,,0,,,,146.88458734957993,
2017-05-15 11:49:33.900,,,0,,,,146.88458734957993,
2017-05-15 11:49:34.900,,,0,,,,146.88458734957993,
2017-05-15 11:49:35.900,,,0,,,,146.88458734957993,
2017-05-15 11:49:36.900,,,0,,,,146.88458734957993,
2017-05-15 11:49:37.900,,,0,,,,146.88458734957993,
2017-05-15 11:49:38.900,,,0,,,,146.90626773147656,
2017-05-15 12:00:33.900,9945.534568024112,,,,0,,,
2017-05-15 12:00:34.900,19891.069136048223,,9957.306176428025,,-146.71093919492714,,0,
2017-05-15 12:00:35.900,,,9957.306176428025,,,,0,
2017-05-15 12:00:36.900,,,9957.306176428025,,,,0,
2017-05-15 12:00:37.900,,,9957.306176428025,,,,0,
2017-05-15 12:00:38.900,,,9957.306176428025,,,,0,
2017-05-15 12:00:39.900,,,9957.306176428025,,,,0,
2017-05-15 12:00:40.900,,,9957.306176428025,,,,0,
2017-05-15 12:00:41.900,,,9958.77502230152,,,,0,
2017-05-15 12:00:42.900,,,9958.77502230152,,,,0,
2017-05-15 12:00:43.900,,,9958.77502230152,9947.00167741606,,,0,0
2017-05-15 12:00:44.900,,,9958.77502230152,9947.00167741606,,,0,0
2017-05-15 12:00:45.900,,,9958.77502230152,9947.00167741606,,,0,0
2017-05-15 12:00:46.900,,,9958.77502230152,9947.00167741606,,,0,0
2017-05-15 12:00:47.900,,,9958.77502230152,9947.00167741606,,,0,0
2017-05-15 12:00:48.900,,,9958.77502230152,9947.00167741606,,,0,0
2017-05-15 12:00:49.900,,,9958.77502230152,9947.00167741606,,,0,0
2017-05-15 12:00:50.900,,,9960.243868175015,9948.46878680801,,,0,0
2017-05-15 12:00:51.900,,,9960.243868175015,9948.46878680801,,,0,0
2017-05-15 12:00:52.900,,,9960.243868175015,9948.46878680801,,,0,0
2017-05-15 12:00:53.900,,,9960.243868175015,9948.46878680801,,,0,0
2017-05-15 12:00:54.900,,,9960.243868175015,9948.46878680801,,,0,0
2017-05-15 12:00:55.900,,,9960.243868175015,9948.46878680801,,,0,0
2017-05-15 12:00:56.900,,,9960.243868175015,9948.46878680801,,,0,0
2017-05-15 12:00:57.900,,,9961.71271404851,9949.935896199957,,,0,0
2017-05-15 12:00:58.900,,,9961.71271404851,9949.935896199957,,,0,0
2017-05-15 12:00:59.900,,,9961.71271404851,9949.935896199957,,,0,0
2017-05-15 12:01:00.900,,,9961.71271404851,9949.935896199957,,,0,0
2017-05-15 12:01:01.900,,,9961.71271404851,9949.935896199957,,,0,0
2017-05-15 12:01:02.900,,,9961.71271404851,9949.935896199957,,,0,0
2017-05-15 12:01:03.900,,,9961.71271404851,9949.935896199957,,,0,0
2017-05-15 12:01:04.900,,,9961.71271404851,9949.935896199957,,,0,0
2017-05-15 12:01:05.900,,,9961.71271404851,9949.935896199957,,,0,0
2017-05-15 12:01:06.900,,,9961.71271404851,9949.935896199957,,,0,0
2017-05-15 12:01:07.900,,,9961.71271404851,9949.935896199957,,,0,0
2017-05-15 12:01:08.900,,,9961.71271404851,9949.935896199957,,,0,0
