Time,TIME,SIGNAL
2013-05-19 14:16:09,2013-05-19 14:16:09.900,1.0
2013-05-19 14:16:10,2013-05-19 14:16:10.900,1.0
2013-05-19 14:16:11,2013-05-19 14:16:11.900,1.0
2013-05-19 14:16:12,2013-05-19 14:16:12.900,1.0
2013-05-19 14:16:13,2013-05-19 14:16:13.900,1.0
2013-05-19 14:16:14,2013-05-19 14:16:14.900,1.0
2013-05-19 14:16:15,2013-05-19 14:16:15.900,1.0
2013-05-19 14:16:16,2013-05-19 14:16:16.900,1.0
2013-05-19 14:16:17,2013-05-19 14:16:17.900,1.0
2013-05-19 14:16:18,2013-05-19 14:16:18.900,1.0
2013-05-19 14:16:19,2013-05-19 14:16:19.900,1.0
2013-05-19 14:16:20,2013-05-19 14:16:20.900,1.0
2013-05-19 14:16:21,2013-05-19 14:16:21.900,1.0
2013-05-19 14:16:22,2013-05-19 14:16:22.900,1.0
2013-05-19 14:16:23,2013-05-19 14:16:23.900,1.0
2013-05-19 14:16:24,2013-05-19 14:16:24.900,1.0
2013-05-19 14:16:25,2013-05-19 14:16:25.900,1.0
2013-05-19 14:16:26,2013-05-19 14:16:26.900,1.0
2013-05-19 14:16:27,2013-05-19 14:16:27.900,1.0
2013-05-19 14:16:28,2013-05-19 14:16:28.900,1.0
2013-05-19 14:16:29,2013-05-19 14:16:29.900,1.0
2013-05-19 14:16:30,2013-05-19 14:16:30.900,1.0
2013-05-19 14:16:31,2013-05-19 14:16:31.900,1.0
2013-05-19 14:16:32,2013-05-19 14:16:32.900,1.0
2013-05-19 14:16:33,2013-05-19 14:16:33.900,1.0
2013-05-19 14:16:34,2013-05-19 14:16:34.900,1.0
2013-05-19 14:16:35,2013-05-19 14:16:35.900,1.0
2013-05-19 14:16:36,2013-05-19 14:16:36.900,1.0
2013-05-19 14:16:37,2013-05-19 14:16:37.900,1.0
2013-05-19 14:16:38,2013-05-19 14:16:38.900,1.0
2013-05-19 14:16:39,2013-05-19 14:16:39.900,-1.0
2013-05-19 14:16:40,2013-05-19 14:16:40.900,-1.0
2013-05-19 14:16:41,2013-05-19 14:16:41.900,-1.0
2013-05-19 14:16:42,2013-05-19 14:16:42.900,-1.0
2013-05-19 14:16:43,2013-05-19 14:16:43.900,-1.0
2013-05-19 14:16:44,2013-05-19 14:16:44.900,-1.0
2013-05-19 14:16:45,2013-05-19 14:16:45.900,-1.0
2013-05-19 14:16:46,2013-05-19 14:16:46.900,-1.0
2013-05-19 14:16:47,2013-05-19 14:16:47.900,-1.0
2013-05-19 14:16:48,2013-05-19 14:16:48.900,-1.0
2013-05-19 14:16:49,2013-05-19 14:16:49.900,-1.0
2013-05-19 14:16:50,2013-05-19 14:16:50.900,-1.0
2013-05-19 14:16:51,2013-05-19 14:16:51.900,-1.0
2013-05-19 14:16:52,2013-05-19 14:16:52.900,-1.0
2013-05-19 14:16:53,2013-05-19 14:16:53.900,-1.0
2013-05-19 14:16:54,2013-05-19 14:16:54.900,-1.0
2013-05-19 14:16:55,2013-05-19 14:16:55.900,-1.0
2013-05-19 14:16:56,2013-05-19 14:16:56.900,-1.0
2013-05-19 14:16:57,2013-05-19 14:16:57.900,-1.0
2013-05-19 14:16:58,2013-05-19 14:16:58.900,-1.0
2013-05-19 14:16:59,2013-05-19 14:16:59.900,-1.0
2013-05-19 14:17:00,2013-05-19 14:17:00.900,-1.0
2013-05-19 14:17:01,2013-05-19 14:17:01.900,-1.0
2013-05-19 14:17:02,2013-05-19 14:17:02.900,-1.0
2013-05-19 14:17:03,2013-05-19 14:17:03.900,-1.0
2013-05-19 14:17:04,2013-05-19 14:17:04.900,-1.0
2013-05-19 14:17:05,2013-05-19 14:17:05.900,-1.0
2013-05-19 14:17:06,2013-05-19 14:17:06.900,-1.0
2013-05-19 14:17:07,2013-05-19 14:17:07.900,-1.0
2013-05-19 14:17:08,2013-05-19 14:17:08.900,-1.0
2013-05-19 14:17:09,2013-05-19 14:17:09.900,-1.0
2013-05-19 14:17:10,2013-05-19 14:17:10.900,-1.0
2013-05-19 14:17:11,2013-05-19 14:17:11.900,-1.0
2013-05-19 14:17:12,2013-05-19 14:17:12.900,-1.0
2013-05-19 14:17:13,2013-05-19 14:17:13.900,-1.0
2013-05-19 14:17:14,2013-05-19 14:17:14.900,-1.0
2013-05-19 14:17:15,2013-05-19 14:17:15.900,-1.0
2013-05-19 14:17:16,2013-05-19 14:17:16.900,-1.0
