,OUTSTANDING_BALANCE_0,OUTSTANDING_BALANCE_100,OUTSTANDING_BALANCE_1000,OUTSTANDING_BALANCE_10000,OUTSTANDING_INVENTORY_0,OUTSTANDING_INVENTORY_100,OUTSTANDING_INVENTORY_1000,OUTSTANDING_INVENTORY_10000
2017-05-05 09:30:00.100,10000,10000,10000,10000,0,0,0,0
2017-05-05 09:31:01.900,20000,,,,-145.32771399505884,,,
2017-05-05 09:31:02.900,,,20000,,,,-145.32771399505884,
2017-05-05 09:31:03.900,,,,,,,,
2017-05-05 09:31:04.900,,,,,,,,
2017-05-05 09:31:05.900,,,,,,,,
2017-05-05 09:31:06.900,,,,,,,,
2017-05-05 09:31:07.900,,,,,,,,
2017-05-05 09:31:08.900,,,,,,,,
2017-05-05 09:31:09.900,,,,,,,,
2017-05-05 09:31:10.900,,,,,,,,
2017-05-05 09:31:11.900,,,,20000,,,,-145.36996656490768
2017-05-05 09:31:12.900,,,,,,,,
2017-05-05 09:31:13.900,,,,,,,,
2017-05-05 09:31:14.900,,,,,,,,
2017-05-05 09:31:15.900,,,,,,,,
2017-05-05 09:31:16.900,,,,,,,,
2017-05-05 09:31:17.900,,,,,,,,
2017-05-05 09:31:18.900,,,,,,,,
2017-05-05 09:31:19.900,,,,,,,,
2017-05-05 09:31:20.900,,,,,,,,
2017-05-05 09:31:21.900,,,,,,,,
2017-05-05 09:31:22.900,,,,,,,,
2017-05-05 09:31:23.900,10001.453277139952,,,,0,,,
2017-05-05 09:31:24.900,0,,10001.453277139952,,145.36996042354582,,0,
2017-05-05 09:31:25.900,,,0,,,,145.3277139950589,
2017-05-05 09:31:26.900,,,,,,,,
2017-05-05 09:31:27.900,,,,,,,,
2017-05-05 09:31:28.900,10002.906976744189,,,,0,,,
2017-05-05 09:31:29.900,20005.813953488378,,9998.546722860052,,-145.39108977825856,,0,
2017-05-05 09:31:30.900,9999.999154948624,,19997.093445720104,,0,,-145.3277139950589,
2017-05-05 09:31:31.900,19999.998309897248,,9997.0934457201,,-145.34882492657886,,0,
2017-05-05 09:31:32.900,9998.545666699356,,19994.1868914402,,0,,-145.3065907808154,
2017-05-05 09:31:33.900,0,,9994.187313904484,9995.638901003054,145.28546449722984,,0,0
2017-05-05 09:31:34.900,,,0,0,,,145.2221347559501,145.24322727409265
2017-05-05 09:31:35.900,,,,,,,,
2017-05-05 09:31:36.900,,,,,,,,
2017-05-05 09:31:37.900,,,,,,,,
2017-05-05 09:31:38.900,,,,9995.638901003054,,,,0
2017-05-05 09:31:39.900,,,,19991.27780200611,,,,-145.24322727409265
2017-05-05 09:31:40.900,,,,9995.638901003054,,,,0
2017-05-05 09:31:41.900,9997.092812054385,,,19991.27780200611,0,,,-145.26433514028562
2017-05-05 09:31:42.900,19994.18562410877,,9994.187313904484,9992.73361430025,-145.26435356080188,,0,0
2017-05-05 09:31:43.900,9994.187524983168,,19988.374627808967,0,0,,-145.201036087527,145.15882647153182
2017-05-05 09:31:44.900,0,,9992.735303543608,,145.17994661509542,,0,
