Time,TIME,SIGNAL
2017-05-03 09:39:16,2017-05-03 09:39:16.900,-1.0
2017-05-03 09:39:17,2017-05-03 09:39:17.900,-1.0
2017-05-03 09:39:18,2017-05-03 09:39:18.900,-1.0
2017-05-03 09:39:19,2017-05-03 09:39:19.900,-1.0
2017-05-03 09:39:20,2017-05-03 09:39:20.900,-1.0
2017-05-03 09:39:21,2017-05-03 09:39:21.900,-1.0
2017-05-03 09:45:43,2017-05-03 09:45:43.900,-1.0
2017-05-03 09:45:44,2017-05-03 09:45:44.900,-1.0
2017-05-03 09:45:45,2017-05-03 09:45:45.900,-1.0
2017-05-03 09:45:46,2017-05-03 09:45:46.900,-1.0
2017-05-03 09:45:47,2017-05-03 09:45:47.900,-1.0
2017-05-03 09:45:48,2017-05-03 09:45:48.900,-1.0
2017-05-03 10:14:26,2017-05-03 10:14:26.900,-1.0
2017-05-03 10:14:27,2017-05-03 10:14:27.900,-1.0
2017-05-03 10:15:45,2017-05-03 10:15:45.900,-1.0
2017-05-03 10:15:46,2017-05-03 10:15:46.900,-1.0
2017-05-03 10:15:47,2017-05-03 10:15:47.900,-1.0
2017-05-03 10:15:48,2017-05-03 10:15:48.900,-1.0
2017-05-03 10:15:49,2017-05-03 10:15:49.900,-1.0
2017-05-03 10:15:50,2017-05-03 10:15:50.900,-1.0
2017-05-03 10:15:51,2017-05-03 10:15:51.900,-1.0
2017-05-03 10:15:52,2017-05-03 10:15:52.900,-1.0
2017-05-03 10:15:53,2017-05-03 10:15:53.900,-1.0
2017-05-03 10:15:54,2017-05-03 10:15:54.900,-1.0
2017-05-03 10:15:55,2017-05-03 10:15:55.900,-1.0
2017-05-03 10:15:56,2017-05-03 10:15:56.900,-1.0
2017-05-03 10:15:57,2017-05-03 10:15:57.900,-1.0
2017-05-03 10:15:58,2017-05-03 10:15:58.900,-1.0
2017-05-03 10:15:59,2017-05-03 10:15:59.900,-1.0
2017-05-03 10:16:00,2017-05-03 10:16:00.900,-1.0
2017-05-03 10:16:01,2017-05-03 10:16:01.900,-1.0
2017-05-03 10:16:02,2017-05-03 10:16:02.900,-1.0
2017-05-03 10:16:03,2017-05-03 10:16:03.900,-1.0
2017-05-03 10:16:04,2017-05-03 10:16:04.900,-1.0
2017-05-03 10:16:05,2017-05-03 10:16:05.900,-1.0
2017-05-03 10:16:06,2017-05-03 10:16:06.900,-1.0
2017-05-03 10:16:07,2017-05-03 10:16:07.900,-1.0
2017-05-03 10:16:08,2017-05-03 10:16:08.900,-1.0
2017-05-03 10:16:09,2017-05-03 10:16:09.900,-1.0
2017-05-03 10:16:10,2017-05-03 10:16:10.900,-1.0
2017-05-03 10:23:26,2017-05-03 10:23:26.900,-1.0
2017-05-03 10:23:27,2017-05-03 10:23:27.900,-1.0
2017-05-03 10:23:28,2017-05-03 10:23:28.900,-1.0
2017-05-03 10:23:29,2017-05-03 10:23:29.900,-1.0
2017-05-03 10:23:30,2017-05-03 10:23:30.900,-1.0
2017-05-03 10:23:31,2017-05-03 10:23:31.900,-1.0
2017-05-03 10:23:32,2017-05-03 10:23:32.900,-1.0
2017-05-03 10:23:33,2017-05-03 10:23:33.900,-1.0
2017-05-03 10:23:34,2017-05-03 10:23:34.900,-1.0
2017-05-03 10:23:35,2017-05-03 10:23:35.900,-1.0
2017-05-03 10:23:36,2017-05-03 10:23:36.900,-1.0
2017-05-03 10:23:37,2017-05-03 10:23:37.900,-1.0
2017-05-03 10:23:38,2017-05-03 10:23:38.900,-1.0
2017-05-03 10:23:39,2017-05-03 10:23:39.900,-1.0
2017-05-03 10:23:40,2017-05-03 10:23:40.900,-1.0
2017-05-03 10:23:41,2017-05-03 10:23:41.900,-1.0
2017-05-03 10:23:42,2017-05-03 10:23:42.900,-1.0
2017-05-03 10:23:43,2017-05-03 10:23:43.900,-1.0
2017-05-03 10:23:44,2017-05-03 10:23:44.900,-1.0
2017-05-03 10:23:45,2017-05-03 10:23:45.900,-1.0
2017-05-03 10:23:46,2017-05-03 10:23:46.900,-1.0
2017-05-03 10:23:47,2017-05-03 10:23:47.900,-1.0
2017-05-03 10:23:48,2017-05-03 10:23:48.900,-1.0
2017-05-03 10:23:49,2017-05-03 10:23:49.900,-1.0
2017-05-03 10:23:50,2017-05-03 10:23:50.900,-1.0
2017-05-03 10:23:51,2017-05-03 10:23:51.900,-1.0
2017-05-03 10:23:52,2017-05-03 10:23:52.900,-1.0
2017-05-03 10:23:53,2017-05-03 10:23:53.900,-1.0
2017-05-03 10:23:54,2017-05-03 10:23:54.900,-1.0
2017-05-03 10:23:55,2017-05-03 10:23:55.900,-1.0
2017-05-03 10:23:56,2017-05-03 10:23:56.900,-1.0
2017-05-03 10:23:57,2017-05-03 10:23:57.900,-1.0
2017-05-03 10:23:58,2017-05-03 10:23:58.900,-1.0
2017-05-03 10:23:59,2017-05-03 10:23:59.900,-1.0
2017-05-03 10:32:50,2017-05-03 10:32:50.900,1.0
2017-05-03 10:42:18,2017-05-03 10:42:18.900,1.0
2017-05-03 10:42:19,2017-05-03 10:42:19.900,1.0
2017-05-03 10:42:20,2017-05-03 10:42:20.900,1.0
2017-05-03 10:42:21,2017-05-03 10:42:21.900,1.0
2017-05-03 10:42:22,2017-05-03 10:42:22.900,1.0
2017-05-03 10:42:23,2017-05-03 10:42:23.900,1.0
2017-05-03 10:46:12,2017-05-03 10:46:12.900,1.0
2017-05-03 10:46:13,2017-05-03 10:46:13.900,1.0
2017-05-03 10:46:14,2017-05-03 10:46:14.900,1.0
