Time,TIME,SIGNAL
2013-05-12 14:16:58,2013-05-12 14:16:58.900,1.0
2013-05-12 14:16:59,2013-05-12 14:16:59.900,1.0
2013-05-12 14:17:00,2013-05-12 14:17:00.900,1.0
2013-05-12 14:17:01,2013-05-12 14:17:01.900,1.0
2013-05-12 14:17:02,2013-05-12 14:17:02.900,1.0
2013-05-12 14:17:03,2013-05-12 14:17:03.900,1.0
2013-05-12 14:17:04,2013-05-12 14:17:04.900,1.0
2013-05-12 14:17:05,2013-05-12 14:17:05.900,1.0
2013-05-12 14:17:06,2013-05-12 14:17:06.900,1.0
2013-05-12 14:17:07,2013-05-12 14:17:07.900,1.0
2013-05-12 14:17:08,2013-05-12 14:17:08.900,1.0
2013-05-12 14:17:09,2013-05-12 14:17:09.900,1.0
2013-05-12 14:17:10,2013-05-12 14:17:10.900,1.0
2013-05-12 14:17:11,2013-05-12 14:17:11.900,1.0
2013-05-12 14:17:12,2013-05-12 14:17:12.900,1.0
2013-05-12 14:17:13,2013-05-12 14:17:13.900,1.0
2013-05-12 14:17:14,2013-05-12 14:17:14.900,1.0
2013-05-12 14:17:15,2013-05-12 14:17:15.900,1.0
2013-05-12 14:17:16,2013-05-12 14:17:16.900,1.0
2013-05-12 14:17:17,2013-05-12 14:17:17.900,1.0
2013-05-12 14:17:18,2013-05-12 14:17:18.900,1.0
2013-05-12 14:17:19,2013-05-12 14:17:19.900,1.0
2013-05-12 14:17:20,2013-05-12 14:17:20.900,1.0
2013-05-12 14:17:21,2013-05-12 14:17:21.900,1.0
2013-05-12 14:17:22,2013-05-12 14:17:22.900,1.0
2013-05-12 14:17:23,2013-05-12 14:17:23.900,1.0
2013-05-12 14:17:24,2013-05-12 14:17:24.900,1.0
2013-05-12 14:17:25,2013-05-12 14:17:25.900,1.0
2013-05-12 14:17:26,2013-05-12 14:17:26.900,1.0
2013-05-12 14:17:27,2013-05-12 14:17:27.900,1.0
2013-05-12 14:17:28,2013-05-12 14:17:28.900,-1.0
