Time,TIME,SIGNAL
2013-05-15 13:47:18,2013-05-15 13:47:18.900,-1.0
2013-05-15 14:41:32,2013-05-15 14:41:32.900,1.0
2013-05-15 14:48:57,2013-05-15 14:48:57.900,-1.0
2013-05-15 14:48:58,2013-05-15 14:48:58.900,-1.0
2013-05-15 15:48:26,2013-05-15 15:48:26.900,-1.0
2013-05-15 15:48:27,2013-05-15 15:48:27.900,-1.0
2013-05-15 15:48:28,2013-05-15 15:48:28.900,-1.0
2013-05-15 15:48:29,2013-05-15 15:48:29.900,-1.0
2013-05-15 15:48:30,2013-05-15 15:48:30.900,-1.0
2013-05-15 15:48:31,2013-05-15 15:48:31.900,-1.0
2013-05-15 15:48:32,2013-05-15 15:48:32.900,-1.0
2013-05-15 15:48:33,2013-05-15 15:48:33.900,-1.0
2013-05-15 15:48:34,2013-05-15 15:48:34.900,-1.0
2013-05-15 15:48:35,2013-05-15 15:48:35.900,-1.0
2013-05-15 15:48:36,2013-05-15 15:48:36.900,-1.0
