,OUTSTANDING_BALANCE_0,OUTSTANDING_BALANCE_100,OUTSTANDING_BALANCE_1000,OUTSTANDING_BALANCE_10000,OUTSTANDING_INVENTORY_0,OUTSTANDING_INVENTORY_100,OUTSTANDING_INVENTORY_1000,OUTSTANDING_INVENTORY_10000
2017-05-24 09:30:00.100,10000,10000,10000,10000,0,0,0,0
2017-05-24 10:23:48.900,20000,,,,-145.8151064450277,,,
2017-05-24 10:23:49.900,,,20000,,,,-145.8151064450277,
2017-05-24 10:23:50.900,,,,,,,,
2017-05-24 10:23:51.900,,,,,,,,
2017-05-24 10:23:52.900,,,,,,,,
2017-05-24 10:23:53.900,,,,,,,,
2017-05-24 10:23:54.900,,,,,,,,
2017-05-24 10:23:55.900,,,,,,,,
2017-05-24 10:23:56.900,,,,,,,,
2017-05-24 10:23:57.900,,,,,,,,
2017-05-24 10:23:58.900,,,,20000,,,,-145.7301078402798
2017-05-24 10:23:59.900,,,,,,,,
2017-05-24 10:24:00.900,,,,,,,,
2017-05-24 10:24:01.900,,,,,,,,
2017-05-24 10:24:02.900,,,,,,,,
2017-05-24 10:24:03.900,,,,,,,,
2017-05-24 10:24:04.900,,,,,,,,
2017-05-24 10:24:05.900,,,,,,,,
2017-05-24 10:24:06.900,,,,,,,,
2017-05-24 10:24:07.900,,,,,,,,
2017-05-24 10:24:08.900,,,,,,,,
2017-05-24 10:24:09.900,,,,,,,,
2017-05-24 10:24:10.900,,,,,,,,
2017-05-24 10:24:11.900,,,,,,,,
2017-05-24 10:24:12.900,,,,,,,,
2017-05-24 10:24:13.900,,,,,,,,
2017-05-24 10:24:14.900,,,,,,,,
2017-05-24 10:24:15.900,,,,,,,,
2017-05-24 10:42:34.900,,,,,,,,
2017-05-24 10:42:35.900,,,,,,,,
2017-05-24 10:42:36.900,,,,,,,,
2017-05-24 10:42:37.900,,,,,,,,
2017-05-24 10:42:38.900,,,,,,,,
2017-05-24 10:42:39.900,,,,,,,,
2017-05-24 10:42:40.900,,,,,,,,
2017-05-24 10:42:41.900,,,,,,,,
2017-05-24 10:42:42.900,,,,,,,,
2017-05-24 10:42:43.900,,,,,,,,
2017-05-24 10:42:44.900,,,,,,,,
2017-05-24 10:42:45.900,,,,,,,,
2017-05-24 10:42:46.900,,,,,,,,
2017-05-24 10:42:47.900,,,,,,,,
2017-05-24 10:42:48.900,,,,,,,,
2017-05-24 10:42:49.900,,,,,,,,
2017-05-24 10:42:50.900,,,,,,,,
2017-05-24 10:42:51.900,,,,,,,,
2017-05-24 10:42:52.900,,,,,,,,
2017-05-24 10:42:53.900,,,,,,,,
2017-05-24 10:42:54.900,,,,,,,,
2017-05-24 10:42:55.900,,,,,,,,
2017-05-24 10:42:56.900,,,,,,,,
2017-05-24 10:42:57.900,,,,,,,,
2017-05-24 10:42:58.900,,,,,,,,
2017-05-24 10:42:59.900,,,,,,,,
2017-05-24 11:01:29.900,10000.0,,,,0,,,
2017-05-24 11:01:30.900,0,,10000.0,,145.8151064450277,,0,
2017-05-24 11:01:31.900,,,0,,,,145.8151064450277,
2017-05-24 11:01:32.900,,,,,,,,
2017-05-24 11:01:33.900,,,,,,,,
2017-05-24 11:01:34.900,,,,,,,,
2017-05-24 11:01:35.900,,,,,,,,
2017-05-24 11:01:36.900,,,,,,,,
2017-05-24 11:01:37.900,,,,,,,,
2017-05-24 11:01:38.900,,,,,,,,
2017-05-24 11:01:39.900,,,,10005.829204313612,,,,0
2017-05-24 11:01:40.900,,,,0,,,,145.92138259171085
2017-05-24 11:01:41.900,,,,,,,,
2017-05-24 11:01:42.900,,,,,,,,
2017-05-24 11:01:43.900,,,,,,,,
2017-05-24 11:01:44.900,,,,,,,,
2017-05-24 11:01:45.900,,,,,,,,
2017-05-24 11:01:46.900,,,,,,,,
2017-05-24 11:01:47.900,,,,,,,,
2017-05-24 11:01:48.900,,,,,,,,
2017-05-24 11:01:49.900,,,,,,,,
2017-05-24 11:01:50.900,,,,,,,,
2017-05-24 11:01:51.900,,,,,,,,
2017-05-24 11:01:52.900,,,,,,,,
2017-05-24 11:01:53.900,,,,,,,,
2017-05-24 11:01:54.900,,,,,,,,
2017-05-24 11:01:55.900,,,,,,,,
2017-05-24 11:01:56.900,,,,,,,,
2017-05-24 11:01:57.900,,,,,,,,
2017-05-24 11:01:58.900,,,,,,,,
2017-05-24 11:01:59.900,,,,,,,,
2017-05-24 11:02:00.900,,,,,,,,
2017-05-24 11:02:01.900,,,,,,,,
2017-05-24 11:02:02.900,,,,,,,,
2017-05-24 11:02:03.900,,,,,,,,
2017-05-24 11:16:49.900,,,,,,,,
2017-05-24 11:16:50.900,,,,,,,,
2017-05-24 11:16:51.900,,,,,,,,
2017-05-24 11:16:52.900,,,,,,,,
2017-05-24 11:16:53.900,,,,,,,,
