Time,TIME,SIGNAL
2013-05-19 13:29:44,2013-05-19 13:29:44.900,1.0
2013-05-19 13:29:45,2013-05-19 13:29:45.900,1.0
2013-05-19 13:29:46,2013-05-19 13:29:46.900,1.0
2013-05-19 13:29:47,2013-05-19 13:29:47.900,1.0
2013-05-19 13:29:48,2013-05-19 13:29:48.900,1.0
2013-05-19 13:29:49,2013-05-19 13:29:49.900,1.0
2013-05-19 13:29:50,2013-05-19 13:29:50.900,1.0
2013-05-19 13:29:51,2013-05-19 13:29:51.900,1.0
2013-05-19 13:29:52,2013-05-19 13:29:52.900,1.0
2013-05-19 13:29:53,2013-05-19 13:29:53.900,1.0
2013-05-19 13:29:54,2013-05-19 13:29:54.900,1.0
2013-05-19 13:29:55,2013-05-19 13:29:55.900,1.0
2013-05-19 13:29:56,2013-05-19 13:29:56.900,1.0
2013-05-19 13:29:57,2013-05-19 13:29:57.900,1.0
2013-05-19 13:29:58,2013-05-19 13:29:58.900,1.0
2013-05-19 13:29:59,2013-05-19 13:29:59.900,1.0
2013-05-19 13:30:00,2013-05-19 13:30:00.900,1.0
2013-05-19 13:30:01,2013-05-19 13:30:01.900,1.0
2013-05-19 13:30:02,2013-05-19 13:30:02.900,1.0
2013-05-19 13:30:03,2013-05-19 13:30:03.900,1.0
2013-05-19 13:30:04,2013-05-19 13:30:04.900,1.0
2013-05-19 13:30:05,2013-05-19 13:30:05.900,1.0
2013-05-19 13:30:06,2013-05-19 13:30:06.900,1.0
2013-05-19 13:30:07,2013-05-19 13:30:07.900,1.0
2013-05-19 13:30:08,2013-05-19 13:30:08.900,1.0
2013-05-19 13:30:09,2013-05-19 13:30:09.900,1.0
2013-05-19 13:30:10,2013-05-19 13:30:10.900,1.0
2013-05-19 13:30:11,2013-05-19 13:30:11.900,1.0
2013-05-19 13:30:12,2013-05-19 13:30:12.900,1.0
2013-05-19 13:30:13,2013-05-19 13:30:13.900,1.0
2013-05-19 13:30:14,2013-05-19 13:30:14.900,1.0
2013-05-19 13:30:15,2013-05-19 13:30:15.900,1.0
2013-05-19 13:30:16,2013-05-19 13:30:16.900,1.0
2013-05-19 13:30:17,2013-05-19 13:30:17.900,1.0
2013-05-19 13:30:18,2013-05-19 13:30:18.900,1.0
2013-05-19 13:30:19,2013-05-19 13:30:19.900,1.0
2013-05-19 13:30:20,2013-05-19 13:30:20.900,1.0
2013-05-19 13:30:21,2013-05-19 13:30:21.900,1.0
2013-05-19 13:30:22,2013-05-19 13:30:22.900,1.0
2013-05-19 13:30:23,2013-05-19 13:30:23.900,1.0
2013-05-19 13:30:24,2013-05-19 13:30:24.900,1.0
2013-05-19 13:30:25,2013-05-19 13:30:25.900,1.0
2013-05-19 13:30:26,2013-05-19 13:30:26.900,1.0
2013-05-19 13:30:27,2013-05-19 13:30:27.900,1.0
2013-05-19 13:30:28,2013-05-19 13:30:28.900,1.0
2013-05-19 13:30:29,2013-05-19 13:30:29.900,1.0
2013-05-19 13:30:30,2013-05-19 13:30:30.900,1.0
2013-05-19 13:30:31,2013-05-19 13:30:31.900,1.0
2013-05-19 13:30:32,2013-05-19 13:30:32.900,1.0
2013-05-19 13:30:33,2013-05-19 13:30:33.900,1.0
2013-05-19 13:30:34,2013-05-19 13:30:34.900,1.0
2013-05-19 13:30:35,2013-05-19 13:30:35.900,1.0
2013-05-19 13:30:36,2013-05-19 13:30:36.900,1.0
2013-05-19 13:30:37,2013-05-19 13:30:37.900,1.0
2013-05-19 13:30:38,2013-05-19 13:30:38.900,1.0
2013-05-19 13:30:39,2013-05-19 13:30:39.900,1.0
2013-05-19 13:30:40,2013-05-19 13:30:40.900,1.0
2013-05-19 13:30:41,2013-05-19 13:30:41.900,1.0
2013-05-19 13:30:42,2013-05-19 13:30:42.900,1.0
2013-05-19 13:30:43,2013-05-19 13:30:43.900,1.0
2013-05-19 13:30:44,2013-05-19 13:30:44.900,1.0
2013-05-19 13:30:45,2013-05-19 13:30:45.900,1.0
2013-05-19 13:30:46,2013-05-19 13:30:46.900,1.0
2013-05-19 13:30:47,2013-05-19 13:30:47.900,1.0
2013-05-19 13:30:48,2013-05-19 13:30:48.900,1.0
2013-05-19 13:30:49,2013-05-19 13:30:49.900,1.0
2013-05-19 13:30:50,2013-05-19 13:30:50.900,1.0
2013-05-19 13:30:51,2013-05-19 13:30:51.900,1.0
2013-05-19 13:30:52,2013-05-19 13:30:52.900,1.0
2013-05-19 13:30:53,2013-05-19 13:30:53.900,1.0
2013-05-19 13:30:54,2013-05-19 13:30:54.900,1.0
2013-05-19 13:30:55,2013-05-19 13:30:55.900,1.0
2013-05-19 13:30:56,2013-05-19 13:30:56.900,1.0
2013-05-19 13:30:57,2013-05-19 13:30:57.900,1.0
2013-05-19 13:30:58,2013-05-19 13:30:58.900,1.0
2013-05-19 13:30:59,2013-05-19 13:30:59.900,1.0
2013-05-19 13:31:00,2013-05-19 13:31:00.900,1.0
2013-05-19 13:31:01,2013-05-19 13:31:01.900,1.0
2013-05-19 13:31:02,2013-05-19 13:31:02.900,1.0
2013-05-19 13:31:03,2013-05-19 13:31:03.900,1.0
2013-05-19 13:31:04,2013-05-19 13:31:04.900,1.0
2013-05-19 13:31:05,2013-05-19 13:31:05.900,1.0
2013-05-19 13:31:06,2013-05-19 13:31:06.900,1.0
2013-05-19 13:31:07,2013-05-19 13:31:07.900,1.0
2013-05-19 13:31:08,2013-05-19 13:31:08.900,1.0
2013-05-19 13:31:09,2013-05-19 13:31:09.900,1.0
2013-05-19 13:31:10,2013-05-19 13:31:10.900,1.0
2013-05-19 13:31:11,2013-05-19 13:31:11.900,1.0
2013-05-19 13:31:12,2013-05-19 13:31:12.900,1.0
2013-05-19 13:31:13,2013-05-19 13:31:13.900,1.0
2013-05-19 13:31:14,2013-05-19 13:31:14.900,1.0
2013-05-19 13:31:15,2013-05-19 13:31:15.900,1.0
2013-05-19 13:31:16,2013-05-19 13:31:16.900,1.0
2013-05-19 13:31:17,2013-05-19 13:31:17.900,1.0
2013-05-19 13:31:18,2013-05-19 13:31:18.900,1.0
2013-05-19 13:31:19,2013-05-19 13:31:19.900,1.0
2013-05-19 13:31:20,2013-05-19 13:31:20.900,1.0
2013-05-19 13:31:21,2013-05-19 13:31:21.900,1.0
2013-05-19 13:31:22,2013-05-19 13:31:22.900,1.0
2013-05-19 13:31:23,2013-05-19 13:31:23.900,1.0
2013-05-19 13:31:24,2013-05-19 13:31:24.900,1.0
2013-05-19 13:31:25,2013-05-19 13:31:25.900,1.0
2013-05-19 13:31:26,2013-05-19 13:31:26.900,1.0
2013-05-19 13:31:27,2013-05-19 13:31:27.900,1.0
2013-05-19 13:31:28,2013-05-19 13:31:28.900,1.0
2013-05-19 13:31:29,2013-05-19 13:31:29.900,1.0
2013-05-19 13:31:30,2013-05-19 13:31:30.900,1.0
2013-05-19 13:31:31,2013-05-19 13:31:31.900,1.0
2013-05-19 13:31:32,2013-05-19 13:31:32.900,1.0
2013-05-19 13:31:33,2013-05-19 13:31:33.900,1.0
2013-05-19 13:31:34,2013-05-19 13:31:34.900,1.0
2013-05-19 13:31:35,2013-05-19 13:31:35.900,1.0
2013-05-19 13:31:36,2013-05-19 13:31:36.900,1.0
2013-05-19 13:31:37,2013-05-19 13:31:37.900,1.0
2013-05-19 13:31:38,2013-05-19 13:31:38.900,1.0
2013-05-19 13:31:39,2013-05-19 13:31:39.900,1.0
2013-05-19 13:31:40,2013-05-19 13:31:40.900,1.0
2013-05-19 13:31:41,2013-05-19 13:31:41.900,1.0
2013-05-19 13:31:42,2013-05-19 13:31:42.900,1.0
2013-05-19 13:31:43,2013-05-19 13:31:43.900,1.0
2013-05-19 13:31:44,2013-05-19 13:31:44.900,1.0
2013-05-19 13:31:45,2013-05-19 13:31:45.900,1.0
2013-05-19 13:31:46,2013-05-19 13:31:46.900,1.0
2013-05-19 13:31:47,2013-05-19 13:31:47.900,1.0
2013-05-19 13:31:48,2013-05-19 13:31:48.900,1.0
2013-05-19 13:31:49,2013-05-19 13:31:49.900,1.0
2013-05-19 13:31:50,2013-05-19 13:31:50.900,1.0
2013-05-19 13:31:51,2013-05-19 13:31:51.900,1.0
2013-05-19 13:31:52,2013-05-19 13:31:52.900,1.0
2013-05-19 13:31:53,2013-05-19 13:31:53.900,1.0
2013-05-19 13:31:54,2013-05-19 13:31:54.900,1.0
2013-05-19 13:31:55,2013-05-19 13:31:55.900,1.0
2013-05-19 13:31:56,2013-05-19 13:31:56.900,1.0
2013-05-19 13:31:57,2013-05-19 13:31:57.900,1.0
2013-05-19 13:31:58,2013-05-19 13:31:58.900,1.0
2013-05-19 13:31:59,2013-05-19 13:31:59.900,1.0
2013-05-19 13:32:00,2013-05-19 13:32:00.900,1.0
2013-05-19 13:32:01,2013-05-19 13:32:01.900,1.0
2013-05-19 13:32:02,2013-05-19 13:32:02.900,1.0
2013-05-19 13:32:03,2013-05-19 13:32:03.900,1.0
2013-05-19 13:32:04,2013-05-19 13:32:04.900,1.0
2013-05-19 13:32:05,2013-05-19 13:32:05.900,1.0
2013-05-19 13:32:06,2013-05-19 13:32:06.900,1.0
2013-05-19 13:32:07,2013-05-19 13:32:07.900,1.0
2013-05-19 13:32:08,2013-05-19 13:32:08.900,1.0
2013-05-19 13:32:09,2013-05-19 13:32:09.900,1.0
2013-05-19 13:32:10,2013-05-19 13:32:10.900,1.0
2013-05-19 13:32:11,2013-05-19 13:32:11.900,1.0
2013-05-19 13:32:12,2013-05-19 13:32:12.900,1.0
2013-05-19 13:32:13,2013-05-19 13:32:13.900,1.0
2013-05-19 13:32:14,2013-05-19 13:32:14.900,1.0
2013-05-19 13:32:15,2013-05-19 13:32:15.900,1.0
2013-05-19 13:32:16,2013-05-19 13:32:16.900,1.0
2013-05-19 13:32:17,2013-05-19 13:32:17.900,1.0
2013-05-19 13:32:18,2013-05-19 13:32:18.900,1.0
2013-05-19 13:32:19,2013-05-19 13:32:19.900,1.0
2013-05-19 13:32:20,2013-05-19 13:32:20.900,1.0
