,OUTSTANDING_BALANCE_0,OUTSTANDING_BALANCE_100,OUTSTANDING_BALANCE_1000,OUTSTANDING_BALANCE_10000,OUTSTANDING_INVENTORY_0,OUTSTANDING_INVENTORY_100,OUTSTANDING_INVENTORY_1000,OUTSTANDING_INVENTORY_10000
2017-05-25 09:30:00.100,10000,10000,10000,10000,0,0,0,0
2017-05-25 09:32:10.900,0,,,,144.88554042306578,,,
2017-05-25 09:32:11.900,,,0,,,,144.86455164421267,
2017-05-25 09:32:12.900,,,,,,,,
2017-05-25 09:32:13.900,,,,,,,,
2017-05-25 09:32:14.900,,,,,,,,
2017-05-25 09:32:15.900,,,,,,,,
2017-05-25 09:32:16.900,,,,,,,,
2017-05-25 09:32:17.900,,,,,,,,
2017-05-25 09:32:18.900,,,,,,,,
2017-05-25 09:32:19.900,,,,,,,,
2017-05-25 09:32:20.900,,,,0,,,,144.90653528474132
2017-05-25 09:32:21.900,,,,,,,,
2017-05-25 09:32:22.900,,,,,,,,
2017-05-25 09:32:23.900,,,,,,,,
2017-05-25 09:32:24.900,,,,,,,,
2017-05-25 09:32:25.900,,,,,,,,
2017-05-25 09:32:26.900,,,,,,,,
2017-05-25 09:32:27.900,,,,,,,,
2017-05-25 09:32:28.900,,,,,,,,
2017-05-25 09:32:29.900,,,,,,,,
2017-05-25 09:32:30.900,,,,,,,,
2017-05-25 09:32:31.900,,,,,,,,
2017-05-25 09:32:32.900,,,,,,,,
2017-05-25 09:32:46.900,9995.653433787307,,,,0,,,
2017-05-25 09:32:47.900,19991.306867574614,,9995.654063450675,,-144.86454251865663,,0,
2017-05-25 09:32:48.900,,,19991.30812690135,,,,-144.86455164421267,
2017-05-25 09:32:49.900,,,,,,,,
2017-05-25 09:32:50.900,,,,,,,,
2017-05-25 09:32:51.900,,,,,,,,
2017-05-25 09:32:52.900,,,,,,,,
2017-05-25 09:32:53.900,,,,,,,,
2017-05-25 09:32:54.900,,,,,,,,
2017-05-25 09:32:55.900,,,,,,,,
2017-05-25 09:32:56.900,,,,10000.0,,,,0
2017-05-25 09:32:57.900,,,,20000.0,,,,-144.92753623188406
2017-05-25 09:33:10.900,9988.410206661374,,,,0,,,
2017-05-25 09:33:11.900,0,,9988.410835868464,,144.65474593282224,,0,
2017-05-25 09:33:12.900,,,0,,,,144.67570735614808,
2017-05-25 09:33:13.900,,,,,,,,
2017-05-25 09:33:14.900,,,,,,,,
2017-05-25 09:33:15.900,,,,,,,,
2017-05-25 09:33:16.900,,,,,,,,
2017-05-25 09:33:17.900,,,,,,,,
2017-05-25 09:33:18.900,,,,,,,,
2017-05-25 09:33:19.900,,,,,,,,
2017-05-25 09:33:20.900,,,,9992.753623188406,,,,0
2017-05-25 09:33:21.900,,,,0,,,,144.71764841692115
2017-05-25 09:33:22.900,,,,,,,,
2017-05-25 09:33:23.900,,,,,,,,
2017-05-25 09:33:24.900,,,,,,,,
2017-05-25 09:33:25.900,,,,,,,,
2017-05-25 09:33:26.900,,,,,,,,
2017-05-25 09:33:27.900,,,,,,,,
2017-05-25 09:33:28.900,,,,,,,,
2017-05-25 09:33:29.900,,,,,,,,
2017-05-25 09:33:30.900,,,,,,,,
2017-05-25 09:33:31.900,,,,,,,,
2017-05-25 09:33:32.900,,,,,,,,
2017-05-25 09:33:33.900,,,,,,,,
