Time,TIME,SIGNAL
2013-05-05 14:33:05,2013-05-05 14:33:05.900,1.0
2013-05-05 14:33:06,2013-05-05 14:33:06.900,1.0
2013-05-05 14:33:07,2013-05-05 14:33:07.900,1.0
2013-05-05 14:33:08,2013-05-05 14:33:08.900,1.0
2013-05-05 14:33:09,2013-05-05 14:33:09.900,1.0
2013-05-05 14:33:10,2013-05-05 14:33:10.900,1.0
2013-05-05 14:33:11,2013-05-05 14:33:11.900,1.0
2013-05-05 14:33:12,2013-05-05 14:33:12.900,1.0
2013-05-05 14:33:13,2013-05-05 14:33:13.900,1.0
2013-05-05 14:33:14,2013-05-05 14:33:14.900,1.0
2013-05-05 14:33:15,2013-05-05 14:33:15.900,1.0
2013-05-05 14:33:16,2013-05-05 14:33:16.900,1.0
2013-05-05 14:33:17,2013-05-05 14:33:17.900,1.0
2013-05-05 14:33:18,2013-05-05 14:33:18.900,1.0
2013-05-05 14:33:19,2013-05-05 14:33:19.900,1.0
2013-05-05 14:33:20,2013-05-05 14:33:20.900,1.0
2013-05-05 14:33:21,2013-05-05 14:33:21.900,1.0
2013-05-05 14:33:22,2013-05-05 14:33:22.900,1.0
2013-05-05 14:33:23,2013-05-05 14:33:23.900,1.0
2013-05-05 14:33:24,2013-05-05 14:33:24.900,1.0
2013-05-05 14:33:25,2013-05-05 14:33:25.900,1.0
2013-05-05 14:33:26,2013-05-05 14:33:26.900,1.0
2013-05-05 14:33:27,2013-05-05 14:33:27.900,1.0
2013-05-05 14:33:28,2013-05-05 14:33:28.900,1.0
2013-05-05 14:33:29,2013-05-05 14:33:29.900,1.0
2013-05-05 14:33:30,2013-05-05 14:33:30.900,1.0
2013-05-05 14:33:31,2013-05-05 14:33:31.900,1.0
2013-05-05 14:33:32,2013-05-05 14:33:32.900,1.0
2013-05-05 14:33:33,2013-05-05 14:33:33.900,1.0
2013-05-05 14:33:34,2013-05-05 14:33:34.900,1.0
2013-05-05 14:33:35,2013-05-05 14:33:35.900,-1.0
2013-05-05 14:33:36,2013-05-05 14:33:36.900,-1.0
2013-05-05 14:33:37,2013-05-05 14:33:37.900,-1.0
2013-05-05 14:33:38,2013-05-05 14:33:38.900,-1.0
2013-05-05 14:33:39,2013-05-05 14:33:39.900,-1.0
2013-05-05 14:33:40,2013-05-05 14:33:40.900,-1.0
2013-05-05 14:33:41,2013-05-05 14:33:41.900,-1.0
2013-05-05 14:33:42,2013-05-05 14:33:42.900,-1.0
2013-05-05 14:33:43,2013-05-05 14:33:43.900,-1.0
2013-05-05 14:33:44,2013-05-05 14:33:44.900,-1.0
2013-05-05 14:33:45,2013-05-05 14:33:45.900,-1.0
2013-05-05 14:33:46,2013-05-05 14:33:46.900,-1.0
2013-05-05 14:33:47,2013-05-05 14:33:47.900,-1.0
2013-05-05 14:33:48,2013-05-05 14:33:48.900,-1.0
2013-05-05 14:33:49,2013-05-05 14:33:49.900,-1.0
2013-05-05 14:33:50,2013-05-05 14:33:50.900,-1.0
2013-05-05 14:33:51,2013-05-05 14:33:51.900,-1.0
2013-05-05 14:33:52,2013-05-05 14:33:52.900,-1.0
2013-05-05 14:33:53,2013-05-05 14:33:53.900,-1.0
2013-05-05 14:33:54,2013-05-05 14:33:54.900,-1.0
2013-05-05 14:33:55,2013-05-05 14:33:55.900,-1.0
2013-05-05 14:33:56,2013-05-05 14:33:56.900,-1.0
2013-05-05 14:33:57,2013-05-05 14:33:57.900,-1.0
2013-05-05 14:33:58,2013-05-05 14:33:58.900,-1.0
2013-05-05 14:33:59,2013-05-05 14:33:59.900,-1.0
2013-05-05 14:34:00,2013-05-05 14:34:00.900,-1.0
2013-05-05 14:34:01,2013-05-05 14:34:01.900,-1.0
2013-05-05 14:34:02,2013-05-05 14:34:02.900,-1.0
2013-05-05 14:34:03,2013-05-05 14:34:03.900,-1.0
2013-05-05 14:34:04,2013-05-05 14:34:04.900,-1.0
2013-05-05 14:42:07,2013-05-05 14:42:07.900,1.0
2013-05-05 14:42:08,2013-05-05 14:42:08.900,1.0
2013-05-05 14:42:09,2013-05-05 14:42:09.900,1.0
2013-05-05 14:42:10,2013-05-05 14:42:10.900,1.0
