,OUTSTANDING_BALANCE_0,OUTSTANDING_BALANCE_100,OUTSTANDING_BALANCE_1000,OUTSTANDING_BALANCE_10000,OUTSTANDING_INVENTORY_0,OUTSTANDING_INVENTORY_100,OUTSTANDING_INVENTORY_1000,OUTSTANDING_INVENTORY_10000
2017-05-05 09:30:00.100,10000,10000,10000,10000,0,0,0,0
2017-05-05 10:25:27.900,0,,,,145.4968718172559,,,
2017-05-05 10:25:28.900,,,0,,,,145.4968718172559,
2017-05-05 10:25:29.900,,,,,,,,
2017-05-05 10:25:30.900,,,,,,,,
2017-05-05 10:25:31.900,,,,,,,,
2017-05-05 10:25:32.900,,,,,,,,
2017-05-05 10:25:33.900,,,,,,,,
2017-05-05 10:25:34.900,,,,,,,,
2017-05-05 10:25:35.900,,,,,,,,
2017-05-05 10:25:36.900,,,,,,,,
2017-05-05 10:25:37.900,,,,0,,,,145.56040756914118
2017-05-05 10:25:38.900,,,,,,,,
2017-05-05 10:25:39.900,,,,,,,,
2017-05-05 10:25:40.900,,,,,,,,
2017-05-05 10:25:41.900,,,,,,,,
2017-05-05 10:25:42.900,,,,,,,,
2017-05-05 10:25:43.900,,,,,,,,
2017-05-05 10:25:44.900,,,,,,,,
2017-05-05 10:25:45.900,,,,,,,,
2017-05-05 10:25:46.900,,,,,,,,
2017-05-05 10:25:47.900,,,,,,,,
2017-05-05 10:25:48.900,,,,,,,,
2017-05-05 10:25:49.900,,,,,,,,
2017-05-05 10:25:50.900,,,,,,,,
2017-05-05 10:25:51.900,,,,,,,,
2017-05-05 10:25:52.900,,,,,,,,
2017-05-05 10:25:53.900,,,,,,,,
2017-05-05 10:25:54.900,,,,,,,,
2017-05-05 10:25:55.900,,,,,,,,
2017-05-05 10:26:20.900,,,,,,,,
2017-05-05 10:26:21.900,,,,,,,,
2017-05-05 10:26:22.900,,,,,,,,
2017-05-05 10:26:23.900,,,,,,,,
2017-05-05 10:26:24.900,,,,,,,,
2017-05-05 10:26:25.900,,,,,,,,
2017-05-05 10:26:26.900,,,,,,,,
2017-05-05 10:26:27.900,,,,,,,,
2017-05-05 10:26:28.900,,,,,,,,
2017-05-05 10:26:29.900,,,,,,,,
2017-05-05 10:26:30.900,,,,,,,,
2017-05-05 10:26:31.900,,,,,,,,
2017-05-05 10:26:32.900,,,,,,,,
2017-05-05 10:26:33.900,,,,,,,,
2017-05-05 10:26:34.900,,,,,,,,
2017-05-05 10:26:35.900,,,,,,,,
2017-05-05 10:26:36.900,,,,,,,,
2017-05-05 10:26:37.900,,,,,,,,
2017-05-05 10:26:38.900,,,,,,,,
2017-05-05 10:26:39.900,,,,,,,,
2017-05-05 10:26:40.900,,,,,,,,
2017-05-05 10:26:41.900,,,,,,,,
2017-05-05 10:26:42.900,,,,,,,,
2017-05-05 10:26:43.900,,,,,,,,
2017-05-05 10:26:44.900,,,,,,,,
2017-05-05 10:26:45.900,,,,,,,,
2017-05-05 10:26:46.900,,,,,,,,
2017-05-05 10:26:47.900,,,,,,,,
2017-05-05 10:26:48.900,,,,,,,,
2017-05-05 10:26:49.900,,,,,,,,
2017-05-05 10:26:50.900,,,,,,,,
2017-05-05 10:26:51.900,,,,,,,,
2017-05-05 10:26:52.900,,,,,,,,
2017-05-05 10:26:53.900,,,,,,,,
2017-05-05 10:26:54.900,,,,,,,,
2017-05-05 10:26:55.900,,,,,,,,
2017-05-05 10:26:56.900,,,,,,,,
2017-05-05 10:26:57.900,,,,,,,,
2017-05-05 10:26:58.900,,,,,,,,
2017-05-05 10:26:59.900,,,,,,,,
2017-05-05 10:27:00.900,,,,,,,,
2017-05-05 10:27:01.900,,,,,,,,
2017-05-05 10:27:02.900,,,,,,,,
2017-05-05 10:27:03.900,,,,,,,,
2017-05-05 10:27:04.900,,,,,,,,
2017-05-05 10:27:05.900,,,,,,,,
2017-05-05 10:27:06.900,,,,,,,,
2017-05-05 10:27:07.900,,,,,,,,
2017-05-05 10:27:08.900,,,,,,,,
