Time,TIME,SIGNAL
2013-05-02 09:31:24,2013-05-02 09:31:24.900,-1.0
2013-05-02 09:31:25,2013-05-02 09:31:25.900,-1.0
2013-05-02 09:31:26,2013-05-02 09:31:26.900,-1.0
2013-05-02 09:31:27,2013-05-02 09:31:27.900,-1.0
2013-05-02 09:31:28,2013-05-02 09:31:28.900,-1.0
2013-05-02 09:32:15,2013-05-02 09:32:15.900,1.0
2013-05-02 09:32:16,2013-05-02 09:32:16.900,1.0
2013-05-02 09:32:17,2013-05-02 09:32:17.900,1.0
2013-05-02 09:32:18,2013-05-02 09:32:18.900,1.0
2013-05-02 09:32:19,2013-05-02 09:32:19.900,1.0
2013-05-02 09:32:20,2013-05-02 09:32:20.900,1.0
2013-05-02 09:32:21,2013-05-02 09:32:21.900,1.0
2013-05-02 09:32:22,2013-05-02 09:32:22.900,1.0
2013-05-02 09:32:23,2013-05-02 09:32:23.900,1.0
2013-05-02 09:32:24,2013-05-02 09:32:24.900,1.0
2013-05-02 09:32:25,2013-05-02 09:32:25.900,1.0
2013-05-02 09:32:26,2013-05-02 09:32:26.900,1.0
2013-05-02 09:32:27,2013-05-02 09:32:27.900,1.0
2013-05-02 09:32:28,2013-05-02 09:32:28.900,1.0
2013-05-02 09:32:29,2013-05-02 09:32:29.900,1.0
2013-05-02 09:32:30,2013-05-02 09:32:30.900,1.0
2013-05-02 09:32:31,2013-05-02 09:32:31.900,1.0
2013-05-02 09:32:32,2013-05-02 09:32:32.900,1.0
2013-05-02 09:32:33,2013-05-02 09:32:33.900,1.0
2013-05-02 09:32:34,2013-05-02 09:32:34.900,1.0
2013-05-02 09:32:35,2013-05-02 09:32:35.900,1.0
2013-05-02 09:32:36,2013-05-02 09:32:36.900,1.0
2013-05-02 09:32:37,2013-05-02 09:32:37.900,1.0
2013-05-02 09:32:38,2013-05-02 09:32:38.900,1.0
2013-05-02 09:32:39,2013-05-02 09:32:39.900,1.0
2013-05-02 09:32:40,2013-05-02 09:32:40.900,1.0
2013-05-02 09:32:41,2013-05-02 09:32:41.900,1.0
2013-05-02 09:32:42,2013-05-02 09:32:42.900,1.0
2013-05-02 09:32:43,2013-05-02 09:32:43.900,1.0
2013-05-02 09:32:44,2013-05-02 09:32:44.900,1.0
2013-05-02 09:32:45,2013-05-02 09:32:45.900,1.0
2013-05-02 09:32:46,2013-05-02 09:32:46.900,1.0
2013-05-02 09:33:34,2013-05-02 09:33:34.900,1.0
2013-05-02 09:33:35,2013-05-02 09:33:35.900,1.0
2013-05-02 09:33:36,2013-05-02 09:33:36.900,1.0
2013-05-02 09:33:37,2013-05-02 09:33:37.900,1.0
2013-05-02 09:33:38,2013-05-02 09:33:38.900,1.0
2013-05-02 09:33:39,2013-05-02 09:33:39.900,1.0
2013-05-02 09:33:40,2013-05-02 09:33:40.900,1.0
2013-05-02 09:33:41,2013-05-02 09:33:41.900,1.0
2013-05-02 09:33:42,2013-05-02 09:33:42.900,1.0
2013-05-02 09:33:43,2013-05-02 09:33:43.900,1.0
2013-05-02 09:33:44,2013-05-02 09:33:44.900,1.0
2013-05-02 09:33:45,2013-05-02 09:33:45.900,1.0
2013-05-02 09:33:46,2013-05-02 09:33:46.900,1.0
2013-05-02 09:33:47,2013-05-02 09:33:47.900,1.0
2013-05-02 09:33:48,2013-05-02 09:33:48.900,1.0
2013-05-02 09:33:49,2013-05-02 09:33:49.900,1.0
2013-05-02 09:33:50,2013-05-02 09:33:50.900,1.0
2013-05-02 09:33:51,2013-05-02 09:33:51.900,1.0
2013-05-02 09:33:52,2013-05-02 09:33:52.900,1.0
2013-05-02 09:33:53,2013-05-02 09:33:53.900,1.0
2013-05-02 09:33:54,2013-05-02 09:33:54.900,1.0
2013-05-02 09:33:55,2013-05-02 09:33:55.900,1.0
2013-05-02 09:33:56,2013-05-02 09:33:56.900,1.0
2013-05-02 09:33:57,2013-05-02 09:33:57.900,1.0
2013-05-02 09:33:58,2013-05-02 09:33:58.900,1.0
2013-05-02 09:33:59,2013-05-02 09:33:59.900,1.0
2013-05-02 09:34:00,2013-05-02 09:34:00.900,1.0
2013-05-02 09:34:01,2013-05-02 09:34:01.900,1.0
2013-05-02 09:34:02,2013-05-02 09:34:02.900,1.0
2013-05-02 09:34:03,2013-05-02 09:34:03.900,1.0
2013-05-02 09:34:04,2013-05-02 09:34:04.900,1.0
2013-05-02 09:35:27,2013-05-02 09:35:27.900,-1.0
2013-05-02 09:35:28,2013-05-02 09:35:28.900,-1.0
2013-05-02 09:35:29,2013-05-02 09:35:29.900,-1.0
2013-05-02 09:35:30,2013-05-02 09:35:30.900,-1.0
2013-05-02 09:35:31,2013-05-02 09:35:31.900,-1.0
2013-05-02 09:35:32,2013-05-02 09:35:32.900,-1.0
2013-05-02 09:35:33,2013-05-02 09:35:33.900,-1.0
2013-05-02 09:35:34,2013-05-02 09:35:34.900,-1.0
2013-05-02 09:35:35,2013-05-02 09:35:35.900,-1.0
2013-05-02 09:35:36,2013-05-02 09:35:36.900,-1.0
2013-05-02 09:35:37,2013-05-02 09:35:37.900,-1.0
2013-05-02 09:35:38,2013-05-02 09:35:38.900,-1.0
2013-05-02 09:35:39,2013-05-02 09:35:39.900,-1.0
2013-05-02 09:36:02,2013-05-02 09:36:02.900,1.0
2013-05-02 09:36:03,2013-05-02 09:36:03.900,1.0
2013-05-02 09:36:04,2013-05-02 09:36:04.900,1.0
2013-05-02 09:36:05,2013-05-02 09:36:05.900,1.0
2013-05-02 09:36:06,2013-05-02 09:36:06.900,1.0
2013-05-02 09:36:07,2013-05-02 09:36:07.900,1.0
2013-05-02 09:36:08,2013-05-02 09:36:08.900,1.0
2013-05-02 09:36:09,2013-05-02 09:36:09.900,1.0
2013-05-02 09:36:10,2013-05-02 09:36:10.900,1.0
2013-05-02 09:36:11,2013-05-02 09:36:11.900,1.0
2013-05-02 09:36:12,2013-05-02 09:36:12.900,1.0
2013-05-02 09:36:13,2013-05-02 09:36:13.900,1.0
2013-05-02 09:36:14,2013-05-02 09:36:14.900,1.0
2013-05-02 09:36:15,2013-05-02 09:36:15.900,1.0
2013-05-02 09:36:16,2013-05-02 09:36:16.900,1.0
2013-05-02 09:36:17,2013-05-02 09:36:17.900,1.0
2013-05-02 09:36:18,2013-05-02 09:36:18.900,1.0
2013-05-02 09:36:19,2013-05-02 09:36:19.900,1.0
2013-05-02 09:40:33,2013-05-02 09:40:33.900,-1.0
2013-05-02 09:40:34,2013-05-02 09:40:34.900,-1.0
2013-05-02 09:40:35,2013-05-02 09:40:35.900,-1.0
2013-05-02 09:40:36,2013-05-02 09:40:36.900,-1.0
2013-05-02 09:40:37,2013-05-02 09:40:37.900,-1.0
2013-05-02 09:40:38,2013-05-02 09:40:38.900,-1.0
2013-05-02 09:40:39,2013-05-02 09:40:39.900,-1.0
2013-05-02 09:40:40,2013-05-02 09:40:40.900,-1.0
2013-05-02 09:40:41,2013-05-02 09:40:41.900,-1.0
2013-05-02 09:40:42,2013-05-02 09:40:42.900,-1.0
2013-05-02 09:40:43,2013-05-02 09:40:43.900,-1.0
2013-05-02 09:40:44,2013-05-02 09:40:44.900,-1.0
2013-05-02 09:40:45,2013-05-02 09:40:45.900,-1.0
2013-05-02 09:40:46,2013-05-02 09:40:46.900,-1.0
2013-05-02 09:40:47,2013-05-02 09:40:47.900,-1.0
