,OUTSTANDING_BALANCE_0,OUTSTANDING_BALANCE_100,OUTSTANDING_BALANCE_1000,OUTSTANDING_BALANCE_10000,OUTSTANDING_INVENTORY_0,OUTSTANDING_INVENTORY_100,OUTSTANDING_INVENTORY_1000,OUTSTANDING_INVENTORY_10000
2013-05-05 13:52:20.400,10000,10000,10000,10000,0,0,0,0
2013-05-05 14:33:14.900,20000,,,,-7648.183556405354,,,
2013-05-05 14:33:15.900,,,20000,,,,-7648.183556405354,
2013-05-05 14:33:16.900,,,,,,,,
2013-05-05 14:33:17.900,,,,,,,,
2013-05-05 14:33:18.900,,,,,,,,
2013-05-05 14:33:19.900,,,,,,,,
2013-05-05 14:33:20.900,,,,,,,,
2013-05-05 14:33:21.900,,,,,,,,
2013-05-05 14:33:22.900,,,,,,,,
2013-05-05 14:33:23.900,,,,,,,,
2013-05-05 14:33:24.900,,,,20000,,,,-7648.183556405354
2013-05-05 14:33:25.900,,,,,,,,
2013-05-05 14:33:26.900,,,,,,,,
2013-05-05 14:33:27.900,,,,,,,,
2013-05-05 14:33:28.900,,,,,,,,
2013-05-05 14:33:29.900,,,,,,,,
2013-05-05 14:33:30.900,,,,,,,,
2013-05-05 14:33:31.900,,,,,,,,
2013-05-05 14:33:32.900,,,,,,,,
2013-05-05 14:33:33.900,,,,,,,,
2013-05-05 14:33:34.900,,,,,,,,
2013-05-05 14:33:35.900,,,,,,,,
2013-05-05 14:33:36.900,,,,,,,,
2013-05-05 14:33:37.900,,,,,,,,
2013-05-05 14:33:38.900,,,,,,,,
2013-05-05 14:33:39.900,,,,,,,,
2013-05-05 14:33:40.900,,,,,,,,
2013-05-05 14:33:41.900,,,,,,,,
2013-05-05 14:33:42.900,,,,,,,,
2013-05-05 14:33:43.900,,,,,,,,
2013-05-05 14:33:44.900,,,,,,,,
2013-05-05 14:33:45.900,,,,,,,,
2013-05-05 14:33:46.900,,,,,,,,
2013-05-05 14:33:47.900,,,,,,,,
2013-05-05 14:33:48.900,,,,,,,,
2013-05-05 14:33:49.900,,,,,,,,
2013-05-05 14:33:50.900,,,,,,,,
2013-05-05 14:33:51.900,,,,,,,,
2013-05-05 14:33:52.900,,,,,,,,
2013-05-05 14:33:53.900,,,,,,,,
2013-05-05 14:33:54.900,,,,,,,,
2013-05-05 14:42:47.900,9948.757170172084,,,,0,,,
2013-05-05 14:42:48.900,0,,9948.757170172084,,7570.200251234275,,0,
2013-05-05 14:42:49.900,,,0,,,,7570.200251234275,
2013-05-05 14:42:50.900,,,,,,,,
2013-05-05 14:42:51.900,,,,,,,,
2013-05-05 14:45:17.900,9905.607028740049,,,,0,,,
2013-05-05 14:45:18.900,19811.214057480098,,9905.607028740049,,-7570.200251234275,,0,
2013-05-05 14:45:19.900,,,19811.214057480098,,,,-7570.200251234275,
2013-05-05 14:45:20.900,,,,,,,,
2013-05-05 14:45:21.900,,,,,,,,
2013-05-05 14:45:22.900,,,,,,,,
2013-05-05 14:45:23.900,,,,,,,,
2013-05-05 14:45:24.900,,,,,,,,
2013-05-05 14:45:25.900,,,,,,,,
2013-05-05 14:45:26.900,,,,,,,,
2013-05-05 14:45:27.900,,,,9905.607028740049,,,,0
2013-05-05 14:45:28.900,,,,9905.607028740049,,,,0
2013-05-05 14:45:29.900,,,,9905.607028740049,,,,0
2013-05-05 14:45:30.900,,,,9905.607028740049,,,,0
2013-05-05 14:45:31.900,,,,9905.607028740049,,,,0
2013-05-05 14:45:32.900,,,,9905.607028740049,,,,0
2013-05-05 14:45:33.900,,,,9905.607028740049,,,,0
2013-05-05 14:45:34.900,,,,9905.607028740049,,,,0
2013-05-05 14:45:35.900,,,,9905.607028740049,,,,0
2013-05-05 14:45:36.900,,,,9905.607028740049,,,,0
2013-05-05 14:45:37.900,,,,9905.607028740049,,,,0
2013-05-05 14:45:38.900,,,,9905.607028740049,,,,0
2013-05-05 14:45:39.900,,,,9905.607028740049,,,,0
2013-05-05 14:46:20.900,9871.541127609493,,,,0,,,
2013-05-05 14:46:21.900,0,,9871.541127609493,,7518.310074340816,,0,
2013-05-05 14:46:22.900,,,0,,,,7518.310074340816,
2013-05-05 14:46:23.900,,,,,,,,
2013-05-05 14:46:24.900,,,,,,,,
2013-05-05 14:46:25.900,,,,,,,,
2013-05-05 14:57:57.900,9842.219718319562,,,,0,,,
2013-05-05 14:57:58.900,19684.439436639124,,9842.219718319562,,-7518.310074340817,,0,
2013-05-05 14:57:59.900,,,19684.439436639124,,,,-7518.310074340817,
2013-05-05 14:58:00.900,,,,,,,,
2013-05-05 14:58:01.900,,,,,,,,
2013-05-05 14:58:02.900,,,,,,,,
2013-05-05 14:58:03.900,,,,,,,,
2013-05-05 14:58:04.900,,,,,,,,
2013-05-05 14:58:05.900,,,,,,,,
2013-05-05 14:58:06.900,,,,,,,,
2013-05-05 14:58:07.900,,,,9842.219718319562,,,,0
2013-05-05 14:58:08.900,,,,9842.219718319562,,,,0
2013-05-05 14:58:09.900,,,,9842.219718319562,,,,0
2013-05-05 14:58:10.900,,,,9842.219718319562,,,,0
2013-05-05 14:58:11.900,,,,9842.219718319562,,,,0
2013-05-05 14:58:12.900,,,,9842.219718319562,,,,0
2013-05-05 14:58:13.900,,,,9842.219718319562,,,,0
2013-05-05 14:58:14.900,,,,9842.219718319562,,,,0
2013-05-05 14:58:15.900,,,,9842.219718319562,,,,0
2013-05-05 14:58:16.900,,,,9842.219718319562,,,,0
2013-05-05 14:58:17.900,,,,9842.219718319562,,,,0
2013-05-05 14:58:18.900,,,,9842.219718319562,,,,0
2013-05-05 14:58:19.900,,,,9842.219718319562,,,,0
2013-05-05 14:58:20.900,,,,9842.219718319562,,,,0
2013-05-05 14:58:21.900,,,,9842.219718319562,,,,0
2013-05-05 14:58:22.900,,,,9842.219718319562,,,,0
2013-05-05 14:58:23.900,,,,9842.219718319562,,,,0
2013-05-05 14:58:24.900,,,,9845.602957853016,,,,0
2013-05-05 14:59:48.900,9820.416619103975,,,,0,,,
2013-05-05 14:59:49.900,0,,9820.416619103975,,7485.073642609738,,0,
2013-05-05 14:59:50.900,,,0,,,,7485.073642609738,
2013-05-05 14:59:51.900,,,,,,,,
2013-05-05 14:59:52.900,,,,,,,,
2013-05-05 14:59:53.900,,,,,,,,
2013-05-05 14:59:54.900,,,,,,,,
2013-05-05 14:59:55.900,,,,,,,,
2013-05-05 14:59:56.900,,,,,,,,
2013-05-05 14:59:57.900,,,,,,,,
2013-05-05 14:59:58.900,,,,9827.183098170883,,,,0
2013-05-05 15:02:12.900,,,,,,,,
2013-05-05 15:02:13.900,,,,,,,,
2013-05-05 15:02:14.900,,,,,,,,
2013-05-05 15:02:15.900,,,,,,,,
2013-05-05 15:02:16.900,,,,,,,,
2013-05-05 15:02:17.900,,,,,,,,
2013-05-05 15:02:18.900,,,,,,,,
2013-05-05 15:02:19.900,,,,,,,,
2013-05-05 15:02:20.900,,,,,,,,
2013-05-05 15:02:21.900,,,,,,,,
2013-05-05 15:02:22.900,,,,,,,,
2013-05-05 15:02:23.900,,,,,,,,
2013-05-05 15:02:24.900,,,,,,,,
2013-05-05 15:02:25.900,,,,,,,,
2013-05-05 15:02:26.900,,,,,,,,
2013-05-05 16:00:00.000,9812.931545461366,9812.931545461366,9812.931545461366,9819.692867150936,0,0,0,0
2013-05-05 14:33:15.000,,20000,,,,-7648.183556405354,,
2013-05-05 14:33:16.000,,,,,,,,
2013-05-05 14:33:17.000,,,,,,,,
2013-05-05 14:33:18.000,,,,,,,,
2013-05-05 14:33:19.000,,,,,,,,
2013-05-05 14:33:20.000,,,,,,,,
2013-05-05 14:33:21.000,,,,,,,,
2013-05-05 14:33:22.000,,,,,,,,
2013-05-05 14:33:23.000,,,,,,,,
2013-05-05 14:33:24.000,,,,,,,,
2013-05-05 14:33:25.000,,,,,,,,
2013-05-05 14:33:26.000,,,,,,,,
2013-05-05 14:33:27.000,,,,,,,,
2013-05-05 14:33:28.000,,,,,,,,
2013-05-05 14:33:29.000,,,,,,,,
2013-05-05 14:33:30.000,,,,,,,,
2013-05-05 14:33:31.000,,,,,,,,
2013-05-05 14:33:32.000,,,,,,,,
2013-05-05 14:33:33.000,,,,,,,,
2013-05-05 14:33:34.000,,,,,,,,
2013-05-05 14:33:35.000,,,,,,,,
2013-05-05 14:33:36.000,,,,,,,,
2013-05-05 14:33:37.000,,,,,,,,
2013-05-05 14:33:38.000,,,,,,,,
2013-05-05 14:33:39.000,,,,,,,,
2013-05-05 14:33:40.000,,,,,,,,
2013-05-05 14:33:41.000,,,,,,,,
2013-05-05 14:33:42.000,,,,,,,,
2013-05-05 14:33:43.000,,,,,,,,
2013-05-05 14:33:44.000,,,,,,,,
2013-05-05 14:33:45.000,,,,,,,,
2013-05-05 14:33:46.000,,,,,,,,
2013-05-05 14:33:47.000,,,,,,,,
2013-05-05 14:33:48.000,,,,,,,,
2013-05-05 14:33:49.000,,,,,,,,
2013-05-05 14:33:50.000,,,,,,,,
2013-05-05 14:33:51.000,,,,,,,,
2013-05-05 14:33:52.000,,,,,,,,
2013-05-05 14:33:53.000,,,,,,,,
2013-05-05 14:33:54.000,,,,,,,,
2013-05-05 14:33:55.000,,,,,,,,
2013-05-05 14:42:48.000,,9948.757170172084,,,,0,,
2013-05-05 14:42:49.000,,0,,,,7570.200251234275,,
2013-05-05 14:42:50.000,,,,,,,,
2013-05-05 14:42:51.000,,,,,,,,
2013-05-05 14:42:52.000,,,,,,,,
2013-05-05 14:45:18.000,,9905.607028740049,,,,0,,
2013-05-05 14:45:19.000,,19811.214057480098,,,,-7570.200251234275,,
2013-05-05 14:45:20.000,,,,,,,,
2013-05-05 14:45:21.000,,,,,,,,
2013-05-05 14:45:22.000,,,,,,,,
2013-05-05 14:45:23.000,,,,,,,,
2013-05-05 14:45:24.000,,,,,,,,
2013-05-05 14:45:25.000,,,,,,,,
2013-05-05 14:45:26.000,,,,,,,,
2013-05-05 14:45:27.000,,,,,,,,
2013-05-05 14:45:28.000,,,,,,,,
2013-05-05 14:45:29.000,,,,,,,,
2013-05-05 14:45:30.000,,,,,,,,
2013-05-05 14:45:31.000,,,,,,,,
2013-05-05 14:45:32.000,,,,,,,,
2013-05-05 14:45:33.000,,,,,,,,
2013-05-05 14:45:34.000,,,,,,,,
2013-05-05 14:45:35.000,,,,,,,,
2013-05-05 14:45:36.000,,,,,,,,
2013-05-05 14:45:37.000,,,,,,,,
2013-05-05 14:45:38.000,,,,,,,,
2013-05-05 14:45:39.000,,,,,,,,
2013-05-05 14:45:40.000,,,,,,,,
2013-05-05 14:46:21.000,,9871.541127609493,,,,0,,
2013-05-05 14:46:22.000,,0,,,,7518.310074340816,,
2013-05-05 14:46:23.000,,,,,,,,
2013-05-05 14:46:24.000,,,,,,,,
2013-05-05 14:46:25.000,,,,,,,,
2013-05-05 14:46:26.000,,,,,,,,
2013-05-05 14:57:58.000,,9842.219718319562,,,,0,,
2013-05-05 14:57:59.000,,19684.439436639124,,,,-7518.310074340817,,
2013-05-05 14:58:00.000,,,,,,,,
2013-05-05 14:58:01.000,,,,,,,,
2013-05-05 14:58:02.000,,,,,,,,
2013-05-05 14:58:03.000,,,,,,,,
2013-05-05 14:58:04.000,,,,,,,,
2013-05-05 14:58:05.000,,,,,,,,
2013-05-05 14:58:06.000,,,,,,,,
2013-05-05 14:58:07.000,,,,,,,,
2013-05-05 14:58:08.000,,,,,,,,
2013-05-05 14:58:09.000,,,,,,,,
2013-05-05 14:58:10.000,,,,,,,,
2013-05-05 14:58:11.000,,,,,,,,
2013-05-05 14:58:12.000,,,,,,,,
2013-05-05 14:58:13.000,,,,,,,,
2013-05-05 14:58:14.000,,,,,,,,
2013-05-05 14:58:15.000,,,,,,,,
2013-05-05 14:58:16.000,,,,,,,,
2013-05-05 14:58:17.000,,,,,,,,
2013-05-05 14:58:18.000,,,,,,,,
2013-05-05 14:58:19.000,,,,,,,,
2013-05-05 14:58:20.000,,,,,,,,
2013-05-05 14:58:21.000,,,,,,,,
2013-05-05 14:58:22.000,,,,,,,,
2013-05-05 14:58:23.000,,,,,,,,
2013-05-05 14:58:24.000,,,,,,,,
2013-05-05 14:58:25.000,,,,,,,,
2013-05-05 14:59:49.000,,9820.416619103975,,,,0,,
2013-05-05 14:59:50.000,,0,,,,7485.073642609738,,
2013-05-05 14:59:51.000,,,,,,,,
2013-05-05 14:59:52.000,,,,,,,,
2013-05-05 14:59:53.000,,,,,,,,
2013-05-05 14:59:54.000,,,,,,,,
2013-05-05 14:59:55.000,,,,,,,,
2013-05-05 14:59:56.000,,,,,,,,
2013-05-05 14:59:57.000,,,,,,,,
2013-05-05 14:59:58.000,,,,,,,,
2013-05-05 14:59:59.000,,,,,,,,
2013-05-05 15:02:13.000,,,,,,,,
2013-05-05 15:02:14.000,,,,,,,,
2013-05-05 15:02:15.000,,,,,,,,
2013-05-05 15:02:16.000,,,,,,,,
2013-05-05 15:02:17.000,,,,,,,,
2013-05-05 15:02:18.000,,,,,,,,
2013-05-05 15:02:19.000,,,,,,,,
2013-05-05 15:02:20.000,,,,,,,,
2013-05-05 15:02:21.000,,,,,,,,
2013-05-05 15:02:22.000,,,,,,,,
2013-05-05 15:02:23.000,,,,,,,,
2013-05-05 15:02:24.000,,,,,,,,
2013-05-05 15:02:25.000,,,,,,,,
2013-05-05 15:02:26.000,,,,,,,,
2013-05-05 15:02:27.000,,,,,,,,
2013-05-05 14:33:55.900,,,,,,,,
2013-05-05 14:42:52.900,,,,,,,,
2013-05-05 14:45:40.900,,,,9905.607028740049,,,,0
2013-05-05 14:46:26.900,,,,,,,,
2013-05-05 14:58:25.900,,,,9845.602957853016,,,,0
2013-05-05 14:59:59.900,,,,9827.183098170883,,,,0
2013-05-05 15:02:27.900,,,,,,,,
2013-05-05 14:33:56.900,,,,,,,,
2013-05-05 14:33:57.900,,,,,,,,
2013-05-05 14:33:58.900,,,,,,,,
2013-05-05 14:33:59.900,,,,,,,,
2013-05-05 14:34:00.900,,,,,,,,
2013-05-05 14:34:01.900,,,,,,,,
2013-05-05 14:34:02.900,,,,,,,,
2013-05-05 14:34:03.900,,,,,,,,
2013-05-05 14:34:04.900,,,,,,,,
2013-05-05 14:42:57.900,,,,9948.757170172084,,,,0
2013-05-05 14:42:58.900,,,,0,,,,7570.200251234275
2013-05-05 14:42:59.900,,,,,,,,
2013-05-05 14:43:00.900,,,,,,,,
2013-05-05 14:43:01.900,,,,,,,,
2013-05-05 14:45:41.900,,,,9905.607028740049,,,,0
2013-05-05 14:45:42.900,,,,19811.214057480098,,,,-7570.200251234275
2013-05-05 14:45:43.900,,,,,,,,
2013-05-05 14:45:44.900,,,,,,,,
2013-05-05 14:45:45.900,,,,,,,,
2013-05-05 14:45:46.900,,,,,,,,
2013-05-05 14:45:47.900,,,,,,,,
2013-05-05 14:45:48.900,,,,,,,,
2013-05-05 14:45:49.900,,,,,,,,
2013-05-05 14:46:30.900,,,,9871.541127609493,,,,0
2013-05-05 14:46:31.900,,,,0,,,,7518.310074340816
2013-05-05 14:46:32.900,,,,,,,,
2013-05-05 14:46:33.900,,,,,,,,
2013-05-05 14:46:34.900,,,,,,,,
2013-05-05 14:46:35.900,,,,,,,,
2013-05-05 14:58:26.900,,,,9845.602957853016,,,,0
2013-05-05 14:58:27.900,,,,19691.205915706032,,,,-7518.310074340817
2013-05-05 14:58:28.900,,,,,,,,
2013-05-05 14:58:29.900,,,,,,,,
2013-05-05 14:58:30.900,,,,,,,,
2013-05-05 14:58:31.900,,,,,,,,
2013-05-05 14:58:32.900,,,,,,,,
2013-05-05 14:58:33.900,,,,,,,,
2013-05-05 14:58:34.900,,,,,,,,
2013-05-05 15:00:00.900,,,,9827.183098170883,,,,0
2013-05-05 15:00:01.900,,,,0,,,,7490.23101994732
2013-05-05 15:00:02.900,,,,,,,,
2013-05-05 15:00:03.900,,,,,,,,
2013-05-05 15:00:04.900,,,,,,,,
2013-05-05 15:00:05.900,,,,,,,,
2013-05-05 15:00:06.900,,,,,,,,
2013-05-05 15:00:07.900,,,,,,,,
2013-05-05 15:00:08.900,,,,,,,,
2013-05-05 15:02:28.900,,,,,,,,
2013-05-05 15:02:29.900,,,,,,,,
2013-05-05 15:02:30.900,,,,,,,,
2013-05-05 15:02:31.900,,,,,,,,
2013-05-05 15:02:32.900,,,,,,,,
2013-05-05 15:02:33.900,,,,,,,,
2013-05-05 15:02:34.900,,,,,,,,
2013-05-05 15:02:35.900,,,,,,,,
2013-05-05 15:02:36.900,,,,,,,,
