Time,TIME,SIGNAL
2013-05-24 12:29:05,2013-05-24 12:29:05.900,1.0
2013-05-24 12:29:06,2013-05-24 12:29:06.900,1.0
2013-05-24 12:29:07,2013-05-24 12:29:07.900,1.0
2013-05-24 12:29:08,2013-05-24 12:29:08.900,1.0
2013-05-24 12:29:09,2013-05-24 12:29:09.900,1.0
2013-05-24 12:29:10,2013-05-24 12:29:10.900,1.0
2013-05-24 12:29:11,2013-05-24 12:29:11.900,1.0
2013-05-24 12:29:12,2013-05-24 12:29:12.900,1.0
2013-05-24 13:50:45,2013-05-24 13:50:45.900,1.0
2013-05-24 13:50:46,2013-05-24 13:50:46.900,1.0
2013-05-24 13:50:47,2013-05-24 13:50:47.900,1.0
2013-05-24 13:50:48,2013-05-24 13:50:48.900,1.0
2013-05-24 13:50:49,2013-05-24 13:50:49.900,1.0
2013-05-24 13:50:50,2013-05-24 13:50:50.900,1.0
2013-05-24 13:50:51,2013-05-24 13:50:51.900,1.0
2013-05-24 13:50:52,2013-05-24 13:50:52.900,1.0
2013-05-24 13:50:53,2013-05-24 13:50:53.900,1.0
2013-05-24 13:50:54,2013-05-24 13:50:54.900,1.0
2013-05-24 13:50:55,2013-05-24 13:50:55.900,1.0
2013-05-24 13:50:56,2013-05-24 13:50:56.900,1.0
2013-05-24 13:50:57,2013-05-24 13:50:57.900,1.0
2013-05-24 13:50:58,2013-05-24 13:50:58.900,1.0
2013-05-24 13:50:59,2013-05-24 13:50:59.900,1.0
2013-05-24 13:51:00,2013-05-24 13:51:00.900,1.0
2013-05-24 13:51:01,2013-05-24 13:51:01.900,1.0
2013-05-24 13:51:02,2013-05-24 13:51:02.900,1.0
2013-05-24 13:51:03,2013-05-24 13:51:03.900,1.0
2013-05-24 13:51:04,2013-05-24 13:51:04.900,1.0
2013-05-24 13:51:05,2013-05-24 13:51:05.900,1.0
2013-05-24 13:51:06,2013-05-24 13:51:06.900,1.0
2013-05-24 13:51:07,2013-05-24 13:51:07.900,1.0
2013-05-24 13:51:08,2013-05-24 13:51:08.900,1.0
2013-05-24 13:51:09,2013-05-24 13:51:09.900,1.0
2013-05-24 13:51:10,2013-05-24 13:51:10.900,1.0
2013-05-24 13:51:11,2013-05-24 13:51:11.900,1.0
2013-05-24 13:51:12,2013-05-24 13:51:12.900,1.0
2013-05-24 13:51:13,2013-05-24 13:51:13.900,1.0
2013-05-24 13:51:14,2013-05-24 13:51:14.900,1.0
2013-05-24 13:51:15,2013-05-24 13:51:15.900,1.0
2013-05-24 13:51:16,2013-05-24 13:51:16.900,1.0
2013-05-24 13:51:17,2013-05-24 13:51:17.900,1.0
2013-05-24 13:51:18,2013-05-24 13:51:18.900,1.0
2013-05-24 13:51:19,2013-05-24 13:51:19.900,1.0
2013-05-24 13:51:20,2013-05-24 13:51:20.900,1.0
2013-05-24 13:51:21,2013-05-24 13:51:21.900,1.0
2013-05-24 13:51:22,2013-05-24 13:51:22.900,1.0
2013-05-24 13:51:23,2013-05-24 13:51:23.900,1.0
2013-05-24 13:51:24,2013-05-24 13:51:24.900,1.0
2013-05-24 13:51:25,2013-05-24 13:51:25.900,1.0
2013-05-24 13:51:26,2013-05-24 13:51:26.900,1.0
2013-05-24 14:12:17,2013-05-24 14:12:17.900,-1.0
2013-05-24 14:12:18,2013-05-24 14:12:18.900,-1.0
2013-05-24 14:12:19,2013-05-24 14:12:19.900,-1.0
2013-05-24 14:12:20,2013-05-24 14:12:20.900,-1.0
