Time,TIME,SIGNAL
2013-05-06 10:07:43,2013-05-06 10:07:43.900,1.0
2013-05-06 10:07:44,2013-05-06 10:07:44.900,1.0
2013-05-06 10:07:45,2013-05-06 10:07:45.900,1.0
2013-05-06 10:10:32,2013-05-06 10:10:32.900,1.0
2013-05-06 10:10:33,2013-05-06 10:10:33.900,1.0
2013-05-06 10:10:34,2013-05-06 10:10:34.900,1.0
2013-05-06 10:10:35,2013-05-06 10:10:35.900,1.0
2013-05-06 10:10:36,2013-05-06 10:10:36.900,1.0
2013-05-06 10:10:37,2013-05-06 10:10:37.900,1.0
2013-05-06 10:10:38,2013-05-06 10:10:38.900,1.0
2013-05-06 10:10:39,2013-05-06 10:10:39.900,1.0
2013-05-06 10:10:40,2013-05-06 10:10:40.900,1.0
2013-05-06 10:10:41,2013-05-06 10:10:41.900,1.0
2013-05-06 10:10:42,2013-05-06 10:10:42.900,1.0
2013-05-06 10:24:30,2013-05-06 10:24:30.900,-1.0
2013-05-06 10:24:31,2013-05-06 10:24:31.900,-1.0
2013-05-06 10:24:32,2013-05-06 10:24:32.900,-1.0
2013-05-06 10:24:33,2013-05-06 10:24:33.900,-1.0
2013-05-06 10:24:34,2013-05-06 10:24:34.900,-1.0
2013-05-06 10:24:35,2013-05-06 10:24:35.900,-1.0
2013-05-06 10:24:36,2013-05-06 10:24:36.900,-1.0
2013-05-06 10:24:37,2013-05-06 10:24:37.900,-1.0
2013-05-06 10:24:38,2013-05-06 10:24:38.900,-1.0
2013-05-06 10:24:39,2013-05-06 10:24:39.900,-1.0
2013-05-06 10:24:40,2013-05-06 10:24:40.900,-1.0
2013-05-06 10:24:41,2013-05-06 10:24:41.900,-1.0
2013-05-06 10:24:42,2013-05-06 10:24:42.900,-1.0
2013-05-06 10:24:43,2013-05-06 10:24:43.900,-1.0
2013-05-06 10:24:44,2013-05-06 10:24:44.900,-1.0
2013-05-06 10:24:45,2013-05-06 10:24:45.900,-1.0
