,OUTSTANDING_BALANCE_0,OUTSTANDING_BALANCE_100,OUTSTANDING_BALANCE_1000,OUTSTANDING_BALANCE_10000,OUTSTANDING_INVENTORY_0,OUTSTANDING_INVENTORY_100,OUTSTANDING_INVENTORY_1000,OUTSTANDING_INVENTORY_10000
2017-05-09 09:30:00.100,10000,10000,10000,10000,0,0,0,0
2017-05-09 09:31:01.900,20000,,,,-589.9705014749263,,,
2017-05-09 09:31:02.900,,,20000,,,,-589.9705014749263,
2017-05-09 09:31:03.900,,,,,,,,
2017-05-09 09:31:04.900,,,,,,,,
2017-05-09 09:31:05.900,,,,,,,,
2017-05-09 09:31:06.900,,,,,,,,
2017-05-09 09:31:07.900,,,,,,,,
2017-05-09 09:31:08.900,,,,,,,,
2017-05-09 09:31:09.900,,,,,,,,
2017-05-09 09:31:10.900,,,,,,,,
2017-05-09 09:31:11.900,,,,20000,,,,-589.9705014749263
2017-05-09 09:31:12.900,,,,,,,,
2017-05-09 09:31:13.900,,,,,,,,
2017-05-09 09:31:14.900,,,,,,,,
2017-05-09 09:31:15.900,,,,,,,,
2017-05-09 09:31:16.900,,,,,,,,
2017-05-09 09:31:17.900,,,,,,,,
2017-05-09 09:31:18.900,,,,,,,,
2017-05-09 09:31:19.900,,,,,,,,
2017-05-09 09:31:20.900,,,,,,,,
2017-05-09 09:31:21.900,,,,,,,,
2017-05-09 09:31:22.900,,,,,,,,
2017-05-09 09:31:23.900,,,,,,,,
2017-05-09 09:31:24.900,,,,,,,,
2017-05-09 09:31:25.900,,,,,,,,
2017-05-09 09:31:26.900,,,,,,,,
2017-05-09 09:31:27.900,,,,,,,,
2017-05-09 09:31:28.900,,,,,,,,
2017-05-09 09:31:29.900,,,,,,,,
2017-05-09 09:31:30.900,,,,,,,,
2017-05-09 09:31:31.900,,,,,,,,
2017-05-09 09:32:35.900,9970.501474926252,,,,0,,,
2017-05-09 09:32:36.900,0,,9970.501474926252,,586.5000867603677,,0,
2017-05-09 09:32:37.900,,,0,,,,586.5000867603677,
2017-05-09 09:32:38.900,,,,,,,,
2017-05-09 09:32:39.900,,,,,,,,
2017-05-09 09:32:40.900,,,,,,,,
2017-05-09 09:32:41.900,,,,,,,,
2017-05-09 09:32:42.900,,,,,,,,
2017-05-09 09:32:43.900,,,,,,,,
2017-05-09 09:32:44.900,,,,,,,,
2017-05-09 09:32:45.900,,,,9970.501474926252,,,,0
2017-05-09 09:32:46.900,,,,0,,,,586.5000867603677
2017-05-09 09:32:47.900,,,,,,,,
2017-05-09 09:32:48.900,,,,,,,,
2017-05-09 09:32:49.900,,,,,,,,
2017-05-09 09:32:50.900,,,,,,,,
2017-05-09 09:32:51.900,,,,,,,,
2017-05-09 09:32:52.900,,,,,,,,
2017-05-09 09:32:53.900,,,,,,,,
2017-05-09 09:32:54.900,,,,,,,,
2017-05-09 09:32:55.900,,,,,,,,
2017-05-09 09:32:56.900,,,,,,,,
2017-05-09 09:32:57.900,,,,,,,,
2017-05-09 09:32:58.900,,,,,,,,
2017-05-09 09:32:59.900,,,,,,,,
2017-05-09 09:33:00.900,,,,,,,,
2017-05-09 09:33:01.900,,,,,,,,
2017-05-09 09:33:02.900,,,,,,,,
2017-05-09 09:33:03.900,,,,,,,,
2017-05-09 09:33:04.900,,,,,,,,
2017-05-09 09:33:05.900,9911.851466250213,,,,0,,,
2017-05-09 09:33:06.900,19823.702932500426,,9911.851466250213,,-586.5000867603677,,0,
2017-05-09 09:33:07.900,,,19823.702932500426,,,,-586.5000867603677,
2017-05-09 09:33:08.900,,,,,,,,
2017-05-09 09:33:09.900,,,,,,,,
2017-05-09 09:33:10.900,,,,,,,,
2017-05-09 09:33:11.900,,,,,,,,
2017-05-09 09:33:12.900,,,,,,,,
2017-05-09 09:33:13.900,,,,,,,,
2017-05-09 09:33:14.900,,,,,,,,
2017-05-09 09:33:15.900,,,,9911.851466250213,,,,0
2017-05-09 09:33:16.900,,,,19823.702932500426,,,,-586.5000867603677
2017-05-09 09:33:17.900,,,,,,,,
2017-05-09 09:33:18.900,,,,,,,,
2017-05-09 09:33:19.900,,,,,,,,
2017-05-09 09:33:20.900,,,,,,,,
2017-05-09 09:33:21.900,,,,,,,,
2017-05-09 09:33:22.900,,,,,,,,
2017-05-09 09:33:23.900,,,,,,,,
2017-05-09 09:33:24.900,,,,,,,,
2017-05-09 09:33:25.900,,,,,,,,
2017-05-09 09:33:26.900,,,,,,,,
2017-05-09 09:33:27.900,,,,,,,,
2017-05-09 09:33:28.900,,,,,,,,
2017-05-09 09:33:29.900,,,,,,,,
2017-05-09 09:33:30.900,,,,,,,,
2017-05-09 09:33:31.900,,,,,,,,
2017-05-09 09:33:32.900,,,,,,,,
2017-05-09 09:33:33.900,,,,,,,,
2017-05-09 09:33:34.900,,,,,,,,
2017-05-09 09:33:56.900,9882.526461912194,,,,0,,,
2017-05-09 09:33:57.900,0,,9882.526461912194,,583.0399092573566,,0,
2017-05-09 09:33:58.900,,,0,,,,583.0399092573566,
2017-05-09 09:33:59.900,,,,,,,,
2017-05-09 09:34:00.900,,,,,,,,
2017-05-09 09:34:01.900,,,,,,,,
2017-05-09 09:34:02.900,,,,,,,,
2017-05-09 09:34:03.900,,,,,,,,
2017-05-09 09:34:04.900,,,,,,,,
2017-05-09 09:34:05.900,,,,,,,,
2017-05-09 09:34:06.900,,,,9853.201457574174,,,,0
2017-05-09 09:34:07.900,,,,0,,,,579.6000857396573
2017-05-09 09:34:08.900,,,,,,,,
2017-05-09 09:34:09.900,,,,,,,,
2017-05-09 09:34:10.900,,,,,,,,
2017-05-09 09:34:11.900,,,,,,,,
2017-05-09 09:34:12.900,,,,,,,,
2017-05-09 09:34:13.900,,,,,,,,
2017-05-09 09:34:14.900,,,,,,,,
2017-05-09 09:34:15.900,,,,,,,,
2017-05-09 09:34:16.900,,,,,,,,
2017-05-09 09:34:17.900,,,,,,,,
2017-05-09 09:34:18.900,,,,,,,,
2017-05-09 09:34:19.900,,,,,,,,
2017-05-09 09:34:20.900,,,,,,,,
2017-05-09 09:34:21.900,,,,,,,,
2017-05-09 09:34:22.900,,,,,,,,
2017-05-09 09:34:23.900,,,,,,,,
2017-05-09 09:34:24.900,,,,,,,,
2017-05-09 09:34:25.900,,,,,,,,
