,OUTSTANDING_BALANCE_0,OUTSTANDING_BALANCE_100,OUTSTANDING_BALANCE_1000,OUTSTANDING_BALANCE_10000,OUTSTANDING_INVENTORY_0,OUTSTANDING_INVENTORY_100,OUTSTANDING_INVENTORY_1000,OUTSTANDING_INVENTORY_10000
2017-05-15 09:30:00.100,10000,10000,10000,10000,0,0,0,0
2017-05-15 09:31:00.900,20000,,,,-581.3953488372093,,,
2017-05-15 09:32:54.900,,,,,,,,
2017-05-15 09:32:55.900,,,,,,,,
2017-05-15 09:32:56.900,,,,,,,,
2017-05-15 09:32:57.900,,,,,,,,
2017-05-15 09:32:58.900,,,,,,,,
2017-05-15 09:32:59.900,,,,,,,,
2017-05-15 09:33:00.900,,,,,,,,
2017-05-15 09:33:01.900,,,,,,,,
2017-05-15 09:33:02.900,,,,,,,,
2017-05-15 09:33:03.900,,,,,,,,
2017-05-15 09:33:04.900,,,,,,,,
2017-05-15 09:33:05.900,,,,,,,,
2017-05-15 09:33:06.900,,,,,,,,
2017-05-15 09:33:07.900,,,,,,,,
2017-05-15 09:33:08.900,,,,,,,,
2017-05-15 09:33:09.900,,,,,,,,
2017-05-15 09:33:10.900,,,,,,,,
2017-05-15 09:33:11.900,,,,,,,,
2017-05-15 09:33:12.900,,,,,,,,
2017-05-15 09:33:13.900,,,,,,,,
2017-05-15 09:33:14.900,,,,,,,,
2017-05-15 09:33:15.900,,,,,,,,
2017-05-15 09:33:16.900,,,,,,,,
2017-05-15 09:33:17.900,,,,,,,,
2017-05-15 09:33:18.900,,,,,,,,
2017-05-15 09:33:19.900,,,,,,,,
2017-05-15 09:33:20.900,,,,,,,,
2017-05-15 09:33:21.900,,,,,,,,
2017-05-15 09:33:22.900,,,,,,,,
2017-05-15 09:33:23.900,,,,,,,,
2017-05-15 09:33:24.900,,,,,,,,
2017-05-15 09:33:25.900,,,,,,,,
2017-05-15 09:33:26.900,,,,,,,,
2017-05-15 09:33:27.900,,,,,,,,
2017-05-15 09:33:28.900,,,,,,,,
2017-05-15 09:33:29.900,,,,,,,,
2017-05-15 09:33:30.900,,,,,,,,
2017-05-15 09:33:31.900,,,,,,,,
2017-05-15 09:33:32.900,,,,,,,,
2017-05-15 09:33:33.900,,,,,,,,
2017-05-15 09:33:34.900,,,,,,,,
2017-05-15 09:33:35.900,,,,,,,,
2017-05-15 09:33:36.900,,,,,,,,
2017-05-15 09:33:37.900,,,,,,,,
2017-05-15 09:33:38.900,,,,,,,,
2017-05-15 09:33:39.900,,,,,,,,
2017-05-15 09:33:40.900,,,,,,,,
2017-05-15 09:33:41.900,,,,,,,,
2017-05-15 09:33:42.900,,,,,,,,
2017-05-15 09:33:43.900,,,,,,,,
2017-05-15 09:33:44.900,,,,,,,,
2017-05-15 09:35:14.900,9941.860465116279,,,,0,,,
2017-05-15 09:35:15.900,0,,9941.860465116279,,574.6740153246403,,0,
2017-05-15 09:35:16.900,,,9941.860465116279,,,,0,
2017-05-15 09:35:17.900,,,9941.860465116279,,,,0,
2017-05-15 09:35:18.900,,,9941.860465116279,,,,0,
2017-05-15 09:35:19.900,,,9941.860465116279,,,,0,
2017-05-15 09:35:20.900,,,9941.860465116279,,,,0,
2017-05-15 09:35:21.900,,,9941.860465116279,,,,0,
2017-05-15 09:35:22.900,,,9941.860465116279,,,,0,
2017-05-15 09:35:23.900,,,9941.860465116279,,,,0,
2017-05-15 09:35:24.900,,,9941.860465116279,9941.860465116279,,,0,0
2017-05-15 09:35:25.900,,,9941.860465116279,9941.860465116279,,,0,0
2017-05-15 09:35:26.900,,,9941.860465116279,9941.860465116279,,,0,0
2017-05-15 09:35:27.900,,,9941.860465116279,9941.860465116279,,,0,0
2017-05-15 09:35:28.900,,,9941.860465116279,9941.860465116279,,,0,0
2017-05-15 09:35:29.900,,,9941.860465116279,9941.860465116279,,,0,0
2017-05-15 09:35:30.900,,,9941.860465116279,9941.860465116279,,,0,0
2017-05-15 09:35:31.900,,,9941.860465116279,9941.860465116279,,,0,0
2017-05-15 09:35:32.900,,,9941.860465116279,9941.860465116279,,,0,0
