,OUTSTANDING_BALANCE_0,OUTSTANDING_BALANCE_100,OUTSTANDING_BALANCE_1000,OUTSTANDING_BALANCE_10000,OUTSTANDING_INVENTORY_0,OUTSTANDING_INVENTORY_100,OUTSTANDING_INVENTORY_1000,OUTSTANDING_INVENTORY_10000
2017-05-01 09:30:00.100,10000,10000,10000,10000,0,0,0,0
2017-05-01 09:31:00.900,0,,,,684.931506849315,,,
2017-05-01 09:31:01.900,,,0,,,,684.931506849315,
2017-05-01 09:31:02.900,,,,,,,,
2017-05-01 09:31:03.900,,,,,,,,
2017-05-01 09:31:04.900,,,,,,,,
2017-05-01 09:31:08.900,9863.013698630137,,,,0,,,
2017-05-01 09:31:09.900,19726.027397260274,,9863.013698630137,,-684.931506849315,,0,
2017-05-01 09:31:10.900,,,19726.027397260274,0,,,-684.931506849315,684.931506849315
2017-05-01 09:31:11.900,,,,,,,,
2017-05-01 09:31:12.900,,,,,,,,
2017-05-01 09:31:13.900,,,,,,,,
2017-05-01 09:31:14.900,,,,,,,,
2017-05-01 09:31:15.900,,,,,,,,
2017-05-01 09:31:16.900,,,,,,,,
2017-05-01 09:31:17.900,,,,,,,,
2017-05-01 09:31:18.900,,,,9863.013698630137,,,,0
2017-05-01 09:31:19.900,,,,19726.027397260274,,,,-684.931506849315
2017-05-01 09:31:20.900,,,,,,,,
2017-05-01 09:31:21.900,,,,,,,,
2017-05-01 09:31:22.900,,,,,,,,
2017-05-01 09:31:23.900,,,,,,,,
2017-05-01 09:31:24.900,,,,,,,,
2017-05-01 09:31:25.900,,,,,,,,
2017-05-01 09:31:26.900,,,,,,,,
2017-05-01 09:31:27.900,,,,,,,,
2017-05-01 09:31:28.900,,,,,,,,
2017-05-01 09:31:29.900,,,,,,,,
2017-05-01 09:31:30.900,,,,,,,,
2017-05-01 09:31:31.900,,,,,,,,
2017-05-01 09:31:32.900,,,,,,,,
2017-05-01 09:32:04.900,,,,,,,,
2017-05-01 09:32:05.900,,,,,,,,
2017-05-01 09:32:06.900,,,,,,,,
2017-05-01 09:32:07.900,,,,,,,,
2017-05-01 09:32:08.900,,,,,,,,
2017-05-01 09:32:09.900,,,,,,,,
2017-05-01 09:32:10.900,,,,,,,,
2017-05-01 09:32:11.900,,,,,,,,
2017-05-01 09:32:12.900,,,,,,,,
2017-05-01 09:32:13.900,,,,,,,,
2017-05-01 09:32:14.900,,,,,,,,
2017-05-01 09:32:15.900,,,,,,,,
2017-05-01 09:32:16.900,,,,,,,,
2017-05-01 09:32:17.900,,,,,,,,
2017-05-01 09:32:18.900,,,,,,,,
2017-05-01 09:32:19.900,,,,,,,,
2017-05-01 09:32:20.900,,,,,,,,
2017-05-01 09:32:21.900,,,,,,,,
2017-05-01 09:32:22.900,,,,,,,,
2017-05-01 09:32:23.900,,,,,,,,
2017-05-01 09:32:24.900,,,,,,,,
2017-05-01 09:32:25.900,,,,,,,,
2017-05-01 09:32:26.900,,,,,,,,
2017-05-01 09:32:27.900,,,,,,,,
2017-05-01 09:32:28.900,,,,,,,,
2017-05-01 09:32:29.900,,,,,,,,
2017-05-01 09:32:30.900,,,,,,,,
2017-05-01 09:32:31.900,,,,,,,,
2017-05-01 09:32:32.900,,,,,,,,
2017-05-01 09:32:33.900,,,,,,,,
2017-05-01 09:32:34.900,,,,,,,,
2017-05-01 09:32:35.900,,,,,,,,
2017-05-01 09:32:36.900,,,,,,,,
2017-05-01 09:32:37.900,,,,,,,,
2017-05-01 09:32:38.900,,,,,,,,
2017-05-01 09:32:39.900,,,,,,,,
2017-05-01 09:32:40.900,,,,,,,,
2017-05-01 09:32:41.900,,,,,,,,
2017-05-01 09:32:42.900,,,,,,,,
2017-05-01 09:32:43.900,,,,,,,,
2017-05-01 09:32:44.900,,,,,,,,
2017-05-01 09:32:45.900,,,,,,,,
2017-05-01 09:32:46.900,,,,,,,,
2017-05-01 09:32:47.900,,,,,,,,
2017-05-01 09:32:48.900,,,,,,,,
2017-05-01 09:32:49.900,,,,,,,,
2017-05-01 09:32:50.900,,,,,,,,
2017-05-01 09:32:51.900,,,,,,,,
2017-05-01 09:32:52.900,,,,,,,,
2017-05-01 09:32:53.900,,,,,,,,
2017-05-01 09:32:54.900,,,,,,,,
2017-05-01 09:32:55.900,,,,,,,,
2017-05-01 09:32:56.900,,,,,,,,
2017-05-01 09:32:57.900,,,,,,,,
2017-05-01 09:32:58.900,,,,,,,,
2017-05-01 09:32:59.900,,,,,,,,
2017-05-01 09:33:00.900,,,,,,,,
2017-05-01 09:35:26.900,9794.520547945205,,,,0,,,
2017-05-01 09:35:27.900,0,,9794.520547945205,,675.484175720359,,0,
2017-05-01 09:35:28.900,,,0,,,,675.484175720359,
2017-05-01 09:35:29.900,,,,,,,,
2017-05-01 09:35:30.900,,,,,,,,
2017-05-01 09:35:31.900,,,,,,,,
2017-05-01 09:35:32.900,,,,,,,,
2017-05-01 09:35:33.900,,,,,,,,
2017-05-01 09:35:34.900,,,,,,,,
2017-05-01 09:35:35.900,,,,,,,,
2017-05-01 09:35:36.900,,,,9726.027397260274,,,,0
2017-05-01 09:35:37.900,,,,0,,,,666.1662600863201
2017-05-01 09:35:38.900,,,,,,,,
2017-05-01 09:35:39.900,,,,,,,,
2017-05-01 09:35:40.900,,,,,,,,
2017-05-01 09:35:41.900,,,,,,,,
2017-05-01 09:35:42.900,,,,,,,,
2017-05-01 09:35:43.900,,,,,,,,
2017-05-01 09:35:44.900,,,,,,,,
2017-05-01 09:35:45.900,,,,,,,,
2017-05-01 09:35:46.900,,,,,,,,
2017-05-01 09:35:47.900,,,,,,,,
2017-05-01 09:35:48.900,,,,,,,,
2017-05-01 09:35:49.900,,,,,,,,
2017-05-01 09:35:50.900,,,,,,,,
2017-05-01 09:35:51.900,,,,,,,,
2017-05-01 09:35:52.900,,,,,,,,
2017-05-01 09:35:53.900,,,,,,,,
2017-05-01 09:35:54.900,,,,,,,,
2017-05-01 09:35:55.900,,,,,,,,
2017-05-01 09:35:56.900,,,,,,,,
2017-05-01 09:35:57.900,,,,,,,,
2017-05-01 09:35:58.900,,,,,,,,
2017-05-01 09:35:59.900,,,,,,,,
2017-05-01 09:36:00.900,,,,,,,,
2017-05-01 09:36:01.900,,,,,,,,
2017-05-01 09:36:02.900,,,,,,,,
2017-05-01 09:36:03.900,,,,,,,,
2017-05-01 09:36:04.900,,,,,,,,
2017-05-01 09:36:05.900,,,,,,,,
2017-05-01 09:36:06.900,,,,,,,,
2017-05-01 09:36:07.900,,,,,,,,
2017-05-01 09:36:08.900,,,,,,,,
2017-05-01 09:36:09.900,,,,,,,,
2017-05-01 09:36:10.900,,,,,,,,
2017-05-01 09:36:11.900,,,,,,,,
2017-05-01 09:36:12.900,,,,,,,,
2017-05-01 09:36:13.900,,,,,,,,
2017-05-01 09:36:14.900,,,,,,,,
2017-05-01 09:36:15.900,,,,,,,,
2017-05-01 09:36:16.900,,,,,,,,
2017-05-01 09:36:17.900,,,,,,,,
2017-05-01 09:36:18.900,,,,,,,,
2017-05-01 09:36:19.900,,,,,,,,
2017-05-01 09:36:22.900,9760.746339159186,,,,0,,,
2017-05-01 09:36:23.900,19521.492678318373,,9760.746339159186,,-675.484175720359,,0,
2017-05-01 09:36:24.900,,,19521.492678318373,,,,-675.484175720359,
2017-05-01 09:36:25.900,,,,,,,,
2017-05-01 09:36:26.900,,,,,,,,
2017-05-01 09:36:27.900,,,,,,,,
2017-05-01 09:36:28.900,,,,,,,,
2017-05-01 09:36:29.900,,,,,,,,
2017-05-01 09:36:30.900,,,,,,,,
2017-05-01 09:36:31.900,,,,,,,,
2017-05-01 09:36:32.900,,,,9626.102458247326,,,,0
2017-05-01 09:36:33.900,,,,19252.20491649465,,,,-666.1662600863201
2017-05-01 09:36:34.900,,,,,,,,
2017-05-01 09:36:35.900,,,,,,,,
2017-05-01 09:36:36.900,,,,,,,,
2017-05-01 09:36:37.900,,,,,,,,
2017-05-01 09:36:38.900,,,,,,,,
2017-05-01 09:36:39.900,,,,,,,,
2017-05-01 09:36:40.900,,,,,,,,
2017-05-01 09:36:41.900,,,,,,,,
2017-05-01 09:36:42.900,,,,,,,,
2017-05-01 09:36:48.900,9659.423712801132,,,,0,,,
2017-05-01 09:36:49.900,0,,9659.423712801132,,661.6043638904885,,0,
2017-05-01 09:36:50.900,,,0,,,,661.6043638904885,
2017-05-01 09:36:51.900,,,,,,,,
2017-05-01 09:36:52.900,,,,,,,,
2017-05-01 09:36:53.900,,,,,,,,
2017-05-01 09:36:54.900,,,,,,,,
2017-05-01 09:36:55.900,,,,,,,,
2017-05-01 09:36:56.900,,,,,,,,
2017-05-01 09:36:57.900,,,,,,,,
2017-05-01 09:36:58.900,,,,9526.177519234378,,,,0
2017-05-01 09:36:59.900,,,,0,,,,652.4779122763273
2017-05-01 09:37:00.900,,,,,,,,
2017-05-01 09:37:01.900,,,,,,,,
2017-05-01 09:37:02.900,,,,,,,,
2017-05-01 09:37:03.900,,,,,,,,
2017-05-01 09:37:04.900,,,,,,,,
2017-05-01 09:37:05.900,,,,,,,,
2017-05-01 09:37:06.900,,,,,,,,
2017-05-01 09:37:07.900,,,,,,,,
2017-05-01 09:37:08.900,,,,,,,,
2017-05-01 09:37:09.900,,,,,,,,
2017-05-01 09:37:10.900,,,,,,,,
2017-05-01 09:37:11.900,,,,,,,,
2017-05-01 09:37:16.900,9560.183058217557,,,,0,,,
2017-05-01 09:37:17.900,19120.366116435114,,9560.183058217557,,-661.6043638904885,,0,
2017-05-01 09:37:18.900,,,19120.366116435114,,,,-661.6043638904885,
2017-05-01 09:37:19.900,,,,,,,,
2017-05-01 09:37:20.900,,,,,,,,
2017-05-01 09:37:21.900,,,,,,,,
2017-05-01 09:37:22.900,,,,,,,,
2017-05-01 09:37:23.900,,,,,,,,
2017-05-01 09:37:24.900,,,,,,,,
2017-05-01 09:37:25.900,,,,,,,,
2017-05-01 09:37:26.900,,,,9428.305832392929,,,,0
2017-05-01 09:37:27.900,,,,18856.611664785858,,,,-652.4779122763273
2017-05-01 09:37:28.900,,,,,,,,
2017-05-01 09:37:29.900,,,,,,,,
2017-05-01 09:37:30.900,,,,,,,,
2017-05-01 09:37:31.900,,,,,,,,
2017-05-01 09:37:32.900,,,,,,,,
2017-05-01 09:37:33.900,,,,,,,,
2017-05-01 09:37:34.900,,,,,,,,
2017-05-01 09:37:35.900,,,,,,,,
2017-05-01 09:37:36.900,,,,,,,,
2017-05-01 09:37:37.900,,,,,,,,
2017-05-01 09:37:38.900,,,,,,,,
2017-05-01 09:37:39.900,,,,,,,,
2017-05-01 09:37:40.900,,,,,,,,
2017-05-01 09:37:41.900,,,,,,,,
2017-05-01 09:37:42.900,,,,,,,,
2017-05-01 09:37:43.900,,,,,,,,
2017-05-01 09:37:44.900,,,,,,,,
2017-05-01 09:37:45.900,,,,,,,,
2017-05-01 09:37:46.900,,,,,,,,
2017-05-01 09:37:47.900,,,,,,,,
2017-05-01 09:37:48.900,,,,,,,,
2017-05-01 09:37:49.900,,,,,,,,
2017-05-01 09:37:50.900,,,,,,,,
2017-05-01 09:37:51.900,,,,,,,,
2017-05-01 09:37:52.900,,,,,,,,
2017-05-01 09:37:53.900,,,,,,,,
2017-05-01 09:37:54.900,,,,,,,,
2017-05-01 09:37:55.900,,,,,,,,
2017-05-01 09:37:56.900,,,,,,,,
2017-05-01 09:37:57.900,,,,,,,,
2017-05-01 09:37:58.900,,,,,,,,
2017-05-01 09:37:59.900,,,,,,,,
2017-05-01 09:38:00.900,,,,,,,,
2017-05-01 09:38:01.900,,,,,,,,
2017-05-01 09:38:02.900,,,,,,,,
2017-05-01 09:38:03.900,,,,,,,,
2017-05-01 09:38:04.900,,,,,,,,
2017-05-01 09:38:05.900,,,,,,,,
2017-05-01 09:38:06.900,,,,,,,,
2017-05-01 09:38:07.900,,,,,,,,
2017-05-01 09:38:08.900,,,,,,,,
2017-05-01 09:38:09.900,,,,,,,,
2017-05-01 09:38:10.900,,,,,,,,
2017-05-01 09:38:11.900,,,,,,,,
2017-05-01 09:38:12.900,,,,,,,,
2017-05-01 09:38:13.900,,,,,,,,
2017-05-01 09:38:14.900,,,,,,,,
2017-05-01 09:38:15.900,,,,,,,,
2017-05-01 09:41:13.900,,,,,,,,
2017-05-01 09:41:14.900,,,,,,,,
2017-05-01 09:41:15.900,,,,,,,,
2017-05-01 09:41:16.900,,,,,,,,
2017-05-01 09:41:17.900,,,,,,,,
2017-05-01 09:41:18.900,,,,,,,,
2017-05-01 09:41:19.900,,,,,,,,
2017-05-01 09:41:20.900,,,,,,,,
2017-05-01 09:41:21.900,,,,,,,,
2017-05-01 09:41:22.900,,,,,,,,
2017-05-01 09:41:23.900,,,,,,,,
2017-05-01 09:41:24.900,,,,,,,,
2017-05-01 09:41:25.900,,,,,,,,
2017-05-01 09:41:26.900,,,,,,,,
2017-05-01 09:41:27.900,,,,,,,,
2017-05-01 09:41:28.900,,,,,,,,
2017-05-01 09:41:29.900,,,,,,,,
2017-05-01 09:41:30.900,,,,,,,,
2017-05-01 09:41:31.900,,,,,,,,
2017-05-01 09:41:32.900,,,,,,,,
2017-05-01 09:41:33.900,,,,,,,,
2017-05-01 09:41:34.900,,,,,,,,
2017-05-01 09:41:35.900,,,,,,,,
2017-05-01 09:41:36.900,,,,,,,,
2017-05-01 09:41:37.900,,,,,,,,
2017-05-01 09:41:38.900,,,,,,,,
2017-05-01 09:41:39.900,,,,,,,,
2017-05-01 09:41:40.900,,,,,,,,
2017-05-01 09:41:41.900,,,,,,,,
2017-05-01 09:41:42.900,,,,,,,,
2017-05-01 09:41:43.900,,,,,,,,
2017-05-01 09:41:44.900,,,,,,,,
2017-05-01 09:41:45.900,,,,,,,,
2017-05-01 09:41:46.900,,,,,,,,
2017-05-01 09:41:47.900,,,,,,,,
2017-05-01 09:41:48.900,,,,,,,,
2017-05-01 09:41:49.900,,,,,,,,
2017-05-01 09:41:50.900,,,,,,,,
2017-05-01 09:41:51.900,,,,,,,,
2017-05-01 09:41:52.900,,,,,,,,
2017-05-01 09:41:53.900,,,,,,,,
2017-05-01 09:41:54.900,,,,,,,,
2017-05-01 09:41:55.900,,,,,,,,
2017-05-01 09:41:56.900,,,,,,,,
2017-05-01 09:41:57.900,,,,,,,,
2017-05-01 09:41:58.900,,,,,,,,
2017-05-01 09:41:59.900,,,,,,,,
2017-05-01 09:42:00.900,,,,,,,,
2017-05-01 09:42:01.900,,,,,,,,
2017-05-01 09:42:02.900,,,,,,,,
2017-05-01 09:42:03.900,,,,,,,,
2017-05-01 09:42:04.900,,,,,,,,
2017-05-01 09:42:05.900,,,,,,,,
2017-05-01 09:42:06.900,,,,,,,,
2017-05-01 09:42:07.900,,,,,,,,
2017-05-01 09:42:08.900,,,,,,,,
2017-05-01 09:42:09.900,,,,,,,,
2017-05-01 09:48:24.900,,,,,,,,
2017-05-01 09:48:25.900,,,,,,,,
2017-05-01 09:48:26.900,,,,,,,,
2017-05-01 09:48:27.900,,,,,,,,
2017-05-01 09:48:28.900,,,,,,,,
2017-05-01 09:48:29.900,,,,,,,,
2017-05-01 09:48:30.900,,,,,,,,
2017-05-01 09:48:31.900,,,,,,,,
2017-05-01 09:48:32.900,,,,,,,,
2017-05-01 09:48:33.900,,,,,,,,
2017-05-01 09:48:34.900,,,,,,,,
2017-05-01 09:48:35.900,,,,,,,,
2017-05-01 09:48:36.900,,,,,,,,
2017-05-01 09:48:37.900,,,,,,,,
2017-05-01 09:48:38.900,,,,,,,,
2017-05-01 09:48:39.900,,,,,,,,
2017-05-01 09:48:40.900,,,,,,,,
2017-05-01 09:48:41.900,,,,,,,,
2017-05-01 09:48:42.900,,,,,,,,
2017-05-01 09:48:43.900,,,,,,,,
2017-05-01 09:48:44.900,,,,,,,,
2017-05-01 09:48:45.900,,,,,,,,
2017-05-01 09:48:46.900,,,,,,,,
